"","SRR26112889","SRR26112890","SRR26112891","SRR26112892","SRR26112893","SRR26112894","SRR26112895","SRR26112896","SRR26112897","SRR26112898","SRR26112899","SRR26112900","SRR26112901","SRR26112902","SRR26112903","SRR26112904","SRR26112905","SRR26112906","SRR26112907","SRR26112908","SRR26112909","SRR26112910","SRR26112911","SRR26112912","SRR26112913","SRR26112914","SRR26112915","SRR26112916","SRR26112917","SRR26112918","SRR26112919","SRR26112920","SRR26112921","SRR26112922","SRR26112923","SRR26112924","SRR26112925","SRR26112926","SRR26112927","SRR26112928"
"FER1L4",7.63083714433914,7.4413794092049,7.12670859680055,6.50512288530075,6.96688375435051,6.15758583555507,6.67653464696958,7.41512388934264,6.139687676065,8.02493525725533,6.64430739175967,8.12366497003811,7.1678175192767,7.03477111869979,7.4943162725235,7.30910601955973,6.55027550473623,7.33302709393585,7.52619979711289,6.921467259148,8.20980515608804,7.60857745444518,6.17045589415686,7.80205961071185,7.45563645927269,7.77886127671389,5.99878215519204,6.60475095424983,6.87270258124897,7.65438130485794,7.27940412103823,6.27666222590041,7.72817258559664,7.78312660118864,7.20627055824249,6.61824061399061,7.50964199369522,7.44028768192391,6.93647493016602,7.66767242618365
"COQ3",7.43933323886657,7.67542715932168,7.17521506445634,7.39272237737161,7.27682027496149,7.37732148345484,7.2245852794971,7.49051302541443,7.20038549496534,6.9386218583487,7.32046027886005,7.25059230861029,7.31124849376441,7.30191810383762,7.2072423094158,7.0319733807769,7.60864553065636,7.40074583303797,7.51654910030863,6.98450450981659,7.04709388395767,6.78852396939303,6.93333711596532,6.67635131688779,7.60949044764535,6.62123828090004,7.41428517825383,7.23404508196173,7.31332543650455,7.10164859499589,6.90537955108052,7.14027705332264,7.08398509162213,6.94078446126313,7.09346822088319,7.24044695995805,7.57305392934004,7.11672884746917,7.46306976571929,7.51848228373268
"STC2",7.04098458510161,7.0528000161402,6.43750701891432,6.67655709388252,6.88503971266619,6.96798088751188,6.73474743842434,7.34323732556957,7.44399650199609,8.27915178288256,7.35652067892856,6.36953575236256,6.8489438803085,7.62256509694552,5.92198505329774,7.07252672898375,7.63395242279681,6.79697874355791,6.50494458052354,7.29765409713485,6.48245745628938,7.94439534006689,8.0156785260719,6.98835331345445,6.76156516036182,7.21117629843235,7.64272352989765,6.73442464782151,6.62119566387536,7.03377214621013,8.05364192986793,6.85351472300317,7.00085611196404,6.72218847010758,7.45817176646751,6.34460559599735,9.66676061822083,7.07415846969114,6.72128908584301,6.64884149818237
"ZNF775",6.99548448334967,7.28900120633883,7.12015597469605,6.85095205904355,7.76408822178499,7.38373771596832,7.26821166978325,7.43751671139112,7.2633057874982,7.72330802119121,7.35436675838169,7.28854339639408,7.28841294373856,7.17233399149992,7.56798120682488,7.44835408743054,6.89497813364956,6.78737849901852,7.29105248924155,7.25602559731764,7.32525368397882,7.45251217129679,7.3332513095547,7.14847960011983,7.14868949387775,7.33097028481932,6.77224220665097,7.47953782751447,6.69185307656241,7.0637217854402,7.01643867920304,7.44996434349653,7.2638675665604,7.20553862639122,7.15775804637478,7.26962362971193,6.90605034052345,7.31682932976503,7.15996715122801,7.04134827133453
"GRK4",7.24787871653334,6.72843207737457,6.80342402219744,7.22155455014027,6.99073887430079,7.13614912851084,7.15174293182124,7.62404407253196,6.98941981956449,7.67367938452547,7.22007136798704,7.50983225095692,7.4116601427285,7.42457058336952,7.0124674756781,6.86046135362561,7.41325445441124,7.59394568378963,7.20660167638803,7.38271758351148,7.32621501425705,7.32535508607222,7.38464254099938,7.32944858996005,7.04838605484329,7.3502538086107,7.41015774913506,7.26985523567866,6.96483054885183,7.32162764511722,7.33075663600326,7.52235000198211,7.2355329506922,7.30613392055932,7.37319137607674,7.06242335206309,6.9168907958078,6.8454900796924,7.20642404115281,7.04163284866221
"DKK2",7.64003766049471,6.96109618300534,6.76452160984603,5.78234728229834,6.42411303912707,6.42277029922218,6.40970347924016,6.2260625473537,6.39478680170315,5.87493500339845,7.55630013204608,8.78968904782472,7.43733999955709,6.60647285920652,6.76793481552702,7.30741156603686,5.81177575020463,7.3553113268646,7.89002836196112,6.74121009720606,7.12310948868661,8.02930742653777,8.10395767862482,7.49179863631942,7.04295030300696,6.34703870443523,6.38917500639913,6.07665001710945,5.86410148580946,8.56484634694862,6.98951633901947,7.03892102388506,6.3564109460431,6.82254010360666,8.38791999101912,5.0686112286183,8.16638159303034,7.74802888575113,6.87590865127131,6.43008702067081
"GATA6",6.78206272636872,6.71675350392252,6.59127719031666,7.29657864838395,7.11449561491485,6.82582931138246,7.09604681473563,7.23097654572212,7.13196116955958,7.66391241087637,7.42611941428551,7.7744821033248,6.49220160432849,7.26421035540902,6.86627622786231,6.12560959991344,7.57347464914694,6.26377083697887,6.87406488190628,7.32336667639005,7.54959451967114,7.74465573079324,7.27352572785705,7.29880608878179,6.9420086752282,7.65628445148832,8.59075617950608,7.2053309969269,6.76033187393678,6.69136743381705,7.38983067418984,6.57772512445712,6.31860509566179,6.65163955736829,6.64383252657223,7.5210964361117,8.40829518333042,7.10415804057764,7.33650253811942,5.84572072819759
"PDZD4",7.28928769536236,6.57469342201689,6.57332807904676,7.3819491732273,7.14648461758005,7.54717756984002,6.52444412407903,6.42616655469035,5.9571390557999,7.46170865290833,7.26622817866327,8.10297678260804,6.85112771794196,7.15981960809607,7.54355914005709,6.95912446349062,7.34744672762552,7.32747147344357,6.62448848630806,6.78690724750658,8.479149849541,7.66342176250201,6.91890213249871,6.92814317736861,6.80782379166469,7.24642763761657,6.78820971377592,7.40796489052991,6.94821740534417,7.17147854125427,6.81561980084699,7.55436997218392,8.08339443385554,7.54048869059093,7.49524314269379,6.97752696738439,6.65822774073205,8.54357246625121,6.4918223738062,7.10077276522636
"MAP3K19",7.88379691768062,7.22954626367501,7.82566987729637,6.37603578404437,7.27034790499907,6.17623117027581,5.85123745822835,7.8161338055312,6.40381761154435,7.22297025752992,7.23332162598286,8.22806852522679,7.2511655434521,7.14623553706479,7.71195493761457,7.14481940602864,7.14099640702592,7.62322453664256,6.99413727871749,7.02115180537856,6.96548020296551,7.32023231491458,6.18265937580666,7.63793986776103,6.90833075278727,6.89200155335987,7.01600857300325,7.98708595455229,6.21222063893401,7.17370879323617,7.77782371754741,6.17262686165683,7.44344229357034,8.04257412304796,6.46322282768034,7.78249997735884,5.22616343712925,6.78895380443709,7.12569893006073,7.56446363284777
"ATP1A1-AS1",7.75344940615162,7.77674685173458,6.96834563923388,6.79192230008064,7.41291362133576,7.2009706612539,6.95030542919944,6.91853267750033,7.13261906972803,7.46952216699983,7.37528961730374,7.06492890457067,7.22836642537874,6.77852074750913,7.53027254699168,7.23321324942832,6.5821069155657,7.29367823760253,7.52024552284335,7.65969704043683,7.96475154240847,7.50191573113853,6.59687334871321,7.09169599122811,7.41885729473558,7.04925481059023,7.32852405951956,7.07303330998108,8.15600644592883,7.03512895132731,6.80347157530771,7.55930692045276,7.10488458899802,7.6931626194122,6.77977119347729,6.80904354228438,7.04396015400992,6.77703396808588,6.99388950246122,7.73337357892942
"FAM185A",7.27212844732463,7.52601893906556,7.56596839666156,7.1645290570192,7.0618849126743,6.85203807051909,6.80750552170371,7.11041523452194,7.41138497593558,6.92094559760499,7.11148580515337,6.8586078486458,7.57679276699753,7.20285302863393,7.1267506654139,7.14259953750117,7.41822174243923,6.52681081377311,7.33495665305871,7.19223606066431,7.57614261063862,6.88729630850383,7.22649768621604,7.23574432219881,7.5849352825572,7.03653521367648,7.12094430502348,6.98975038519826,7.46149181079055,7.34405708334688,7.4069297647348,7.19500656913586,7.39229654861485,7.16926795225597,7.56518124618368,7.11883928338542,7.47819778227309,6.99918853557085,6.76269049559542,7.71218601727101
"TCF12-DT",7.25388529526509,7.02936535797307,7.41570923332925,7.15439533744662,7.10711412091544,7.43179184507462,7.10261313693362,6.73003354734194,7.30736616320222,6.55848854406332,7.30134238010973,7.32748527819962,7.33225426744665,7.25612953143279,7.14211742729259,6.86779115473905,7.34698753517563,7.28762907299219,7.48726255739867,7.39855561081697,6.96763997696765,6.90940924561522,7.1724208327073,7.21192594707531,7.44299228556984,7.3091328604214,7.31656048391336,7.3729238192435,7.37794142165362,7.31517294006152,7.08858570791518,7.23994101295372,7.21446816568665,7.29032010635333,7.29745770021498,7.00797203689684,7.2937943447913,7.4049907521988,7.2725815297397,7.26263098644384
"PGBD1",7.37122788587279,6.80924302697698,7.34859743894062,7.44361617849158,7.35262635245004,7.12717349562909,7.32395997392677,6.93536408131126,7.24989792974372,6.95089924937611,7.40243819070145,7.67945039315132,6.71513072697318,7.0126580423467,7.12946814207517,6.73090216576644,7.18214860221863,7.29096366389006,7.20256211993654,7.25621477588516,7.7061451936444,7.34067379212936,7.04164854256209,7.41647094845793,7.19989241035893,7.29170640537298,7.09568616290824,7.46249163858474,7.10085562062288,6.91756380272956,7.1550652331401,7.20648416915735,7.33304339451318,7.34633234456954,7.09691049021027,7.20988072268312,7.09594080745356,7.46526816692587,7.19273153506494,7.38857668976848
"ADCYAP1R1",6.48717154709765,6.17892294575576,5.98065906456075,6.24922975380259,6.36007520570205,5.90000832580288,5.95258012321689,5.46169022319987,6.27070525125245,5.88770101919835,7.05429136408972,7.17090091210768,6.86682766959106,6.8541493416479,6.12277914215481,7.10639116826623,5.96317489685693,7.53921532047211,5.96446109249909,6.47898746460559,5.62700038871256,8.37325248520056,6.22653505542915,7.76392610873528,8.86056094672556,5.96074913636961,5.78387216900054,7.87084116183499,6.99780488020529,7.22184899943591,9.27871508306407,8.1123059386023,6.63491978443384,5.8360483934893,8.56350173895929,6.6437783568378,9.09703723021997,6.12578774908498,6.34952650133717,7.05580742581067
"YPEL4",7.46558814773674,7.56418579043313,7.36344664218893,6.26945649311027,7.59840804709142,7.14076452596328,6.37048563268561,6.5596422174059,6.36881722180586,7.60314624945078,7.1933328010956,7.56436140479723,7.19879467999321,7.270593723528,7.76497934844544,7.16183085115746,6.78865271985053,7.10653879887724,6.66559375389742,7.24215248315924,7.70880920119533,7.42919421478496,6.79498373596247,7.30285156683534,7.00524661488097,7.742892347262,5.45181940366346,7.38046113361913,7.0477151843229,7.16187687135275,6.86329658749707,7.8444608693428,8.00761915811228,7.47957983419448,7.47025819084432,6.25201865691575,5.67801887658667,7.7397491355163,6.99781847609886,7.56644740846929
"LAMA1",7.12832809884473,7.16825560239455,6.44240421755475,6.22389363819368,5.69582649498313,6.22786532367697,6.50936255690472,5.8309220355563,5.51824922379521,6.85291117928153,6.85767125892498,7.30368440628338,6.62747916554895,7.02546739525429,6.47766132986287,7.13814630514968,6.53663454037261,7.16631557824235,7.12020873089887,6.90431681774286,6.84881212250396,6.54900651421572,6.93202494040965,7.46578159102589,8.60114630441697,6.1752663319351,5.86559603243959,6.70687896258728,6.69210565597238,8.03523877850797,8.6083186951888,7.25118841628722,6.69930450011073,6.98281667478944,8.14302174034163,5.92151001982902,9.68149585801044,6.28626923751807,6.36083670046752,7.87623501252568
"HROB",6.4424217962776,7.30803066731584,7.58989600038205,5.7503712030183,8.02399529057309,7.99992623258788,7.05831303884979,6.60719425121579,6.7780095863382,8.72495853946872,8.0386368520407,7.48505966460721,7.10761007402687,7.99160389512219,7.55696482854511,7.35474295442905,6.32169303698641,6.3123756280004,8.18379142672397,7.56478487089734,6.53547951366747,6.72120731884315,7.54839011496718,7.38045359988878,5.99610783855126,8.20701176116688,6.54004522283683,6.53274895213625,6.13039249328539,6.50055101563315,6.60366560385904,6.80682685164628,6.79779703892792,8.55040508599231,6.11412244038535,7.51326094987686,5.632811812923,5.90515847210658,7.40416567900755,6.94573027997953
"HLA-DOA",6.72418038259537,6.32836309864253,6.71980547170917,7.03294320635765,7.01028989953458,6.96367355975399,7.19589609440258,6.40338471677778,7.33177030913038,6.5952875233347,7.05858474019296,8.13718901678434,7.24429183264694,6.8678384810365,7.18150844104385,6.68141257031023,7.24139202886547,6.65574015514561,6.1713400986037,7.36981592005472,6.79385130227474,7.92649852950254,6.83237273764022,6.80952242545564,6.39869531010017,6.79368747050902,6.97147788713693,7.68797172577229,6.51188660614947,7.20577855950265,6.693754293972,6.70317543102248,7.09661568730885,7.75100950439596,7.04237471797518,8.79999675486669,9.73441465545393,7.36598857863094,6.65891140213438,6.13202036059246
"PRR7",7.52566672144295,7.09998570629251,7.07713772236727,6.73269946468976,6.94689157352668,7.28726237138778,7.22759388817252,8.02547088062079,7.10699923588666,8.40910138612362,7.19594179341733,7.25372239729178,7.17677864785503,7.54627793471858,7.41900244995757,7.34867200396295,6.60454981987077,7.00108778229096,7.25294551841054,6.82932884458178,7.65432663027522,6.91572533233703,7.17364710934692,6.91560076888635,7.12493189850187,7.12255755945719,7.47435351182381,7.00009408205127,6.88598775188454,7.50396454565793,7.57059719868794,6.98123446967472,7.41907543646741,7.23035690633108,6.73947202574485,6.91324609176308,7.43289773414931,6.63356863911171,7.2031318100494,6.80979839854159
"NUTM2D",6.93972914811428,6.7500493731037,7.47600277536715,7.02728876129488,7.5229594019662,7.3741737856741,7.51236866213517,7.25729617352669,7.4275259962923,6.71477414378412,7.42729606449379,7.45304202509626,7.16337209696237,7.44095936987591,7.30698122610523,7.08175705731455,7.16630837188359,7.19338670321338,7.32276072365026,7.4762003248271,7.00073985771232,7.41582832778369,7.20147630514397,7.38651010473584,7.09650929011337,7.1294013957728,6.99875846189004,7.34856207133344,7.13904712807437,6.69335802389781,7.13601828861809,7.35740420335255,7.17637706054469,6.88879396219466,7.15382419509902,7.19290375165707,7.20355630264314,7.1847820374943,7.51051483811501,7.27161315963315
"FAM225A",7.63462613530227,7.38207383233439,7.39675493594476,7.29728612952227,7.4625729712964,6.50874443669665,8.05971059429629,6.27543634759118,7.12386898028396,5.86303025092301,7.43250590232869,6.53509441985085,6.72416512064748,7.45597595207059,6.5292477507465,7.43448529081298,7.06851691047459,5.76110423271821,7.1667367770507,7.14072124084116,6.45023789576605,6.09345650998809,7.57529422068151,6.86497439583963,7.35119924760115,6.94748608505422,7.6838558633802,7.49858173633775,6.26761746673796,7.20246079487509,8.11997620081161,7.78399248661395,7.49922643158286,6.42392141976953,7.43369147684703,7.78579789675031,5.92594699115598,7.2182207339309,7.67138287154471,7.12955027558231
"LINC00261",6.69284933722524,7.01015492211172,6.95175487175,6.91967086090295,6.97083396545788,6.79805064856762,7.3836740758657,6.57463762557952,7.79852459333147,7.8303070822631,7.43821463561928,5.87297640426715,6.63965261339041,6.41969418562731,5.84739556405539,7.80752056252025,6.71892683450883,8.92495466009258,6.06828573926578,6.7152453783411,5.59925731286533,7.73822432863553,6.51717985850535,6.59013899484624,6.44775734842059,7.49817451460018,6.8094805201285,6.30921358160184,7.01725958464891,6.75548452331739,6.38670973047227,7.13540162814821,7.15359605992913,6.17691085143605,9.28914224079083,6.95921947572837,5.83697161957439,7.44958200690032,6.24241213717396,6.72235805818392
"GOLGA8M",7.34740553619374,6.43816669698002,7.08461215891745,7.03127075538215,7.1175473398647,7.00217811281563,7.11632789665054,6.92007029832653,7.18408245550395,6.98884425853248,7.49915947413153,7.61546562004322,6.82557789563792,7.55747205798065,7.10938247732257,7.29010117833182,7.10760929619655,7.01689344255432,7.00697529809921,7.41453382926267,7.18395685730346,7.30490702211755,7.18344748778775,7.28447813865204,7.19345500604589,7.34578375895489,7.23161820443485,7.2860378184777,6.62805551767812,7.5358681535288,7.15330125875426,6.27323213249131,6.82266572336168,7.70816316276965,7.6680448525522,7.59271242993891,6.49820730953275,7.28955976518876,7.09979718335793,7.11525868912459
"CFAP221",7.64091793191746,6.73009134862824,7.75570080709272,6.59020176863606,7.20902040736718,6.94964767763025,6.56665972568923,7.84323585359216,6.73163067735065,7.41190793724575,7.26669296501047,8.15560545049741,6.3384623414852,7.26810359987062,7.33722326951697,7.17331335765629,7.25082310669523,7.45029912587009,7.18619869653507,7.08097208978874,6.1425069421013,7.3625174048268,6.56865061156989,7.80564238840566,6.87306985633118,6.51201272827786,7.55267548943663,7.64514460254148,6.69509597342946,7.44297369628492,7.71007202129726,6.42989040933278,6.98842587107186,7.8666892656266,6.58080379951621,7.34429592488689,6.55433201560503,6.77889153243685,7.18795614038613,7.08485104676392
"ZBED5-AS1",7.69393924421149,7.61174858913128,7.03570075896494,7.02750271512522,7.33317284666886,7.04307809733062,6.62578883913046,7.46544196137682,6.72784973546314,6.6723873739141,7.28418213016756,7.31006085390853,6.80567591828327,6.99615795982852,7.37814654294337,7.56676061323816,7.23689144008224,7.62187746344099,6.92172244017499,7.22135614702245,7.21409591743887,7.02478842451535,6.8898602020425,6.99579932642156,7.10996422180874,6.75695018967341,7.08403181720606,7.55246044188706,7.53658460075457,7.36193911247553,7.42356635646488,7.41205661586962,7.62231502142557,7.23621394599559,7.24084182618284,6.55173361681187,7.61968804378504,7.19901056058083,6.8089268155307,7.51694376323481
