"","SRR19525013","SRR19525014","SRR19525015","SRR19525016","SRR19525017","SRR19525018"
"ARHGEF2-AS2",6.30783315837733,6.36105082849128,6.51378896878912,6.12940370640449,6.1724818547322,6.38526496581611
"H4C1",6.48098466960571,6.47133683641801,6.30298276485458,6.08599955962212,6.38194492440916,6.23990244642089
"METTL14-DT",5.91660961445193,6.20624459109385,6.49001059816531,5.98956359469072,6.48946846335671,6.25848273091127
"DMC1",5.98747570018737,6.72314325703425,6.4516045938702,6.52209690873738,5.98059453057286,6.316375448261
"CENPA",6.38557514499452,6.22209881053139,6.49805783747729,5.82821748828725,6.40788793167669,6.32172117459813
"GAL3ST1",6.40173557613181,5.95372607144197,6.06530154806766,6.52554361495449,6.33695721181101,6.22955874687374
"VASH2",6.26003167428121,6.68825116682042,5.96804127597197,6.10806769345926,6.19213649340825,6.2827799147827
"CNIH3",6.54736816641107,6.64319597913738,6.19793362767945,6.09906984101852,6.00629816356925,6.31324807905919
"STK32B",6.31433712459833,6.43470069669882,6.38845346144127,6.26717905897293,6.02212176824372,6.39921685730797
"PAQR6",6.72190170187043,6.47031452086238,6.31441061175709,6.22608573211628,6.08377123349158,6.1797420526282
"LRRC71",6.07427756554972,6.34748412672396,6.38851179713522,6.12128719045224,6.42908706182593,6.44361819783133
"USP50",6.08232490102368,6.3069232703486,6.1540187438811,6.66198273520847,6.37292943364748,6.27843536088099
"RHOD",6.13485408302335,6.17689369324423,6.39027655690015,6.33502780336635,6.58662974170373,6.21564666019598
"DCAF4L1",6.56928384685215,5.92088877837512,6.17345548625421,6.44176923555946,6.41663884421516,6.34036187117096
"C11orf96",6.33229711757789,6.35592091975976,6.12601522273126,6.36403592997961,6.48300877567898,6.31287382318136
"KCNJ11",6.17636124790578,6.35407040634054,6.98497705453701,6.39699351213969,6.12388559633166,6.11720102927719
"WNT7B",6.81114456885935,5.91466516401116,6.37039884743819,6.14734401925155,6.37683797234309,6.01602319704312
"ATAD3C",6.66827345634484,6.33396973461785,6.14568257737095,6.00009444427136,6.20844001551414,6.76117991737841
"RPL23AP49",6.62042117726394,6.30731263850415,6.39329604233786,6.34652095117292,5.903288274297,6.17948344833864
"LOC101929718",6.02498105018548,6.41498902339899,6.20230768583126,6.50510488867974,6.31020791818749,6.3872394566265
"LOC101929918",6.45066007081541,6.3606564105406,6.16834371161644,6.5742290040622,6.3022184965801,6.04192800521405
"NGFR",6.09065153786913,6.22393225509405,6.33327371073217,6.19523375806643,6.60958777635175,6.39299755106129
"TEKT2",6.19132425818164,6.32602494033321,6.39140691016592,6.45285883291883,5.92758137648376,6.4073120139068
"FLT3",6.02849152545542,6.30638899433766,6.39458568804681,6.61954227445623,6.15614836687665,6.21152906524179
"KLK10",6.27148271684256,6.25577165339319,6.43621564300811,6.05704432282323,6.19883503709769,6.41025768878105
"TRPC3",6.18501437377517,6.60966364139245,6.00743703599383,6.33490061510347,6.28522130721493,6.51092603319494
"KLRG1",6.10215181276919,6.64781899599089,6.35384016652581,6.25237085601711,5.94774936529019,6.50957486789783
"CARMIL2",6.5686824487711,6.08863242197644,6.2049171934319,6.23209640310536,6.3252491309863,6.46671236735246
"TMPRSS3",6.23208824931403,6.63022287944868,6.28241555383133,6.39181425703003,6.1860428034661,6.18009341493074
"BMPER",6.04669327239895,6.21483150733398,6.33011144587698,6.74026751158958,6.36058163329648,6.16028175182088
"SAMD14",6.14353507164481,6.43483736964983,6.47460500144468,6.26002477283836,6.34341470930923,6.28515117255721
"BATF2",6.34991218272547,6.0678441406295,6.20703179256374,6.50696594226825,6.20435545580097,6.63501251592796
"PKIA",6.16493360453015,6.10483488284746,6.3653544652057,5.90659772610375,6.47500127196345,6.50234800287605
"CRYBG2",6.14930669107406,6.06526487983737,6.35859314983156,6.01644391774636,6.21186093519093,7.10677606873121
"PFN4",6.1264726632966,6.46302799710707,6.5016168018039,6.13325348301843,6.11607845558466,5.91012162416758
"LSMEM1",6.4697195364893,6.14429093122679,6.26877240550712,6.53517414151402,6.05609336714258,5.95567821211068
"SH2D1A",6.58531311625243,6.2238094033644,6.16596104894883,6.47969365120732,6.08922733995125,6.36505306121846
"ZNF628",6.52802059442327,6.03110429682545,6.30746941144678,6.34766220626838,6.11466823804207,6.48142993134094
"STKLD1",6.20446701824417,6.67352887522519,6.17490977908726,6.77478078484634,6.02159294123878,6.0480684126204
"NXPE2",6.50557871667839,6.08637077118796,6.34879786894523,6.30473100994408,6.30396219977645,6.36288632613901
"LINC02054",7.30921879775477,6.27030686315817,6.25348940024595,6.19370299381479,6.00483723030867,6.24352100854452
"LINC00957",6.02322415721004,6.52013067829878,6.29040630141634,6.30234609641417,6.34188046798919,6.34120077335477
"RPL7P24",6.14084293083702,6.55288159318274,6.4086134447997,6.3019590085748,6.33548123666952,5.98666546805635
"LINC02102",6.55888534879448,6.5063361991104,6.11204158800228,6.32799995810171,6.07413984896163,6.32833938099994
"EDIL3-DT",6.41297683082945,6.30540019132197,6.33226827504614,6.14969025827437,6.39066380440119,6.35434486509723
"MAGEL2",6.49542662026135,6.37261184014293,6.34477062992499,6.03859302149025,5.92200575174665,6.54180353091125
"FAAP24",6.03430562389753,6.45443383348683,6.28704818875486,6.50617823557488,6.29490242139729,6.26978538126194
"IL6",6.4204056444614,6.54784513988792,5.93289247982421,6.3901263302917,6.90184862076811,6.00008204402587
"SPIN2A",6.50508557854707,6.39114364429847,6.11130661334449,6.54323440487183,6.34432337979591,6.01457291602741
"TTLL10",6.17556060207067,6.33716649763884,6.44764923409183,6.43696410594306,6.20863925690512,6.24993174433119
"LINC03122",6.61035959825736,6.71375589944195,6.32963521428682,6.13594087015148,5.93840148519299,6.13486877167198
"OR7E14P",6.191943356739,6.45315686085793,6.23478072284261,6.02302801444968,6.60636487338793,6.30809872592392
"IFNLR1",6.49904773736317,6.13154108761987,6.28979642056971,6.20580176176483,6.41962171583501,6.3502203234284
"KDM4D",6.37691378937233,6.20454567573367,6.25333299295206,6.38127741712784,6.14745170520053,6.50102927053902
"AKAP14",5.98662096419718,6.20922885041449,6.78262356506744,6.30460276261322,6.14784022080722,6.38747878980054
"CTSE",6.20480293247163,6.1385079531883,5.92607000449452,6.74402136979267,6.26162911455447,6.2597745480969
"PCDHA8",5.88904297984052,6.43702462021264,6.38466980253258,6.34801440169577,6.02584430562873,6.548264738014
"LINC00578",6.25749359722573,5.91684044888959,6.3966254929874,6.79718021029471,6.12794843834788,6.26967578541686
"LOC124901355",6.23697434027358,6.58175267500102,6.41418373809838,6.20670217457518,6.11976956793947,6.20866194501873
"HSD17B6",5.95501514921678,6.4677552442802,6.03798235029276,6.27417337332128,6.35104123345568,6.57316269681677
"CLUL1",5.82113506679647,7.45588149798972,6.46820450576494,6.15022844177266,6.11417801213277,6.05455568185842
"RNF32",6.2216800954939,6.32017653052055,6.21602652903125,6.32122491992187,6.26962934452565,6.55069493095839
"CD274",6.6942912539847,6.21769534313827,6.24467095228545,6.3350271662905,6.10342409508799,6.34984206524988
"CFP",6.31999476154825,6.04355869526468,6.23570073025488,6.16580815713685,6.77861549321411,6.48278549810563
"DOHH",6.43405911679986,6.27439808145344,6.16225503099677,6.1244094234969,6.49255654313178,6.34669175631381
"CYP2C8",6.31837857300167,6.3915795581177,6.17169493140028,6.23488874615914,6.61751386727846,6.10444609652249
"PTH2R",6.38974422366268,6.17665556633078,6.11529820648494,6.37368206317618,6.02795350616843,6.63977048549319
"EME1",6.24581172947451,5.86036930846784,6.25237575653761,6.07931226775313,6.34460798470165,6.60515515118592
"LVRN",6.03939845303945,6.14555560848059,6.33721355447159,6.32696186248185,6.55763550380452,6.37092594453281
"SOCS1",5.95065265181885,6.56566817829553,6.19542844405401,6.1722392190937,6.54829961728695,6.24508498275468
"ZNF775",6.52565793616655,6.19296659876432,6.31459095131452,6.06333783104697,6.38386858312383,6.33459474470332
"CR1L",6.1031228660201,6.46015165856627,6.22104999923932,6.37877272780288,6.43873070531406,6.28116350725166
"HSPE1P26",6.32554439567275,6.16819587681371,6.2917469984328,6.38841409935838,6.23532274873781,6.4488511493549
"STMND1",6.08243406717498,6.62316315228524,6.32516858862537,6.26701013299688,6.234989741257,6.19170326747939
"RPL37P19",6.41752629190217,6.42339512412324,6.20307698240981,6.27223949120871,6.47618587411097,6.03802495743456
"SLC5A4-AS1",6.16813011824092,6.40426715450454,6.36351167219435,6.56539455349732,5.96901883050437,6.21216018945426
"TPRKBP2",6.19040152205616,6.4217540650105,6.34909244188559,6.55428904489729,6.23457475014605,5.9190288766945
"LOC100505915",6.0852488918639,6.24044545182106,6.45722587343715,6.33358730291155,6.08723717643208,6.48489505024283
"MILIP",5.95042473795472,6.37399306930584,6.29586073777508,6.38592472086566,6.21505840514751,6.47462157303743
"SYNAGE",6.12188947648856,6.22765233203622,6.09701412149897,6.34949799813727,6.6237192417147,6.28269595435336
"LOC105377663",6.31302122361189,6.12945263164745,6.46844390258487,6.30263506076409,6.35928157541108,6.21112098908453
"ATP1A2",5.9581319655926,6.37871868547826,6.25823715852972,6.25010501211318,6.42680158226881,6.40891928555202
"CHRNA3",5.87811307363514,6.30834220927846,6.17122755153954,6.10027011899245,6.44529065796051,6.48673545863864
"TNFSF8",6.13591734962718,6.24128704153639,6.22094245719552,6.56989495386145,5.95078667576968,6.7241360790625
"PLG",6.06340397219125,6.20843522093945,5.73382507999078,5.87925722332303,6.943350194622,6.64686868787011
"TRIM55",6.23683557755349,6.69285015398971,6.35737738116339,6.25859569689411,6.17339850285871,6.17471435479378
"RGS18",6.27054201400264,5.87371994624091,6.69418468274052,6.44267947936644,5.95567459947046,6.14589636577121
"ARL11",6.02700048804049,6.27352558066417,6.54316370671437,6.38800985739114,6.20339571156738,6.17058563413826
"PLPP7",6.15672766706423,6.42054278799658,6.12446254882654,6.17363187255854,6.32852972335918,6.57037218378572
"RET",6.41464853579629,6.67913368939321,6.14244007969868,6.63965233249976,5.99167720926959,6.05133606827456
"KCNK3",5.85721417103564,6.17250809088193,6.48266265328701,6.12881251400684,6.56150090260447,6.29192929233205
"EDARADD",6.21274403468456,6.25969961226721,6.35217644718098,6.02167520924952,6.69782305410727,6.35379055743507
"CYP4F12",6.33909111766454,5.90492612738296,6.25493905640016,5.93341171825641,6.94341616992306,6.60599342314305
"H2AP",6.34212103841623,6.27364646001337,6.17650312151411,6.49173208647218,6.36298507883608,6.20283976693988
"HAGLR",6.65087780561273,6.10518999838809,6.07920129494338,6.27779698548248,6.90515192562902,5.96843673170506
"ADAMTS9-AS1",5.84409238254338,6.58231202675434,6.41012489393995,6.15460653089957,6.23423285027513,6.54431745570109
"FGF14-IT1",6.25823903523093,6.35658708666285,6.13701463721858,6.48174349263784,6.23101993770131,6.36013974207451
"LOC124903398",5.90096226433736,6.52361005720052,6.47643189272612,6.24937105533685,6.07454453732563,6.47194305560401
"SRCIN1",6.43042925804119,6.77613783528589,6.14753751856683,5.79320759847063,6.95927357852883,6.15070441978072
"LOC645485",6.12676342288918,5.77013709583476,6.02088581764119,7.26814460764829,7.05208989215348,6.20445071787223
"ABCB4",6.11002226082692,6.1398811433549,6.46214111267059,5.99770117396695,6.39095863770234,6.48750919740492
"ITGA2B",6.86305239724153,5.94783380118921,6.24842762542298,6.19575405567186,6.23445845986743,6.41991595575049
"CCNA1",6.23136254925379,6.40811130839711,6.11340803499103,6.27455246832144,6.24212394453233,6.50814059752474
"PRAM1",6.29948898291205,6.32866164775758,6.0833871903866,6.48049641534601,6.40601977479305,6.17022285033785
"KHDC1",6.13941085628894,6.81208267870111,5.99294821773,6.27508155074984,6.08934954243831,6.47799258315322
"RAB39B",6.23611889187286,6.39074948918202,6.22787453763349,6.03865554132147,6.32672116088795,6.51333762581423
"SELP",6.31154978610711,6.14306233503588,6.54215448534601,6.52156997285889,5.89487033051408,6.33150113141032
"WSCD1",6.25113024672368,6.59148715164811,5.95523070708114,6.11355378848188,6.32095560344044,6.65770216572945
"FCRL6",6.33618180951284,6.24562886587114,6.30638401308848,6.28200131142384,6.42689321444608,6.22041594074801
"LINC01270",6.45970871358973,6.14862374587699,6.380138907349,6.52777576337942,6.28244840127959,6.04908525400993
"CFAP99",6.06490439484098,6.28756696691493,6.15535433697767,6.48371459655665,6.70337537551522,6.18704152217884
"TMEM200C",6.24163907118865,6.2485157463712,6.45442526476926,6.1701466044529,6.02244106244035,6.51831295662235
"RPL9P11",6.3469157701299,6.24358639254055,6.33047111748629,6.27388132786205,6.43600836122882,6.16791083787812
"RPS20P33",6.23661946197795,6.34054542758328,6.30191947858653,6.30357489411875,6.35536368583764,6.27139037845743
"RPL21P99",6.14210131980649,6.43884117897279,6.19788619443616,6.36110371719375,6.30266328632818,6.3385763952941
"LINC02080",6.18752186633211,6.41877320012208,5.88896282444589,6.12884695487729,6.5087339029258,6.50293421535595
"SETBP1-DT",5.85927969309377,5.83466754367522,6.32737905937485,6.43987997914665,6.38346894156442,6.53687891848608
"DPF1",6.10386405668875,5.84292001138589,6.26764971182962,6.6867212091797,6.24048311724485,6.37588508927938
"EPPIN",6.32122400939781,6.31351244302895,6.48295405414462,5.88991735623771,6.38542263179116,6.3388836822897
"RAB40AL",6.52507366987158,6.41832987972705,6.2398486557917,6.24355419826002,6.17231590802992,6.19296518810462
"LILRB5",6.24719113227308,6.29757639877427,6.0320656845752,6.21081288683475,6.66797282162967,6.32506818926298
"ELMOD1",6.44303043911238,6.25867124162571,6.49663143841391,5.95956177297734,6.29353528870493,6.35115917295176
"IL1R2",6.19539826406576,6.34168453926307,6.3478066908105,6.18225772199314,6.40086279387213,6.21110464775086
"IRF4",6.23239968986485,6.24284486117622,6.20411287947214,6.23985355241455,5.91830515199512,6.70626110670959
"CNBD2",6.29549668208586,6.60559133078727,6.18471921071662,6.23914013323733,6.19537676425207,6.25913930021637
"FAM153A",5.78991337648285,6.55560674541361,5.86555458452768,6.23650361644174,6.58970342859141,6.99159963090424
"GRIK1",6.52394715846794,6.26599422581098,6.19762775854863,6.13137204165955,6.41753517245312,6.21443389054538
"SLC22A13",6.10715043102758,6.00012355691399,5.88485357207989,6.82600813215163,6.59744334822213,6.18435428451196
"NRROS",6.10585541983121,6.02513760484848,6.4221116099621,6.20865897860755,6.79967106202267,6.29119122264286
"ITGB1-DT",6.02597248043042,6.50548471573815,6.34433929766743,5.87653976501087,6.43983857264124,6.49377025155063
"LOC124901861",6.62553460238631,6.44988673289961,6.31236922499554,6.04973837703542,6.159670299285,6.04197867996529
"EEF1DP7",6.02383990513087,6.30781972044414,6.39960645229185,6.24137826805099,6.28025558258117,6.39876858390107
"NDUFV2-AS1",5.97044083411819,6.40652864446909,6.31164546876121,6.38433356896942,6.41362622743156,6.2630613294515
"GOLGA4-AS1",6.30832752099785,6.20911215515173,6.31163810643294,6.23996954669018,6.30989339652964,6.40143834533411
"MROH7-TTC4",6.53390320748374,6.163997453039,6.57657925923495,5.97689416341473,6.12473461126652,6.18711079248665
"LOC102723663",6.06215561993201,6.12159339083351,6.33601983852791,6.54099943393044,6.31837005607164,6.19790067208041
"ARHGAP11A-SCG5",5.95286365127315,6.48813174348752,6.2035492885891,6.12991648438567,6.46003722585835,6.36356999847081
"LAG3",6.33692340343888,6.50365561194404,6.44702234572168,6.2530902654188,6.15939662870004,6.07686146900823
"NCF4",6.32947422653754,5.99248268001663,6.33189415200143,6.35614339529388,6.38560594547376,6.29469869899371
"IL7",6.49966990727015,6.20422839972411,6.32364305759033,6.30785827577439,6.129827501298,6.29223307719747
"CCDC181",6.31809394155373,6.20400269334762,6.43782216747566,6.07379433783877,6.21652286383648,6.42446030585692
"FAM86B2",6.2910583250987,5.91398171089842,6.29404686754559,6.76593237768205,6.2468731256019,6.01284804799417
"MEGF11",6.61266805987035,5.96164534258139,5.88371471797305,6.86788181209925,6.18058649942157,5.90772522746702
"PHYHIP",6.38451428386583,6.15606354965822,6.44517959221677,6.113564350296,6.02842095207968,6.52421265740468
"MUC3A",6.48792043047625,6.57622967782805,6.19266829260073,6.23757990023619,5.93687404883885,6.18972509254737
"NMUR1",6.13746654466466,6.17393043591662,6.62428389203972,6.30367334020852,5.91991575890991,6.25956624019828
"CADM2",5.8652504962933,6.14283341642218,5.88864765416416,6.08876996311452,6.80346359836654,6.28511368767861
"OVOS2",6.69639018000637,6.05172345206148,6.04708516617919,6.69620583594492,6.23872696271196,6.06016009882506
"SRRM3",6.20753423104618,6.34419174504832,6.44635568946534,6.05660327600208,6.23805132596328,6.31155146424585
"CDNF",6.12557789511021,6.2010333048786,6.01104044345559,5.98585062533952,6.45582332467443,6.68060265685503
"GPAT2",6.36281954429781,6.81484018881211,6.0639571130086,6.38115009037384,6.19064483248251,6.11127121151375
"TRABD2A",6.06198981561049,6.22304340070301,6.39795746639819,6.04961150183349,6.19048790750204,6.88455316150971
"POTEE",6.2942247368793,6.22686003656439,5.95715973365472,6.06045610646519,6.03433514177989,6.81076734285479
"TRGC1",6.56851380517339,5.83615826267579,6.54504839210539,5.98438788251207,5.82877615906395,6.4699943316733
"DFFBP1",6.02250614477736,6.30841149045558,6.38531995847944,6.33672570125439,6.46859584484673,6.07493901964302
"MIR155HG",6.2901673490795,6.45661019330225,6.03714930503251,6.2080687983612,6.51166894638373,6.13836753385579
"RPS9P3",6.34438446511145,6.27490015025214,6.23433294379089,6.24218302908076,6.20576186228089,6.45794174659456
"LOC107986163",6.37376085511748,6.39734152281644,6.10554894973812,6.08198191952282,6.4801302655441,6.34513756489028
"CEBPB-AS1",6.38063903049007,6.39227012088437,6.33072542710291,6.27193077964491,6.39160834369472,5.83283562724274
"CUX2",5.96904528486887,6.47312745928874,5.96664290250103,6.34076670663351,6.13881039424835,6.97720463505013
"TAS2R10",6.19575205453584,6.30757597406351,6.25431001966727,6.13177353879743,6.41294221541994,6.37176259226453
"SMPDL3B",6.70580819915164,6.00608374163152,6.25577446788486,6.19834306631433,6.16744940465408,6.25912982013372
"IRS4",6.47232342575422,6.50488005239419,6.04578444309534,5.92208526327986,6.01487422450427,6.44083536425367
"TM6SF1",6.23587955976598,5.85236978715223,6.45030553622041,6.28141719034351,6.24382068332101,6.35383436514005
"ITGB1BP2",6.43694291773383,6.04645109839997,6.40273986390309,6.46161314801496,6.1681838497788,6.089415333716
"ANKLE1",6.34349281359902,6.40819660656563,6.17602822962517,6.08770883860216,6.10927066112469,6.22053218401765
"NKX3-1",6.23422465176804,6.38885132705717,6.45070572179205,6.33145572790009,5.92026083806463,6.20571604078115
"COL22A1",6.14283093969742,6.06462954148981,6.98200069034962,6.27175723705212,6.16208516152862,6.05048562227685
"FUT1",6.1849491901483,6.20906672714119,6.42416067677507,6.2401528820767,6.20875375675366,6.37696656993787
"FAM181B",6.23316887816892,5.98668073024208,6.2590354389848,6.55334309983492,6.23874638477366,6.32668391524881
"ACOXL-AS1",6.45113436723381,6.24205130186348,6.28067995062989,6.36123198365958,6.08025378015798,6.30828638002535
"ABRAXAS1P1",6.28052853999666,5.91974894482424,6.46751377034044,6.08912227568162,6.46404049307687,6.24997951193016
"ACTG1P14",6.3039203743382,6.04094892170961,6.24180358230897,6.39132596375284,6.33661409545937,6.3719975193581
"LINC01852",6.27395277357998,6.19303217511031,6.52253492562618,6.30544661187487,6.13317103110064,6.24127474711405
"LOC157273",6.32160305413171,6.20206743836071,6.42454356475043,6.10566783243354,6.68263665059498,6.0572502849326
"FENDRR",5.95096346158959,6.34498295349906,6.33589362611265,6.29975915625772,6.22664867273838,6.43289825527467
"SMC2-DT",6.3589873461266,6.30742563166823,6.53729617578902,5.85591297533211,6.5306172460277,6.35533566535161
"RELA-DT",6.19070222094826,6.47700064046622,6.3046480414946,6.21678059633299,6.11700608167193,6.22268436420113
"ACTN2",6.44582565220829,6.58190193286587,6.01316355559729,6.20034798519953,6.28416992217164,6.18142811275274
"STX1B",5.85427849632885,6.28661144618403,6.51666484477456,6.48622263685937,6.20120861062444,6.4193863702295
"SLC5A4",6.22909996509182,6.46357955339901,6.11361867579463,6.13059442946251,6.08795321892047,6.54727269017637
"ZNF831",6.36269797708144,6.02309060972146,6.00466040117955,6.49332112241809,6.21978056957883,6.47081201877724
"BCAN",6.05405484210181,6.20180774173625,6.34543330632396,6.25065940940235,5.96118194797424,6.55788607204546
"RNFT2",6.52197935658631,5.85736284416648,6.41205542641688,6.09488927360168,6.25041926453719,6.3065618959165
"TMEM236",6.45589620711884,6.21113664129467,6.50960943365694,6.16928575749877,6.07191818053761,6.13503733599012
"ACOXL",6.00077496298234,6.32472246133933,5.98464865566393,6.1024097938579,6.32858372612016,7.18230351505862
"EPHX4",6.1942658159254,6.63739879221134,6.16905994600188,6.16689093541402,6.0755692602085,6.33538201933958
"TMEM86B",6.06735625356279,6.31898447971251,6.294173469289,5.78807240689238,6.66097385391186,6.34670899625677
"PLN",6.63822978687501,5.99081266257491,6.30613581781236,6.04055322677592,6.1284796187524,6.46036838532654
"TMSB4XP4",6.3135010293658,6.30657876001964,6.30166908666996,6.3871192479007,6.12998074925071,6.24087089271658
"CYP21A2",6.72444449956605,5.89798223672813,6.08144345975815,6.0481546350327,6.61617703100858,6.14373846254481
"LITATS1",6.21899572432865,6.56627623957875,6.28608385298242,6.00607477051509,6.50277074149653,5.99639384171663
"LINC01115",6.40522465663051,5.79485251028813,6.41912351296387,5.90786070863091,6.54671249961692,6.21287952783723
"NEPRO-AS1",6.27541451974934,6.30354066127892,5.78966378583939,6.04661946747843,6.29225038103353,6.76461664186695
"RPL17P19",6.31359165824331,6.46226019722474,6.34685189934579,5.92029029065066,6.12783842364181,6.36535235231884
"RPL13AP26",6.08149291752934,6.53728383008829,6.04303723022317,6.46982257922906,6.39252833537136,5.97548022830855
"PCDHA12",6.1872005275035,6.09018117378755,6.46145528549385,5.98447454853112,6.44306206256381,6.31867181308119
"FXYD1",6.41721992602679,5.91807736352153,6.19141680305367,6.16874413499315,6.08104886725017,6.62427458116052
"GTF2A1-AS1",6.27553072873416,6.12221251944806,6.45752800376619,6.55507292557021,6.31061673327021,6.05765860540325
"DOCK3",6.30864802105829,6.2422357921064,6.28659068346897,6.2409147394794,6.16985294557393,6.40849203652065
"CLEC4A",6.45421677720425,6.24369465265897,6.5083276457305,6.14150420111913,6.13852467234102,6.27767205359956
"EYA4",6.16393187982406,5.96973171784295,5.96150395595346,5.82789315751177,7.18014823351039,6.1664738150002
"GPAT3",6.37749912993738,6.21125085929152,6.09734352342519,6.46777745704479,6.32723754255505,6.21348345347003
"NXF3",6.02914902828784,6.18421638043606,6.2236748122902,6.67949517231182,6.09260487839406,6.27402519926715
"KCNC2",6.36125954570758,5.93519183138432,6.39486466527799,6.22512826390857,6.15535599701886,6.22405090525212
"OR1N2",6.0676574791598,6.24340202177185,6.25635996428867,6.55083051658679,6.17292969354933,6.13179770700182
"HEATR4",6.5963704747209,6.11824352359689,5.99565488903284,5.81499382862575,6.57476059068895,6.47707336540392
"SMOC1",7.04002029756155,6.7114716090521,5.96201868646611,5.84412195396948,6.03395001255881,6.47185311510866
"TM6SF2",6.07906794536302,6.23314369315395,6.63168548785323,6.33554240587466,5.91002762043249,6.25531250390157
"LOC124906892",6.45792285068281,6.63543351568562,5.84527476285821,6.13462903236644,6.2148003676192,6.44887807271968
"LOC124900217",6.27527403968379,6.31435683323476,6.2427899433137,5.93413846507713,6.66150619732307,6.10564438408022
"CCT4P2",5.95869274733071,6.39370868417335,6.30057056671855,6.30504027154147,6.07016695158155,6.45487033761746
"SMARCE1P5",6.08309327327901,6.43532024263437,6.20319563641582,6.08810335031825,6.09016547044673,6.5748973891136
"FTH1P2",6.13988042610203,6.20840051061632,6.25088942034304,6.35798281740824,6.2510379851697,6.40893530713483
"PPP2R5CP",6.02693191686389,6.33466669407424,6.48684990007894,5.98438523936878,6.35556817271647,6.21035521219302
"LINC02145",6.58632291698847,6.85655062184996,5.87355761797867,6.62799727843921,6.12463946971087,5.90025005833082
"SLC39A13-AS1",5.99876773541629,6.45701508506571,6.359083228148,6.74528997686489,5.82276970219176,5.9596913069683
"LOC105372668",6.2753909410534,6.63511687827945,6.1080185405732,6.16887544910054,6.23735252220008,6.13277730014178
"SNAI1",6.57695431031331,6.36884726455189,6.08474206537202,6.36117228634517,5.98581397475624,6.19004596491759
"GAMT",6.04786721779478,6.02975221764309,6.23383165222421,5.95360367881899,6.48304358349266,6.47127351349535
"FCHO1",6.70883373524946,6.0534766525534,5.94329100914803,6.84038874901411,6.28058918444981,6.21534475059667
"CCDC178",6.29074484741825,6.28755308077685,6.29924398599132,6.08746631229474,6.34166681260956,6.24804640710817
"HSD17B13",6.0275486811377,6.69504296343074,6.11295787896821,6.41368714463412,6.11923967213937,5.92124233812857
"RPL10P16",6.34430412461787,6.39471457741227,6.38088663978915,6.12975920872428,6.17069518667365,6.16039611956092
"TMEM255B",5.8867006339007,6.26338002359808,6.15051550987492,6.31248523010409,6.40937169037439,6.76957369975617
"KLHL32",5.98891375489573,6.54344913409687,6.08129598004958,6.28948819558413,6.18861599386933,6.30161184761005
"NUDT17",6.19376772767563,6.18104520632303,6.35338715768532,6.07266517933437,6.45848127579242,6.30270061430384
"OR1J2",5.85817320051715,6.36396735744799,6.40389604638709,6.53431878270842,6.03501856420255,6.08296460414391
"RPSAP6",6.08370204646662,6.49099937881718,6.11478789665395,6.17085875642021,6.23858238119684,6.43324280423847
"LOC100419073",6.08928229348531,5.9217719426999,6.17217062588492,6.55387491977976,5.91593524649108,6.59410079671567
"PARLP2",6.08728172648188,6.30402732119259,6.25355848684894,5.9836688243917,6.4402310448883,6.41679881383396
"RPL35P3",6.34006815991437,6.24027724312207,6.28934700279164,6.45053149264369,5.98759644846596,6.25772196485546
"LINC01134",6.33337043206938,6.22052871999907,6.21048203500449,6.15295397424779,6.11447873107796,6.57490704260367
"LINC00106",6.27145007062105,6.49572382237459,5.94465804153724,6.17595720495686,6.34994292724239,6.33123138948642
"CD81-AS1",6.01714213979901,6.29976921499068,6.22846648740595,6.12401032248555,6.08641955444543,6.67675794990223
"RN7SL558P",6.51083320056007,6.04257419191581,6.22644159453469,6.44214570719609,5.91597692749285,6.35936805021213
"LINC02321",6.17581922670505,6.16665173477117,5.96679710341995,6.23311907818402,6.56669667176803,6.13873084629496
"UBE2I-AS1",6.16981872768935,6.6497676126436,6.24795635702523,6.12749552151576,6.28734747459385,6.09135657013285
"SUGT1-DT",6.03558499727043,6.37205400704548,6.24745660121606,6.26793703477562,6.34463807509716,6.2775728920981
"LOC105370532",6.1393365521268,6.23532144314705,6.23514509036451,6.55117887774561,6.10877653561276,6.3534249834882
"LOC102723654",6.030543424406,6.51671867805776,6.25781979985055,6.03872077338256,6.36434111955783,6.24685282058309
"LOC124902026",5.85842663828369,6.51126940699771,6.17408923071356,6.30311324823425,6.33361019489918,6.24020484748039
"LOC105377035",6.37913271557056,6.24230678026028,6.37510968565051,6.36021511416227,5.9210980362259,6.2367030677524
"ASB2",5.8985851688106,6.86714536033059,6.40547387476567,6.03498577359633,6.01494257234922,6.49901869029371
"DOK5",6.54452920031418,6.54457836061092,6.14164983235941,5.85560684933052,5.98264877648367,6.35992242291956
"IL27RA",6.02317906821372,6.27822465750985,6.18113886040507,6.41319714727148,5.92038327414553,6.53760244265127
"HRC",5.91315293633792,5.81123715196173,6.21307102835995,6.73563500187476,6.12353333608647,6.5246432471026
"CHL1",6.41639030019829,6.11239307213808,6.21373383694575,6.26030901130697,5.87868618844896,6.12815657702924
"ARHGEF39",5.93333968563991,6.51188970343612,6.20614441182089,5.83936518177748,6.30180206188159,6.34922055576635
"SLC44A5",6.14424660286518,5.92023223951854,5.94268558358127,6.19031519529227,6.95980928003701,6.18503048421006
"SYT16",6.29728812567068,6.33104996266339,6.09916256118229,6.04898655201726,5.88562588679607,7.05119410192184
