"","GSM2771795","GSM2771796","GSM2771797","GSM2771798","GSM2771799","GSM2771800"
"TNIP2",5.86346325183333,5.550811005,5.77491531783333,5.60729644266667,5.31746210466667,5.45398678766667
"TNIP3",3.7298215595,4.03281091166667,2.99298849733333,3.64183402083333,4.42263530683333,3.54655034166667
"TNK1",4.83627739166667,3.86883819316667,4.50258218966667,4.57452157833333,4.986616997,4.5043040085
"TNK2",5.32524925983333,4.86583616516667,3.86322222866667,5.35329251033333,5.746946153,5.787006269
"TNKS",6.16383297266667,6.8724226835,6.38432228483333,6.93565132216667,6.46568194866667,7.19780796516667
"TNKS1BP1",4.93061333941667,4.7577845835,5.03006996166667,4.89743763866667,5.25104701033333,4.74099388033333
"TNKS2",4.10072601766667,5.56969564916667,5.88067998658333,3.94375017683333,3.72767157416667,3.50977858683333
"TNMD",2.75298758533333,2.48489433666667,2.12099131925,2.3588575095,2.43359472008333,2.0672138255
"TNN",3.53121825733333,3.21450431416667,2.85636837433333,3.85506526883333,4.1734908285,3.30792008266667
"TNNC1",2.635651365,2.279930626,4.19748974816667,2.63271028066667,3.63570039633333,2.8916487875
"TNNC2",3.8418867225,3.94375017683333,3.48650294,3.76950012,4.596975294,4.601861166
"TNNI1",5.56126543233333,5.4804571685,4.64096564483333,5.52327547566667,6.14635679483333,5.83978154616667
"TNNI2",3.07701585566667,2.96827311316667,2.68833398416667,3.43901927133333,3.873747135,3.00610789466667
"TNNI3",4.40748834133333,4.40977102183333,2.3625546905,3.93156984933333,2.63539935033333,3.14338738416667
"TNNI3K",2.5012713095,2.54005706191667,2.382651188,2.78417424966667,2.65222870566667,3.01241927366667
"TNNT1",4.899927922,4.390979602,3.79372823866667,4.94368671766667,5.4387925025,4.56488888816667
"TNNT2",4.34824178533333,3.61895308633333,2.83087372866667,3.98641854833333,5.1409579505,4.311441479
"TNNT3",5.58710967916667,4.53844678383333,3.98971306083333,5.49754293833333,6.350340005,6.02597549183333
"TNP1",2.750652281,2.65215991,1.97580231758333,2.68020678616667,2.4154210815,3.44143539366667
"TNP2",2.23283737033333,2.340868266,1.63473837066667,2.96075653566667,2.1522686395,2.835009666
"TNPO1",5.596797434,5.7294889355,7.12650079316667,5.83784847883333,5.46290465133333,5.4439948055
"TNPO2",5.951573283,6.1316504655,5.01776490333333,5.83806074783333,6.430211382,5.14213210216667
"TNPO3",6.76095958016667,6.73025967333333,6.16412965033333,6.846221668,7.00688246816667,7.0093900135
"TNR",4.38290750433333,3.76325331933333,3.33617205083333,4.2744867175,5.37293147283333,4.64072555833333
"TNRC18",6.03520751083333,5.7799015965,4.183258576,6.215005723,6.07416991766667,5.98827943283333
"TNRC6A",6.51986211983333,6.94413875566667,6.93870384566667,6.41943667816667,6.520896776,6.24955063616667
"TNRC6B",4.73972858966667,6.57212868716667,5.85913002883333,6.296114571,5.954430298,6.04775284566667
"TNRC6C",3.7445880865,3.91127659833333,3.28345435583333,3.985555554,4.42557076633333,3.74035260616667
"TNS1",5.61889926483333,5.22847945666667,4.186973556,5.32995919383333,5.5423144335,5.72573958433333
"TNS3",7.47812686916667,9.1862185495,7.21369965016667,7.66047282983333,7.99907592983333,8.12989552
"TNS4",4.3722930205,4.63596452,3.36620145733333,5.44517095033333,4.57932233266667,5.07379007283333
"TNXA /// TNXB",6.719076613,7.8472202305,6.1632206545,7.23734616416667,7.50304035416667,5.86088828416667
"TOB1",6.007718351,6.22173691166667,9.11061503383333,5.26303206883333,6.25153586616667,6.169635393
"TOB2",4.765183871,5.2474675935,3.26756993066667,6.29960512133333,5.23245337483333,5.709603278
"TOE1",6.44473985716667,6.36042253116667,5.57023136566667,5.93491313016667,5.91846945083333,6.25207836216667
"TOLLIP",6.14347935491667,5.546802396,5.16391011166667,5.9951340655,5.7229907745,5.8906284265
"TOM1",8.69447243566667,8.21589158666667,8.1270555775,8.36622211883333,7.73811566316667,8.225450679
"TOM1L1",5.14825690233333,4.61284998383333,5.43369798233333,5.11501212066667,4.892152532,5.641270203
"TOM1L2",6.544502334,7.52513442183333,6.06385311283333,7.11934314533333,5.88588135183333,7.164332732
"TOMM20",7.27297373583333,6.80151580966667,8.45179349283333,7.84981822366667,7.679527358,8.02880697383333
"TOMM20L",2.81054543616667,2.67890730658333,2.51697904666667,3.21942646333333,3.2270373625,2.61501895616667
"TOMM22",7.70530545533333,7.07616462233333,6.7660175565,7.2963750305,7.5751862185,7.2048031905
"TOMM34",5.42080931083333,5.53294821733333,5.42574640916667,5.3387855085,5.51882921583333,5.60671204333333
"TOMM40",4.56018197483333,5.92498431433333,4.32655146016667,5.092376836,5.691679702,4.8698995215
"TOMM40L",3.56789673783333,3.9498593725,3.56079211183333,3.70236185616667,3.92129483883333,3.19036593716667
"TOMM5",9.1087650915,8.37251644833333,8.26335971666667,7.997758511,8.42825480683333,8.6142226515
"TOMM6",7.99151655,7.0564848795,7.47268042233333,7.05498419366667,7.476622477,7.48785299166667
"TOMM70A",6.55720977116667,6.7863790105,7.28429548566667,6.0469738065,6.597585783,6.7329910555
"TOP1",9.029217758,9.26105382133333,6.57697307366667,10.1339798728333,9.88266874716667,10.5193266083333
"TOP1 /// TOP1P1",4.24917354566667,3.47224367916667,5.01930659733333,3.80160163483333,5.25891814716667,3.7971862405
"TOP1MT",5.86062561483333,5.56040662316667,5.13705329316667,6.32988634466667,6.30583445333333,6.28426040516667
"TOP2A",7.60111364066667,10.2080622361667,4.673429756,10.230801007,6.417226471,10.2157194731667
"TOP2B",8.30236659966667,10.1096741558333,9.282202921,9.048982099,8.56381278866667,8.87104432683333
"TOP3A",5.352700587,5.51536945166667,4.15120234233333,5.8145206805,5.391735136,5.9581041625
"TOP3B",6.977770973,6.32297790116667,4.51866000783333,7.093577584,6.82651167233333,7.242857932
"TOPBP1",8.71544613166667,8.032082251,5.49713463833333,8.42530724866667,9.34496862583333,9.09298995616667
"TOPORS",5.11838113166667,6.50001076916667,6.58898516516667,4.83442965266667,4.88578923083333,4.42450770633333
"TOR1A",6.292549054,6.655220465,6.65560919733333,5.913783107,5.7924848545,6.0926087445
"TOR1AIP1",7.232269884,6.70400497783333,8.21265610416667,6.64625884516667,7.41215717616667,6.8166228785
"TOR1AIP2",4.52688714966667,4.57681913133333,3.95875837616667,4.940343987,5.106004346,4.68330459416667
"TOR1B",4.04768897133333,4.693553534,6.204741246,4.35262604566667,3.154365582,3.59174035116667
"TOR2A",5.41500858866667,4.95494097483333,3.63547502833333,5.84837603383333,5.65215674866667,6.3367389395
"TOR3A",5.19959965416667,5.26241110083333,5.88545098383333,5.40971461516667,5.38052147741667,5.194195637
"TOX",2.098486909,2.33134375816667,2.67164668416667,1.86167540891667,2.74640913133333,2.71658081566667
"TOX2",5.977885349,5.4532684225,4.11200154883333,6.22297462383333,6.577135312,6.58189588175
"TOX3",1.89681651516667,1.74108939583333,2.47204147316667,1.954158037,1.80678708841667,1.842904059
"TOX4",7.26458959633333,7.17574167383333,6.359819371,7.44448527866667,7.03055959033333,7.6695752365
"TP53",5.28250949516667,5.94934146416667,4.60485772116667,5.91244517533333,5.42961212216667,6.09876034033333
"TP53AIP1",5.00569446891667,4.30895698483333,3.2244829325,4.59143515716667,4.308263333,5.498368169
"TP53BP1",3.6011211225,4.19985516383333,4.46209621783333,3.72876394533333,5.18373236733333,4.34890084783333
"TP53BP2",6.47331414666667,7.42960732116667,6.8554836545,6.510325783,6.432626591,6.31076281883333
"TP53I11",4.75265671983333,4.27340262483333,4.46506309366667,5.23695094516667,5.28707227916667,4.85630789216667
"TP53I13",5.33357571966667,5.87075416716667,4.877746219,5.97103054416667,4.24280519833333,4.51175941466667
"TP53I3",6.924389955,7.4011619135,6.56165433533333,6.66052197733333,6.92084001866667,5.61667197025
"TP53INP1",6.09442661883333,6.98270523233333,8.8115025705,7.28175058316667,7.22530088483333,7.59864286733333
"TP53INP2",6.69086237966667,6.51865609233333,7.10369193733333,6.8570082165,7.147518099,7.15763110033333
"TP53RK",6.21926194166667,5.08452993883333,6.26624531316667,5.116871437,5.06990896266667,5.30504187766667
"TP53TG1",5.8711815595,4.96635973016667,4.7612921885,5.42772261683333,5.59146014433333,6.422157788
"TP53TG3 /// TP53TG3B",4.707817651,4.19978576,3.333982437,4.4079942085,5.0464525985,4.41525498966667
"TP53TG5",2.55679166691667,2.731869571,2.5269421155,3.6773037695,3.409045399,3.73719253233333
"TP63",4.38651605716667,3.765533556,3.02362737966667,3.8814551455,4.2609098685,5.40861579266667
"TP73",6.13028713483333,5.72029726416667,3.8783468845,5.95576846766667,6.04553457566667,6.55696052216667
"TPBG",3.37287295,5.5830417645,6.63485764716667,5.41165272933333,4.23075445283333,4.97340769083333
"TPCN1",7.2576897495,7.4155921165,6.54147866833333,7.13776493333333,6.3929141965,6.77787053316667
"TPCN2",5.51697722916667,6.06591574466667,4.17826844416667,5.75639194783333,5.61614335333333,5.94277981333333
"TPD52",4.76189810616667,6.47723111266667,7.51716603983333,5.47330077366667,7.323124748,7.08235749916667
"TPD52L1",6.190156145,5.48341078,10.3180472823333,6.7053002215,9.8025891485,8.46488509733333
"TPD52L2",8.2086384425,7.5916266015,7.82000232116667,7.38602413066667,8.06808286366667,7.13729322816667
"TPD52L3",2.9995108045,2.5256389015,2.29288687116667,2.41370377166667,3.04773732266667,3.31985883666667
"TPH1",2.57307570883333,2.35844552933333,2.47611251233333,2.657594074,2.46426438133333,1.8395608985
"TPH2",2.2617807965,2.45865056683333,2.42396931,2.20577126616667,2.27339351033333,2.64658187316667
"TPI1",9.03897193916667,8.37060659616667,9.42113705183333,8.44322059466667,9.17251389983333,8.91323849033333
"TPK1",3.48290039366667,3.03667210333333,4.98673617,3.08852563516667,3.30524007833333,2.39965796466667
"TPM1",9.4235806195,7.65149656283333,8.3427051505,7.38602413066667,8.74998307833333,7.89491211016667
"TPM2",11.0325607383333,10.995748665,8.38431372833333,10.41469199,9.16766532866667,9.0923895885
"TPM3",8.70223232066667,7.7554536255,9.08187656783333,8.03501382633333,8.14228077283333,7.78312519083333
"TPM4",8.5540803585,8.166907136,6.9307367225,7.36467738016667,7.15604398658333,6.6825441655
"TPMT",6.96292175016667,7.12886723783333,5.95794346533333,5.98846813616667,5.539739412,6.13881841
"TPO",4.53579067883333,3.49448885083333,2.63405917366667,4.54890238883333,4.73604162083333,4.78384134483333
"TPP1",7.6281631035,7.43219938183333,7.7392818015,8.01971304233333,7.57239779766667,6.96151853883333
"TPP2",5.67841131133333,6.385935666,5.437526636,6.193034758,5.2819980625,5.1506167355
"TPPP",3.07525773733333,2.91432304833333,4.14080165033333,3.3889406535,3.800916675,3.5882665315
"TPPP2",2.19106039633333,1.79709316916667,1.84598812966667,1.71048577583333,2.43359472008333,1.96214871316667
"TPPP3",5.19251548833333,4.984767037,5.98436082133333,4.619561329,6.67186846233333,5.59302575816667
"TPR",7.47812686916667,8.17738751216667,5.18932139766667,9.2812603865,7.2274601345,8.58931444383333
"TPRA1",3.3199848825,4.32866266125,4.42906545666667,3.6905303605,3.28816034266667,3.553039096
"TPRG1",3.37876208083333,3.1806328345,2.6159265075,3.09588730316667,3.96639022116667,3.94942334783333
"TPRG1L",5.464800068,4.99767253091667,5.30337993633333,5.118827048,5.51697722916667,5.25562366666667
"TPRKB",6.42271686016667,6.01657736616667,5.69968864183333,6.03520751083333,5.91100367383333,6.3775797595
"TPRN",5.44072528633333,5.381721771,4.174738663,5.64907631783333,5.74143001166667,5.70856726683333
"TPRX1",4.47318408116667,4.103420357,2.96479865766667,3.97418989433333,4.90629634566667,4.52209174033333
"TPSAB1 /// TPSB2",5.71572040066667,5.536165905,4.3751717345,6.06385311283333,5.68264939566667,5.8708588975
"TPSD1",4.99701556433333,4.37355732933333,2.95014005233333,5.2521092625,6.16932864166667,5.24501870433333
"TPSG1",6.25548070016667,6.35459174066667,4.7042526695,6.867465105,6.64625884516667,7.24906854133333
"TPST1",5.682922396,5.616725459,7.5537261935,6.51346082816667,5.60130548666667,5.42461597066667
"TPST2",3.8207623305,2.8790571035,6.572447272,4.2155232455,3.63183926116667,2.53662888666667
"TPT1",13.64098728,13.7717461483333,14.3955243,13.1875723066667,13.1875723066667,13.1875723066667
"TPTE",1.8719465395,1.9909660665,1.870576207,1.82142203516667,2.3787721115,1.77917310533333
"TPTE2",3.1895902425,2.124139828,1.52478685183333,3.03869091283333,3.92055464616667,2.65142636183333
"TPTE2P1",2.92625734933333,2.67890730658333,2.73644526891667,2.9159699355,3.34280057866667,2.73847544433333
"TPX2",4.05909062033333,5.47039887383333,3.87352006966667,5.1733023255,3.390422366,4.62889461833333
"TRA2A",5.74844943266667,7.421356447,4.843516985,5.815720474,5.00136012608333,5.318706047
"TRA2B",8.95783444916667,8.457259537,9.08653629483333,8.27589566033333,8.01971304233333,8.57685416883333
"TRABD",6.01327899466667,6.18732739983333,5.747613525,6.16826697016667,5.989218163,5.72903465833333
"TRAC /// TRAJ17 /// TRAV20",6.35220487,5.911436537,4.44545586716667,6.2810646575,7.06737199216667,7.30116276966667
"TRADD",7.05564591816667,6.7115535905,6.93964634866667,6.31713357416667,6.97630061466667,5.64907631783333
"TRAF1",5.03998247866667,5.38579293016667,3.187143242,5.74945496583333,2.93600254483333,4.83528490833333
"TRAF2",6.14514624633333,5.988657882,4.92020588266667,6.587795054,6.3697883875,6.61861473516667
"TRAF3",5.34847888316667,5.775281743,6.07931690283333,5.50352266983333,5.12814421566667,6.06591574466667
"TRAF3IP1",5.939332495,6.47625716316667,5.93632709316667,5.999691297,7.19884327883333,6.55090710916667
"TRAF3IP2",7.05993648383333,7.0343451495,6.46406385333333,7.20558897841667,6.3756895105,7.34651654233333
"TRAF3IP3",4.3245598725,3.904251192,3.73450626133333,3.81613174666667,4.380072431,4.770498095
"TRAF4",6.09709133,6.88209475216667,6.17899729433333,5.89043307566667,5.44410231066667,4.59628053416667
"TRAF5",6.39228343666667,5.873707386,5.66307766616667,5.494749274,4.3891690055,5.136385227
"TRAF6",3.24449674783333,3.5150782925,4.5029874755,3.30895115866667,3.566996939,3.67459054633333
"TRAF7",7.34376524183333,7.84304199766667,5.76133472316667,7.01409460016667,6.80827110216667,6.67955702116667
"TRAFD1",6.62248394866667,6.51432615783333,5.67202257566667,6.55877539366667,6.44407960716667,6.51712436025
"TRAIP",4.90218123966667,4.38526498933333,2.30579989583333,5.18932139766667,5.783383231,5.33507117366667
"TRAJ17",5.03098194316667,4.77477924566667,3.31155505833333,5.2106453185,3.95912454633333,5.176624599
"TRAK1",5.00569446891667,5.84070134633333,5.03093706983333,5.0367127915,5.35196978666667,5.13948017183333
"TRAK2",8.59364848683333,7.356535882,8.22319170733333,8.2803469755,8.99483585533333,8.7549712475
"TRAM1",8.2951976,9.04064531033333,10.1387152036667,8.32543182066667,8.51901219366667,8.2039514655
"TRAM1L1",2.67271524766667,2.99677836983333,3.91715990916667,3.04867258433333,2.86093649683333,3.5841410505
"TRAM2",6.18249296983333,5.93491313016667,6.9282040325,5.52981032383333,5.1413693665,5.53820718183333
"TRANK1",4.64454848383333,5.23015913583333,4.31379667383333,4.48991433866667,3.9362326025,3.52002523383333
"TRAP1",7.13996249683333,7.4147214315,7.0020160815,7.48825054516667,7.3620806065,6.81921622783333
"TRAPPC1",4.765183871,4.07475418616667,4.4163354965,3.85562245683333,4.808196679,4.35281056816667
"TRAPPC10",5.87952256866667,5.935655043,4.9017747755,5.9438354985,5.77469736566667,6.31398406116667
"TRAPPC2",4.378469495,4.774950898,5.47923203516667,4.570459339,4.1336994895,3.4946325695
"TRAPPC2 /// TRAPPC2P1",6.854883517,5.8247171005,6.24382278733333,7.06848479383333,7.7283992725,8.23692044566667
"TRAPPC2L",8.28775604416667,7.41215717616667,7.02090945166667,7.31402468783333,7.8118904585,7.65332724833333
"TRAPPC3",6.64152416666667,5.32199466,6.90134803866667,5.663223055,6.215517239,5.96030646816667
"TRAPPC4",6.91102393666667,6.5631967865,6.773625581,6.31952027833333,6.18512024816667,5.6245003365
"TRAPPC5",9.68170551683333,9.31363375766667,8.54375399666667,9.44398481566667,9.08588525433333,9.28534432783333
"TRAPPC6A",6.31693435591667,6.14551439466667,6.19559379666667,6.5180605045,6.50702679766667,6.620290494
"TRAPPC6B",5.135738257,4.8994596145,6.27365081366667,4.78214379533333,5.48647923833333,5.56774812083333
"TRAPPC8",5.49602738233333,6.00855048916667,6.98512662616667,5.04170662033333,5.01827866383333,4.727604596
"TRAPPC9",5.5671824615,5.0866694545,4.34534381233333,5.624570639,5.76848660833333,5.99273036133333
"TRAT1",2.81997601983333,2.8240160035,2.89649890533333,3.83353993,2.79568326966667,2.88273075233333
"TRBC1",5.09132095616667,5.000747383,5.10226906033333,5.58444053633333,5.42052000433333,5.09165419033333
"TRBC1 /// TRBC2",5.80384540816667,5.105778475,4.52088912,6.32405146833333,6.89033310433333,6.06385311283333
"TRBC2",7.39304954633333,6.67498534316667,5.7812792495,7.76160414866667,8.02946933866667,7.815258067
"TRBV10-2",3.2270373625,2.8454626115,3.0400764345,3.09481163833333,2.74640913133333,2.84062603133333
"TRBV9",5.0886237255,5.24376651566667,3.81473082741667,5.18932139766667,4.465716538,5.3526759835
"TRD@",7.900894617,6.17433622233333,5.30064789808333,7.27914428033333,7.46708730633333,7.36586232316667
"TRDMT1",4.27698130416667,3.74290173866667,3.05577408833333,3.63225803133333,4.856920667,5.519385109
"TRDN",3.0551700995,3.23276379833333,2.887606697,3.1213275575,3.43478516733333,3.05108991116667
"TRDV3",4.10072601766667,1.75141110616667,4.13970081966667,2.43230846966667,2.61834428133333,2.46772163083333
"TREH",2.78904606366667,2.91181288983333,2.20550541,3.2920852875,3.4364464275,2.77127177016667
"TREM1",4.11108195316667,3.92116211316667,3.03445783833333,4.353256603,5.13363749933333,4.08904612516667
"TREM2",6.14591724033333,4.9331746405,4.22642751233333,5.50099575033333,6.8024997555,6.0908134135
"TREML1",5.59151694516667,5.2627445445,4.24129981133333,5.13918544116667,5.370745032,6.08214901766667
"TREML2",5.32391970316667,4.4246139305,3.75376752966667,5.27922169583333,5.70856726683333,5.67276435366667
"TREML4",3.44703741583333,3.29696292933333,3.03445783833333,3.70798379516667,3.00704433616667,3.03445783833333
"TRERF1",3.19699407683333,4.432321633,5.2969711765,3.63225803133333,3.21664112083333,3.3081400425
"TREX1",6.26632907233333,6.38348377633333,4.88200274033333,6.03195577733333,6.01467803866667,6.3036009285
"TREX2",5.74625975966667,5.24232474666667,4.39336402916667,5.5923851505,5.48229064233333,5.32624145466667
"TRGV5",4.41553213216667,4.21399547183333,3.39444941466667,3.9536089875,4.33846567733333,4.74044032833333
"TRH",3.4142453105,3.458354827,2.7643753575,3.96584517516667,3.2859763235,3.592800249
"TRHDE",2.20489808433333,2.07956646016667,2.08886954,2.36793750266667,1.7057233845,2.01339955316667
"TRHR",2.76265870583333,2.27465946783333,2.12099131925,3.04468211916667,2.74640913133333,2.68799207233333
"TRIAP1",7.78036596083333,7.1679568435,7.28954679916667,7.29665133316667,7.29087104666667,7.34746701983333
"TRIB1",5.0416466865,5.76107134966667,6.369249675,5.0367127915,4.79644690733333,3.66987000766667
"TRIB2",5.9438354985,8.21738824816667,6.69339747266667,7.92475785666667,4.85920737266667,6.37529696933333
"TRIB3",4.2837477125,4.1332890175,4.72362240566667,4.108689533,3.63377967833333,4.08242011266667
"TRIL",4.66646629666667,4.45274702266667,3.5794791055,5.2768272845,5.50227192033333,4.73244541966667
"TRIM10",3.89890202483333,3.96346634283333,3.28345435583333,4.1168399775,3.95385458416667,4.003392857
"TRIM11",5.70128769033333,6.44986051283333,4.92105608633333,5.82212053466667,5.366798765,5.0911254005
"TRIM13",5.001309115,5.5566764335,5.856626461,3.933769589,4.07117582383333,3.68510712183333
"TRIM14",5.97565979166667,6.00389929733333,4.22323111416667,5.94257044583333,5.20308177416667,5.03631957383333
"TRIM15",4.5544700335,4.827781481,4.41880940116667,4.5759470345,4.35408701833333,4.917464571
"TRIM16",5.2411429255,4.52479025383333,5.0205646695,4.94548874666667,5.47684543083333,4.92974011183333
"TRIM16 /// TRIM16L",5.35426829083333,4.79740638483333,4.04525972,5.2919550225,5.08883131566667,6.14905723983333
"TRIM17",4.423989043,4.30612822383333,3.051858471,4.53728348083333,4.93974877066667,4.60754438233333
"TRIM2",4.77358302816667,6.10049691166667,7.37135993683333,5.55487290583333,5.97352082875,4.8698995215
"TRIM21",5.689592991,5.380680084,4.9627953365,5.40317462166667,5.0282280725,4.8911649105
"TRIM22",7.10202775233333,6.924389955,5.65359286983333,8.16565046,7.3218753365,9.19027286983333
"TRIM23",4.78008812583333,5.71394524833333,6.04053856333333,4.45345898833333,4.55612719716667,4.6459959795
"TRIM24",6.79059962366667,8.15875765983333,4.95369291,7.90202082283333,6.25722510816667,7.01430556816667
"TRIM25",6.8428774475,7.72596106966667,6.20154134,7.12718265866667,6.422157788,5.47933054333333
"TRIM26",7.48187971516667,6.4614338145,5.644247294,7.16737801041667,7.03050186666667,7.75952026183333
"TRIM27",6.58163786658333,6.57087734083333,6.6986144085,5.840840182,6.34819528783333,6.4562905025
"TRIM28",6.200880145,6.717271463,6.36015911283333,6.35435242766667,6.1699670455,5.6879002915
"TRIM29",3.61044273233333,3.06391363466667,2.57767019166667,3.615470583,3.7020946105,4.268893212
"TRIM3",5.92073361916667,5.5089284425,4.39566782633333,6.13986058216667,5.852690406,6.4057399165
"TRIM31",3.88807345433333,3.4426212795,2.40309667216667,3.84441184516667,3.97830573366667,3.777704099
"TRIM32",5.74488044916667,5.44790974,6.90649060416667,5.44517095033333,6.43171755133333,5.96515949908333
"TRIM33",8.6407227055,9.3259711145,7.08260239066667,9.8261464185,8.517285961,9.46741465183333
"TRIM34",2.16872189266667,2.21595467483333,2.12099131925,4.26014063516667,2.4866740465,3.55426978766667
"TRIM34 /// TRIM6-TRIM34",3.5142797,3.58868010483333,4.56844248966667,3.33191236066667,3.933140674,3.28542330816667
"TRIM35",5.8436620295,5.6314936995,4.70360829966667,5.70242669483333,6.05250276966667,6.56732744766667
"TRIM36",6.793204213,5.7903683265,4.7778502665,6.23202528466667,7.01409460016667,7.01338408566667
"TRIM37",5.351060014,4.63285955133333,5.87763618783333,4.86751872566667,5.58460446416667,4.91330212033333
"TRIM38",6.13187459466667,6.37343533066667,5.32417334183333,6.23202528466667,6.4842293635,5.61667197025
"TRIM39",4.89083246416667,4.85666244466667,4.76423880916667,4.40907550516667,4.79644690733333,4.10911784766667
"TRIM4",6.05612099633333,6.10829671933333,4.6366811585,7.878225066,6.65864414833333,7.07051394433333
"TRIM40",2.59378431216667,2.67890730658333,2.65957903766667,2.21914188283333,2.45683618483333,2.93980680583333
"TRIM41",6.12225121866667,6.3415111435,5.3650104345,5.56236945666667,5.10432359333333,6.07512963066667
"TRIM42",2.35060547383333,1.93717594,1.92238026833333,1.824494271,1.82142203516667,1.9810029715
"TRIM43 /// TRIM43B",2.797190219,3.142473941,2.20109093133333,3.00693851133333,2.74640913133333,3.200886705
"TRIM44",6.6825441655,6.63817259566667,6.98431625033333,7.1249865645,7.16470019133333,7.10115515983333
"TRIM45",3.95493508866667,5.66904543466667,3.910972166,5.55371760583333,3.8269857505,4.92635329366667
"TRIM46",6.02884236833333,5.96655185466667,4.38154487633333,6.1764579065,6.062303732,6.61253668483333
"TRIM47",6.27872107916667,5.67449781933333,4.66120601383333,5.90160280533333,6.23196418866667,5.8931173745
"TRIM48",3.1459845485,3.080518671,2.15588383033333,2.84976670216667,2.42331475383333,3.3409440395
"TRIM49 /// TRIM49B /// TRIM49L2",2.0645255095,2.417051896,2.096630642,2.0388895955,2.766349084,2.39109946516667
"TRIM5",4.62198015316667,5.92515850066667,5.40922217016667,4.6888313065,4.18545495683333,4.34414308616667
"TRIM50",4.94001325566667,4.93841369133333,3.29470466166667,4.81104062266667,5.27978737083333,5.37016775583333
"TRIM52",6.10699087733333,5.71790629091667,6.089999869,5.85838143083333,5.1618584775,6.41096500083333
"TRIM53 /// TRIM53B",2.4165061635,2.36557666583333,2.224165794,2.06138766366667,2.39721706166667,3.38005459816667
"TRIM54",3.74081984916667,3.63231665083333,2.36566677983333,3.8814551455,4.17402010883333,4.24457193933333
"TRIM55",2.3852268395,2.70344528783333,2.64308936833333,2.36277689916667,2.46440481533333,2.3956617215
"TRIM56",5.91917268866667,5.19388479266667,5.86822888416667,5.79239137616667,6.15575829566667,6.070387764
"TRIM58",4.72218837833333,4.77560888533333,4.17328015283333,4.1282709635,4.6290940365,4.74860787433333
"TRIM59",2.458819324,4.37304410283333,3.19014643716667,2.6539461175,1.93106470533333,2.38564318316667
"TRIM6",6.89912022866667,6.246503187,3.85268661833333,7.01975849433333,6.995362247,7.39437180383333
"TRIM60",2.17569047766667,2.19951180416667,1.80644631233333,2.48404252383333,2.884117523,2.277035131
"TRIM61",2.97867572266667,2.63059390533333,2.56727578633333,3.26904479816667,3.83580462316667,3.5356573735
"TRIM62",4.5178818425,3.747502982,3.40243070316667,3.38169737816667,4.76053405666667,4.215256228
"TRIM63",5.974160235,5.247665999,4.40739317466667,5.88497218825,5.34051311666667,5.52179231266667
"TRIM64",1.79446995333333,1.45981953883333,1.57371260866667,1.6920661995,2.04866624333333,1.83818297533333
"TRIM64 /// TRIM64B /// TRIM77",3.00730470683333,2.47773630383333,2.170147517,2.8406974415,3.409045399,2.99494441833333
"TRIM65",4.73533178466667,4.524197364,5.0986047875,5.06785464933333,4.77286397666667,4.69961872033333
"TRIM66",3.509611547,3.2889458775,3.1519001785,2.55186164966667,3.5421612845,3.26642219416667
"TRIM67",3.49533854733333,3.610921388,2.83572103,3.89334927633333,2.94524462,3.01792727583333
"TRIM68",4.31905430783333,4.46255969,5.13935848483333,4.85210860583333,4.73496948633333,5.26157841966667
"TRIM69",3.6824700495,3.28426193316667,3.11092117016667,3.65144820266667,3.37870727816667,3.65321739891667
"TRIM7",5.04282384816667,4.31430009516667,3.53063357183333,4.75520964933333,5.2451754725,4.8698995215
"TRIM71",3.06356473716667,2.54005706191667,2.27586226233333,2.20158151033333,2.67863104316667,2.66221208416667
"TRIM72",4.54816592066667,4.27746615866667,3.86961570533333,4.28684869183333,4.24728834066667,4.7097363345
"TRIM73 /// TRIM74",3.89039189666667,4.08726160416667,3.29997075233333,3.71652774616667,4.05571684883333,3.3326752875
"TRIM77",2.65811557783333,3.12211999733333,2.41272914283333,3.41387988616667,2.84944975933333,4.0254076795
"TRIM8",7.39670367,7.98927981283333,6.951396195,7.645140692,7.8415526825,7.37352461666667
"TRIM9",2.22237363866667,2.417051896,2.65142636183333,2.3847063895,2.81604421233333,2.14741942116667
"TRIML1",3.81484019533333,3.25152336083333,2.79177995883333,4.38797299383333,4.19132609216667,4.18781064666667
"TRIML2",3.88830974583333,3.94367683216667,3.51756447483333,4.12483686466667,3.82297619716667,3.77545772483333
"TRIO",4.73727345316667,5.87221744283333,6.43076333966667,4.90455140483333,5.1268683685,6.26719366683333
"TRIOBP",9.06090146916667,8.213490707,6.31575509966667,8.55956862166667,8.2773938255,7.86342876466667
"TRIP10",6.35668008191667,5.70856726683333,4.6854519845,6.272531404,5.95248126716667,5.836421051
"TRIP11",3.41375287433333,4.2584161435,5.23397845866667,3.29384783233333,3.79636346866667,3.78789148633333
"TRIP12",5.26365207683333,5.06974065416667,6.35962018866667,5.072825509,4.95281189783333,4.87719629933333
"TRIP13",4.50467907516667,5.71790629091667,4.65852412416667,4.7986103405,4.543747656,5.27381547316667
"TRIP4",5.08844872716667,5.43617013616667,6.24409176433333,4.457258194,4.95864461533333,3.956918828
"TRIP6",7.033695321,7.64201431883333,6.70539530783333,6.994479011,7.06689287033333,6.62928511983333
"TRIT1",5.51207241116667,5.75070668283333,5.74417215233333,4.14593625533333,3.6529299395,3.1898579195
