"","GSM3045867","GSM3045868","GSM3045869","GSM3045870","GSM3045871","GSM3045872","GSM3045873","GSM3045874","GSM3045875","GSM3045876","GSM3045877","GSM3045878","GSM3045879","GSM3045880","GSM3045881","GSM3045882","GSM3045883","GSM3045884","GSM3045885","GSM3045886","GSM3045887","GSM3045888","GSM3045889","GSM3045890","GSM3045891","GSM3045892","GSM3045893","GSM3045894","GSM3045895","GSM3045896","GSM3045897","GSM3045898","GSM3045899","GSM3045900","GSM3045901","GSM3045902","GSM3045903","GSM3045904","GSM3045905","GSM3045906","GSM3045907","GSM3045908","GSM3045909","GSM3045910","GSM3045911","GSM3045912","GSM3045913","GSM3045914"
"FUT7",5.581237278,6.345611657,6.096081922,5.57147359,5.728237116,6.240019484,6.168905426,5.800796628,5.311792547,5.574630392,6.778503864,5.27228643,5.364177309,5.803893485,4.972557158,5.56799311,5.7346015,6.06633969,5.808191127,5.312927152,6.03436726,5.882800174,6.18293576,5.506511533,6.137016076,6.108767696,5.350613969,6.043167878,5.666554499,6.081731279,5.969174696,5.795665472,6.521128772,5.940097459,6.104624284,5.87961309,6.062522213,5.898882721,5.601187931,4.625171174,6.270512767,5.692649471,4.987793095,5.76683721,5.622087491,5.359426328,5.630909263,6.197035813
"FUT8",10.486,10.664,10.371,10.016,10.298,11.178,10.721,11.277,11.798,10.783,11.061,10.374,10.798,9.8697,10.182,9.8343,10.912,10.341,9.6674,10.653,10.825,9.8974,10.344,10.077,10.533,10.366,10.775,10.235,10.616,9.8375,11.282,11.434,10.238,10.706,11.122,9.832,10.56,9.7423,10.507,9.7824,10.419,10.752,9.4559,11.347,9.9827,10.484,10.616,9.5192
"FUT9",5.182003918,5.37199121,4.9770644185,5.1429707105,4.646607843,5.1685536475,5.262806245,4.91464968,4.9607465475,5.1599881705,5.150813576,4.941731299,5.536026786,4.9773974005,5.799341518,5.1303748175,5.5750043905,5.0495492925,5.103283667,5.381784477,5.5614171215,5.435776261,4.9322042125,4.8232289485,4.6580400415,4.9348105545,5.138820285,4.96438269,5.350270609,5.0335983435,5.5207157,4.7383330915,5.1541794335,5.0583942895,5.2135906915,4.463010218,4.8674171865,5.8850366845,5.1122651405,5.017827427,5.668017377,5.111511877,6.1318049115,4.8939167275,5.1874775875,5.886379846,5.01149348,5.313996907
"FUZ",10.014,9.6512,9.5359,10.409,10.264,10.392,9.7784,10.2,9.6484,10.321,10.077,9.9985,10.742,9.7228,9.776,9.8997,10.272,10.391,10.078,10.15,10.504,10.17,10.287,9.9174,10.538,10.37,10.647,10.572,10.546,10.343,10.566,11.167,10.146,10.013,10.611,9.8873,10.216,10.53,10.896,10.844,10.667,10.784,10.82,11.729,10.95,10.483,10.535,10.531
"FXC1",13.179,12.933,13.226,13.339,13.12,13.33,13.099,13.52,13.499,13.548,12.336,13.259,13.638,13.252,13.232,13.293,13.428,13.16,13.72,13.32,13.221,13.174,13.242,13.081,13.237,13.121,13.52,13.147,13.113,13.391,13.384,13.05,13.153,13.129,12.997,13.579,13.242,13.54,13.102,13.488,13.364,13.655,13.643,13.392,13.423,13.442,12.99,13.602
"FXN",10.6955,10.728,10.6715,10.1965,10.04065,10.7935,10.8465,11.484,10.5365,10.878,11.179,10.676,11.0905,9.9949,10.5805,10.1895,11.446,10.7685,10.489,10.7455,11.0605,10.01705,10.63,10.687,10.2335,9.64915,10.8575,10.4185,9.79555,10.343,11.1355,10.254,10.2105,10.4805,10.6745,10.495,9.81555,10.1015,9.63865,9.7983,9.9792,10.5015,9.78255,9.963,9.61905,10.1266,10.2735,10.586
"FXR1",12.9955,12.433,12.5005,12.6355,12.6255,12.5025,11.9595,12.7175,12.833,12.829,12.6275,12.061,12.8595,12.572,12.757,12.577,12.863,12.326,12.812,12.6275,12.8795,12.6915,12.4755,12.642,12.5025,12.8085,12.514,12.6675,12.7485,12.64,12.6455,12.8095,12.4975,12.6135,12.6725,12.806,12.8105,12.5315,12.194,12.5465,12.616,12.57,12.322,12.3705,12.139,12.4625,12.2705,12.756
"FXR2",7.958015949,8.384923881,8.156615976,9.104110481,8.410633174,7.97597433,8.704952523,8.449368649,8.015189506,7.772116379,8.100340221,8.338022142,8.580636111,8.546557571,9.003960471,8.787651511,8.145619979,8.385418315,8.531040929,8.434329238,8.443445074,8.628677803,8.488389015,8.761918816,8.461399163,8.528906486,8.258792573,8.838879464,9.084451791,9.301189335,8.026587813,7.719254536,8.643165368,8.404215406,7.521610001,8.775134136,7.191431143,8.556790099,8.721904387,8.3116829,8.669516871,8.284154971,9.019405889,7.396481421,8.444804261,8.507716893,8.766619209,8.527990757
"FXYD1",8.4219,8.3413,8.9149,9.13,9.225,8.5296,9.3719,9.1323,7.4691,8.1757,7.5268,9.5036,8.2765,8.7739,9.2697,9.2081,7.8253,9.1989,8.7748,8.8791,7.2103,8.8156,8.3184,8.0457,9.1008,8.8087,7.7925,8.433,8.6235,8.7955,7.8612,8.4908,8.4792,8.5847,8.0123,8.804,8.6984,9.6475,8.9155,9.8602,9.4685,8.6841,8.7824,9.4834,8.8308,8.919,9.9623,9.8015
"FXYD2",5.57955,11.4694,10.93775,5.71095,5.73255,5.4198,7.02085,5.6473,5.40025,5.4492,6.0581,10.65395,5.61655,9.04075,12.2005,6.00075,5.60015,9.89545,5.3331,11.3863,5.69765,5.6255,10.81015,7.5603,7.9244,6.00745,5.61365,6.68705,5.77325,5.4262,5.84535,6.59225,10.4729,11.11165,5.9965,5.58985,5.78065,6.08515,6.16425,5.32755,5.8628,5.44165,5.5965,9.0209,5.487,5.48995,6.06785,5.50115
"FXYD3",7.588880187,9.093494802,9.0985153015,8.3239956445,8.70511134925,8.15855771375,9.69397422575,7.8339854895,7.74623447025,7.95308656925,8.1609443095,9.4559312465,8.00858088875,9.481417519,8.95512616225,8.42604522625,7.652998462,9.21528211675,8.38158641,8.36261788675,7.588036799,9.36188650275,9.07493631825,9.46692594125,9.15170640475,8.7375929995,7.53498231075,9.480475971,7.99569166775,8.433469212,7.724957058,7.6734017825,9.34904234875,9.481749235,9.15060857125,7.876066681,8.32834383275,8.0784621115,9.17138930675,7.8078844335,8.701603909,8.23611349625,8.9746815235,8.26687658475,9.22053308075,8.612270578,9.85997842275,8.44488408375
"FXYD4",6.355005415,6.292344049,5.455367262,12.79163693,11.42474376,8.357740618,10.2628854,8.108803043,6.409146383,7.925561666,8.059801676,5.464925826,7.919118872,5.343969195,5.974920473,12.62764103,8.995711715,7.246752166,9.67810707,4.266877803,8.02563658,10.67894959,5.300397143,6.197854931,8.773692714,12.81943925,6.525376745,8.823238414,11.2549186,12.82256381,8.474091098,5.828167408,7.553878593,6.167442589,8.249464941,10.86508172,11.31271233,9.853993648,11.6012684,12.12407289,11.51939882,9.515640647,12.7415232,5.342488413,14.7390626,12.39600575,11.49873816,10.39731941
"FXYD5",6.77043333333333,7.38406666666667,7.35166666666667,7.2389,6.67456666666667,6.70986666666667,7.3779,6.87606666666667,6.1727,6.13986666666667,6.56976666666667,6.96843333333333,6.72303333333333,7.2646,7.5509,6.79023333333333,6.56213333333333,7.43886666666667,6.52073333333333,7.36133333333333,6.68386666666667,6.4355,7.0726,7.50963333333333,7.1264,6.8935,6.3483,7.3046,6.5784,6.53746666666667,6.33876666666667,7.10263333333333,7.0709,7.2573,6.55123333333333,6.93646666666667,6.5946,6.4478,6.50786666666667,6.7092,6.17023333333333,6.448,6.36323333333333,6.97923333333333,6.98196666666667,6.99093333333333,6.88743333333333,7.00386666666667
"FXYD6",10.537,11.159,11.73,9.5501,9.7807,9.367,10.607,9.9767,10.481,9.7011,9.3223,10.115,10.283,10.157,11.447,9.3014,8.988,11.029,8.7637,11.094,9.7468,9.5758,10.44,10.642,9.9072,9.3061,10.617,9.8566,9.2911,9.3739,9.6424,10.76,10.657,11.803,8.4627,10.44,10.053,10.274,9.7437,9.9354,9.2011,10.354,9.6394,10.539,9.8459,9.2783,9.5647,9.5279
"FXYD7",5.2123,4.3224,5.9811,4.9039,3.2497,4.1507,4.3288,4.5217,4.6373,4.8128,7.3223,4.0399,3.7006,4.5572,5.358,3.7006,3.8715,4.9484,4.5151,6.5159,4.521,4.6439,4.0104,4.4354,5.0693,4.9391,5.102,5.5304,4.6607,4.4933,4.6825,5.0594,3.9543,5.4904,5.2261,4.8513,5.3572,4.5674,5.0015,4.7577,4.3377,4.7172,3.7617,4.1086,4.0563,3.9407,4.755,3.7804
"FYB",8.432981884,9.284176258,8.859910582,7.552358249,7.694874166,9.082152283,8.476835501,8.001121791,8.913126801,7.657996975,8.700949604,8.105123721,8.305069776,8.34330681,9.126142946,7.690806779,8.214325036,8.487510002,7.548751032,8.987089792,8.788892199,7.310813165,8.549608888,8.412222137,7.752388794,7.372830326,8.173527077,7.646792458,7.021224869,7.540137478,7.77328463,8.823155468,8.884365057,8.606910889,6.847986067,7.289886028,7.806221797,7.097331726,6.988757684,7.531390957,7.512708938,8.114995782,6.789549526,9.025777376,8.07593128,7.603596745,7.661786774,7.262938218
"FYCO1",10.992,11.711,11.553,10.854,11.276,11.553,11.731,11.503,11.707,10.68,11.421,11.824,10.724,11.767,11.826,10.798,11.234,11.599,10.496,11.74,11.036,11.689,11.351,11.507,11.362,11.479,10.842,11.183,11.116,11.024,10.945,11.183,11.217,11.391,10.979,10.675,11.022,10.445,11.691,10.053,10.931,10.62,10.696,10.997,11.337,11.229,11.615,10.578
"FYN",11.561,12.146,12.33,11.553,12.204,11.781,12.416,12.343,11.653,11.739,11.028,12.325,11.981,12.021,12.534,11.576,11.571,12.772,11.025,12.242,11.197,11.789,12.285,12.596,12.324,12.113,11.763,12.393,11.365,11.43,11.587,12.191,12.386,12.631,11.398,11.589,12.102,11.634,11.817,11.601,11.634,11.604,10.934,12.51,11.641,11.93,13.189,11.763
"FYTTD1",11.951,12.08,12.232,11.357,11.785,11.928,11.894,11.738,11.986,11.54,11.584,12.4,10.943,12.079,11.696,11.503,11.949,11.845,11.539,11.942,12.004,11.808,11.689,11.707,11.118,11.598,11.419,11.922,11.629,11.612,11.495,11.417,11.56,11.62,11.302,11.56,11.169,11.199,11.421,10.723,11.399,11.272,11.168,10.887,10.89,11.509,11.146,10.837
"FZD1",13.51,11.538,12.123,12.561,12.523,12.572,12.359,12.363,12.036,12.518,12.475,12.521,12.068,12.238,11.929,12.488,11.985,12.188,13.707,12.18,11.692,12.419,12.247,11.732,12.182,12.54,12.748,12.057,12.422,12.598,12.186,12.308,12.05,11.747,11.973,13.06,12.247,13.262,12.825,13.511,13.292,12.502,12.446,12.506,12.835,12.897,11.766,13.725
"FZD10",12.18854737,11.91343921,11.68983248,10.35003119,11.29025959,12.27738766,11.30784186,11.76831839,13.17746353,11.77877709,12.00252796,12.31039716,11.85741862,11.82929791,11.62706414,10.54271064,12.71669247,11.78121932,11.01203608,11.71620373,12.51992316,10.60624246,11.30848786,10.99656997,11.43816437,10.30128322,12.18626618,10.65102475,10.65512181,10.34476537,12.47930166,12.12118312,11.20455279,11.02165682,11.65038619,10.59105591,11.34319218,10.6571055,10.31077982,11.20881934,11.25226268,12.63960242,10.5842884,12.50091867,11.52186682,11.25740391,10.1002259,10.83370641
"FZD2",11.833,10.118,10.68,11.049,11.027,12.149,10.941,12.14,11.655,11.428,11.861,11.249,12.038,11.024,10.963,10.902,11.945,11.106,10.83,11.979,11.793,10.507,10.541,10.658,11.295,10.971,11.822,10.443,10.929,11.146,12.159,11.839,10.825,10.676,11.909,11.417,11.275,12.051,10.696,12.368,11.182,12.465,11.243,12.579,11.759,11.756,10.659,11.15
"FZD3",9.5177,9.1406,8.7788,8.6746,9.3808,9.5161,9.0484,10.006,10.24,9.7334,9.3418,9.1094,9.5125,9.2174,8.5893,9.6966,10.033,8.9962,8.8519,9.4453,9.7241,9.0399,8.6672,9.0145,9.464,9.3979,9.9978,8.9447,9.8423,9.6897,10.449,10.048,9.1223,8.9378,10.309,9.3394,8.9039,9.2291,9.5063,9.4057,9.506,9.9271,9.4157,10.306,9.6,9.5205,8.7594,8.7258
"FZD4",11.713,11.14,11.46,10.544,10.947,12.302,10.73,12.432,12.575,12.425,12.217,11.277,12.253,12.438,11.679,10.892,11.926,11.094,11.269,11.215,11.999,11.427,11.113,11.008,11.063,10.516,10.922,10.653,9.9657,10.3,11.37,11.484,10.229,11.038,12.249,10.956,10.587,10.882,10.377,10.942,10.979,12.378,10.086,12.02,10.955,10.658,10.223,11.025
"FZD5",11.35689454,10.18005584,10.45410147,12.38265269,12.06597369,9.805274685,10.51082004,10.51941112,9.211023948,10.88336205,9.780734948,10.9160476,11.02126565,11.01734007,9.58496384,11.76830049,10.27794004,10.06992968,13.02517098,10.21511215,10.1533026,9.853068365,9.922074868,9.392859666,10.56318109,10.63928276,12.16367651,10.30377141,11.35724403,11.90224274,10.79018165,9.898249303,10.79591696,10.16432666,10.2984366,13.0687478,11.38532538,12.61682642,10.58148259,11.98280148,12.61837464,9.430334085,11.02624944,9.452131967,8.995079587,11.2320459,9.479151346,12.59107663
"FZD6",10.65491677,10.25643743,10.61000223,11.69029412,11.42742261,11.03625317,11.5923481,10.95976892,10.25959147,10.54772415,10.54430157,11.24823717,10.60868911,10.77091864,10.28635461,11.51201056,10.9675874,10.43282587,10.85900181,10.2713307,10.83242952,11.55968139,10.30413877,9.753636654,11.10041676,12.11114456,11.01266176,10.92958295,11.9650444,11.48750572,10.91988842,11.51602375,10.79936694,10.45135191,11.02079274,10.79112572,11.77720016,11.35936132,11.58434656,11.37884866,11.39596704,11.00488697,11.07666334,11.53892204,11.32781936,11.79689775,11.5617037,10.88321299
"FZD7",9.490519091,8.174567715,7.979670322,6.821457365,8.003934621,9.13517798,9.557944618,8.201772543,8.917453415,8.389815805,8.925604411,8.470070632,8.742067875,7.61885324,7.235876306,8.264350567,9.123181533,7.102863343,7.579403699,6.552527719,7.954385173,8.438212133,7.450877614,7.209160583,8.403949227,8.811211338,8.550631241,9.260224104,7.337446934,7.532771245,8.760446797,7.452465788,7.885513159,7.239112866,7.944048075,9.778934688,8.286731827,7.527730865,8.298163638,9.405675923,8.437887152,8.240051757,7.313272017,6.685349896,7.918187244,8.302930028,8.688108834,7.388835021
"FZD8",9.360918324,8.37513525,8.653689169,8.878757168,7.902570884,8.058618475,9.339968667,7.948496023,8.925604411,8.780184891,7.849217219,9.612889934,8.569543817,10.5847386,8.356709495,8.863480262,8.841682828,8.904340361,8.817187434,8.303833864,8.234374223,8.807392388,8.448766633,8.566336209,8.412993918,8.642281775,9.020722946,8.026703071,8.817287382,8.304356879,8.757463521,8.050762245,9.285260527,8.059942469,8.520255134,8.16334132,7.881312637,8.508232902,8.640287003,9.386269312,8.730969521,8.107877283,8.825691464,7.537672764,8.96728982,8.70901619,8.321299451,8.305972273
"FZD9",9.410873465,8.245112785,8.135448343,6.821457365,6.986448494,6.586858065,8.565384436,6.590605279,6.585293848,7.614488769,6.641617812,8.011612628,7.184784129,7.411344756,8.135662099,7.100784628,6.467710302,8.427012335,7.271766175,7.318930348,6.572087038,8.326107209,8.231877011,8.569702033,8.452846823,7.568796682,7.735493753,8.077211666,7.666084676,6.748768262,6.253476603,6.648824458,8.240300261,7.807899379,6.40249994,8.075485662,7.000600634,8.323224477,7.890176665,8.163550983,8.298115895,7.581523622,8.315980557,6.706440891,8.215867492,7.165338006,9.166401548,7.635878076
"FZR1",10.973,10.467,10.507,10.655,9.8411,11.144,10.725,10.714,10.756,10.594,10.512,10.456,11.183,10.826,10.346,10.282,10.694,10.466,10.629,10.476,10.681,10.295,10.493,10.698,10.417,10.28,10.648,10.292,10.279,10.142,10.576,10.296,10.514,10.633,10.051,10.517,10.165,11.088,10.461,11.208,10.585,11.353,11.139,10.842,11.265,10.648,10.411,11.198
"G0S2",9.1815,16.029,14.671,12.027,11.911,9.3984,12.815,9.7984,10.317,9.3153,11.927,12.13,9.9149,12.777,13.665,13.124,8.6945,14.013,11.549,13.717,8.3998,11.125,15.115,14.631,12.699,9.3916,8.938,13.584,10.8,10.755,8.8993,11.299,13.701,15.347,8.929,12.127,10.995,11.843,10.094,12.575,10.918,9.4772,12.895,10.871,11.963,12.181,11.617,11.447
"G2E3",8.26525,8.09345,7.93575,7.8001,8.0932,8.15445,7.89195,8.2871,7.8839,8.2668,8.5241,8.14085,8.0911,7.85925,8.28545,7.66865,8.6042,8.0928,8.5577,8.4013,8.4131,7.87955,8.00665,8.1572,7.9527,8.47675,8.4791,8.20565,7.97085,8.3536,8.4973,8.4082,8.0549,8.3442,8.3571,8.0206,7.6418,7.95295,8.6019,7.8809,7.7177,7.89345,6.9051,7.5777,8.18245,8.2477,7.91765,7.85025
"G3BP1",10.8613,10.4727,10.9262,10.79665,10.51725,11.15875,11.1194,11.1207,10.65315,11.0579,11.01435,10.645,11.0756,10.4103,10.3254,10.59135,10.9459,10.7593,10.80395,10.6562,10.8101,10.3184,10.6551,10.6087,10.61045,10.6156,11.25565,10.44715,10.2478,10.62775,11.06135,10.42995,10.15025,10.53795,10.75335,10.35615,10.5281,10.51345,10.51515,10.9946,10.59725,11.1446,10.37585,10.58135,11.0457,10.85075,10.2019,10.7643
"G3BP2",13.808,13.763,13.696,14.272,14,13.849,13.964,13.948,13.716,13.733,13.402,14.059,13.9,13.988,13.442,14.137,13.863,13.78,13.871,13.967,13.689,13.768,13.445,13.426,14.032,14.098,14.296,13.99,14.216,14.22,14.154,14.035,13.686,13.886,14.191,14.292,13.944,14.265,14.218,14.343,14.403,13.828,14.141,13.912,14.051,14.333,13.591,14.147
"G6PC",5.9885,5.6645,5.7563,5.37,5.4147,4.8256,4.7869,4.7449,5.3819,4.7765,5.5065,4.3657,4.8202,4.5217,5.8476,7.1921,4.585,4.7286,7.553,5.0127,4.3777,4.1524,3.6702,5.338,4.3762,4.8031,5.5392,4.0095,4.3931,5.1434,4.2345,5.0862,4.7594,3.9475,4.4214,8.1726,5.1956,8.6446,4.8756,7.4629,6.0003,4.6439,5.5753,4.2006,4.7787,6.5332,4.2361,7.3047
"G6PC2",4.9069,4.5781,4.716,3.7006,3.9726,4.7705,3.3131,4.1767,4.4959,3.5864,2.9719,3.613,4.523,3.9992,3.6056,4.4479,5.0661,4.8715,4.6487,3.5224,4.4116,4.1957,4.9347,4.0734,3.1355,4.5282,3.3371,3.0921,4.4499,3.9543,3.343,1.6484,3.8638,5.2547,4.4842,4.5052,3.7416,4.5366,3.8498,3.6112,4.2006,4.0463,4.3183,3.508,4.2393,3.4194,3.907,4.4588
"G6PC3",8.9924,9.0703,8.7814,9.5847,9.2413,8.596,9.2635,10.073,8.3101,8.4526,8.4313,8.9426,9.3842,8.1987,9.0066,9.4534,8.6768,8.7304,8.8888,8.4688,8.4652,8.4004,8.5667,8.6703,8.6611,8.3886,8.6367,8.5554,8.6584,9.0599,8.8841,7.6976,8.5508,8.5682,8.0409,9.1517,7.3553,8.8494,7.7805,7.5483,8.5803,8.1967,9.0892,8.2821,8.1034,8.4146,9.2838,9.4453
"G6PD",7.9009,8.7236,8.6596,9.3434,8.6918,8.593,9.0267,8.9884,7.1605,8.1837,8.3115,8.7073,8.6137,8.429,8.8834,8.6694,8.3841,9.005,8.1366,8.6323,8.4113,8.3109,8.3706,8.6801,8.9668,8.3598,8.7774,8.6663,9.3458,8.6434,9.0687,8.2578,8.9265,9.2664,8.1077,8.2853,8.8218,9.1244,9.2152,8.6993,8.7265,7.8645,9.5969,8.8424,9.0967,9.0455,9.7032,9.0707
"GAA",14.56951763,14.41441831,14.27742447,14.63911169,14.6550707,14.34872176,15.00401702,14.46807916,14.68019588,14.36719582,13.94419551,14.45265692,14.47730248,14.39766009,14.28101924,14.66196021,14.04623331,14.09837322,14.11807937,13.91226672,14.51313072,14.76464492,14.16652363,14.58972619,14.640009,14.6629674,14.43004284,14.26115155,14.65077895,13.865381,14.09447217,14.36283002,14.13086305,14.16788289,14.84441212,14.08385508,13.8804416,14.70400894,14.58864518,14.70307733,14.68982234,14.54984865,15.3165578,14.98786451,15.58553234,15.03421869,14.75312702,14.86330866
"GAB1",6.324577534,6.256231672,6.357756684,6.09234244,6.043167878,6.658303271,6.765716633,6.437252175,6.679643846,6.666685133,6.657335855,6.560669886,6.222013363,5.979095723,6.830332568,5.848392619,6.452261304,6.179415028,5.929533827,6.934442404,6.425061466,6.071265007,5.843689978,6.924579569,6.827358174,6.699589356,6.712113808,6.660830373,6.460646486,6.423836711,6.782331689,6.576975067,6.346350637,6.90490012,6.563214851,5.72084758,6.062522213,5.548217257,6.584824252,6.482659564,6.721827888,6.543453496,4.761061888,7.155252213,6.259570056,5.818613306,6.740640473,5.939485408
"GAB2",10.408,11.662,11.211,11.378,10.963,10.47,11.579,10.555,10.976,10.154,10.478,11.169,10.542,12.08,11.662,11.062,10.875,11.105,11.053,11.592,10.617,11.387,11.45,11.983,11.657,10.692,9.9983,11.446,10.76,10.806,10.543,10.559,11.391,11.175,9.8301,11.167,10.114,10.823,11.213,10.636,10.881,10.374,11.048,10.53,10.919,10.857,11.812,11.173
"GAB3",6.6648,6.7845,6.3606,5.7785,5.63385,6.63695,6.36975,6.65605,6.5336,6.62075,6.81375,6.71695,6.708,6.90775,6.90325,5.84415,6.55375,6.58065,6.0439,6.7851,6.4205,6.16715,6.44465,6.691,6.22535,6.05345,6.4903,6.4442,6.25075,5.8237,6.0275,6.7508,6.76645,6.63185,5.96835,6.2968,5.76585,5.8388,6.0863,5.8632,5.66705,6.4581,4.9396,6.48605,4.96635,5.84685,6.0585,5.50425
"GAB4",4.78415327,4.774302185,5.027959845,4.505888882,4.63185422,5.226057659,4.960541106,4.521676926,4.699929196,4.961988328,5.04034311,4.862697742,4.76327706,5.086187944,5.095448411,4.477162521,4.475136848,4.428441766,4.648727215,4.770452967,6.314038785,4.643926462,4.617845097,6.534159693,5.105959523,5.085745483,4.940615518,5.280815962,4.039939766,4.855967334,5.086187944,4.37476195,4.385946433,4.560407295,4.657090283,4.397401472,4.929316068,4.73138517,4.705699714,5.0562389,5.138321683,4.486578232,6.789549526,6.221409271,4.846596166,5.176221739,4.92239456,4.948424133
"GABARAP",14.595,14.706,14.911,13.633,15.034,15.143,15.128,14.926,14.976,14.361,14.405,15.014,15.11,14.666,14.947,14.748,14.775,14.794,14.611,14.897,14.933,14.737,14.694,14.762,14.583,14.651,14.611,14.654,14.911,14.552,14.609,14.757,14.875,14.751,14.678,14.847,14.565,14.583,14.708,14.255,14.725,14.376,14.53,14.418,13.772,14.771,15.128,14.456
"GABARAPL1",10.03595,13.331,13.275,11.568,12.119,10.1462,12.818,10.12645,10.81465,9.94165,10.26065,12.904,10.32185,13.154,13.711,12.361,10.1464,12.9115,10.5275,12.618,10.6652,13.459,13.338,13.137,12.604,12.77,9.2393,12.8065,12.333,11.963,9.5816,10.2235,12.7545,12.91,10.1959,10.6004,11.3509,10.1167,12.9755,10.51085,11.259,9.17075,11.91,10.5124,11.58345,11.57235,12.8455,9.86555
"GABARAPL2",11.482,11.478,11.723,12.092,11.705,11.133,11.831,11.207,11.464,11.291,10.948,12.032,11.829,11.459,12.036,12.139,11.369,11.715,11.789,11.674,11.539,12.19,11.769,11.912,12.296,11.734,11.575,12.028,12.121,12.125,11.487,11.813,11.617,11.841,11.598,11.682,11.706,11.032,11.718,10.481,11.757,10.426,11.262,10.811,10.599,11.662,12.231,11.255
"GABBR1",6.3885,6.69855,6.54745,6.6233,6.7189,6.15945,6.23455,6.4473,6.1571,6.1477,5.99845,6.3143,5.8937,6.85215,6.47635,5.82605,6.01285,6.22045,5.8936,5.88495,5.9392,6.25125,5.48215,6.06635,6.45835,6.4654,5.69575,6.37445,5.89045,5.8237,6.0477,6.0243,6.4053,6.57275,6.5916,6.86815,6.88965,5.39175,6.4273,5.91085,5.81745,6.70145,4.96595,5.8773,5.63785,5.76585,5.65845,6.2932
"GABBR2",5.905,5.0136,3.9721,4.9523,4.7257,5.9764,3.8498,5.8008,6.0332,5.8655,6.3671,4.7449,5.5466,4.8837,4.7743,4.1783,5.4815,4.3175,4.9435,4.0326,5.3572,4.7677,4.1558,4.7195,4.8314,4.201,5.0862,4.3856,4.5857,4.6373,4.8596,3.7694,5.9052,5.7381,4.7331,4.5572,4.2225,3.5776,4.0689,5.0562,5.1818,5.0252,4.6337,4.5164,4.5642,3.7837,4.1268,4.8949
"GABPA",11.69498861,11.65533094,11.4151372,11.06318872,11.49673998,11.83587818,11.10230462,11.40775525,11.80297537,11.44485915,11.35685379,11.57256265,10.9337146,11.42054208,11.25707237,11.17242827,11.74043571,11.43647362,11.4822151,11.68314137,11.72170275,11.44807928,11.44278218,11.3921112,10.92524625,11.14309828,11.2486078,11.42189562,11.08592618,11.08738077,11.23049658,10.97900173,11.09878341,11.19944944,11.39911721,11.30043668,11.00912235,10.89572608,11.42027341,11.59732329,10.91322148,11.62750594,10.60917024,11.07363335,11.09563133,11.35754122,10.82175004,10.84850164
"GABPB1",8.8887,8.9257,9.15355,9.2044,8.5924,9.31565,9.0979,8.97675,8.9519,9.05765,8.95365,9.0005,8.56935,9.0353,8.74905,8.62055,8.9329,9.06785,8.8046,8.78155,8.85665,8.6037,8.6492,8.6999,8.7426,8.50945,8.92775,8.83575,8.51305,8.8087,8.98465,8.7006,8.81085,9.04065,8.88525,8.83015,8.9401,8.5107,8.645,8.58795,8.7891,8.9364,8.89825,8.62825,8.91165,9.0406,8.5845,8.46005
"GABPB2",8.8864,9.9477,9.6444,9.2813,8.9339,9.272,9.3658,8.7491,9.2475,9.0986,9.2388,8.9982,8.9194,8.9021,10.092,9.5329,8.8552,9.5632,9.3134,9.7721,9.4589,9.5433,9.7214,9.8196,9.0419,9.0172,8.6796,9.4409,9.0095,9.0967,8.7811,9.1725,9.1329,9.5686,8.9418,8.6112,9.1804,9.3515,9.5006,9.6905,9.1932,9.3224,9.3491,8.9765,9.8142,9.1981,9.356,9.5062
