"","GSM2425674","GSM2425675","GSM2425676","GSM2425677","GSM2425678","GSM2425679","GSM2425680","GSM2425681","GSM2425682","GSM2425683","GSM2425684","GSM2425685","GSM2425686","GSM2425687","GSM2425688","GSM2425689","GSM2425690","GSM2425691"
"PRMT1",10.9507139797691,10.7031118286896,11.1066335097335,10.9721109359446,11.0962209039647,10.8440559424635,10.8621327599539,10.746622527606,10.5419202268574,10.5376366438007,10.746622527606,10.7542944894136,10.7061107817332,10.4913358976492,10.5890320497797,10.6512946858748,10.9104267672158,10.6261122481978
"PRMT10",8.21555076334984,7.87802184389373,8.38051284100217,8.62150048744404,8.27730860445281,8.09883092525559,8.36794525094219,8.45056777374333,8.43037878415493,8.6942497811698,8.27789392530093,8.75940407532554,8.72280193111166,8.55616559211848,8.75793817933374,8.45361947295062,8.31907306366232,8.62452081514092
"PRMT2",10.391423898926,10.3850501007464,10.1425651487639,10.0590846441548,10.2526096865829,10.0279804233425,10.0645634068064,10.3813210792066,9.90625771481287,10.1242995176131,9.86939760486348,9.89404295534723,9.8458821284473,10.0999117058335,10.3509666433055,10.1808128045966,9.64733638584239,9.79660839564994
"PRMT3",9.07742022672166,9.316109212749,9.34157855347511,9.52555400831673,9.4510632486235,9.51415651193302,9.1757659947912,9.20524064390412,9.40712191506471,9.11067059353679,9.27892112612575,9.60106274717831,9.32075037515897,9.15080299914804,9.52189417001043,9.3364163132329,9.61654968917966,9.95937106410504
"PRMT5",10.1629097245969,10.1287816706049,10.0721645803142,9.97945986532766,10.0294112796025,10.0669164303634,9.80815117943339,9.8974308257596,9.83299957256888,10.1666926767536,9.79318020841854,10.1200134320139,10.0484894079021,9.8458821284473,9.93889775461942,9.89057582902204,10.2410737150594,10.1214064147114
"PRMT6",9.59580006402063,9.49049484104308,9.44692811782048,9.5543875126057,9.80692939308299,9.69114496442153,9.53929310735524,9.37527615296652,8.91888785826499,9.23839270089239,9.51926877088008,9.66842065950594,9.41175853408957,8.96701224560082,8.90956809585739,9.70593171120963,9.52422916581687,9.49018172815178
"PRMT7",7.05033147202708,6.69781259368699,6.67007721393275,6.98530869578051,6.97020898999951,6.72345589821769,6.63250917780304,6.5082376856399,6.54392361744766,6.66061192898329,6.60241857456498,6.69341084810122,6.67132578745929,6.97279212301986,6.78942826732822,6.5140843770902,6.65290117428801,6.63182108527468
"PRMT8",4.23629881736267,4.97894854562398,4.95920668946669,4.74733615782429,4.78294695876608,4.68060735389321,4.93036635168719,4.92671494121935,4.74888667942879,4.74312160391993,4.89876263376031,4.4628773777075,4.6667791977166,4.4282668991407,4.94054513809367,4.97887324425969,4.3936718896046,5.26582954792199
"PRND",5.9125408922818,6.7030234340377,6.64705427132922,6.61245910443307,5.83491570444616,5.15287620070343,7.71067737730631,6.46551416483525,7.29582732967756,8.60329014674557,8.2802263399704,7.29934596091823,6.57987872402579,8.13051681787491,6.80770164244895,7.8925535021146,7.67634047783589,6.95641867510406
"PRNP",12.2950591363695,12.940653464138,12.2883513115531,12.7671039381947,13.1404231744153,12.9702151781735,12.1134556363311,12.6336257523591,12.0839073719443,11.328321423737,12.1896225489042,11.8994799848487,12.0196351551757,11.700517252246,12.0693923203024,12.6292359031686,12.5263820728702,12.8559073532076
"PRNPIP",9.89018196960531,9.66359094250008,9.87811324929928,9.39844199820584,9.92423584468825,9.6953721361605,9.19300624186711,9.29000354414368,9.4285677885924,9.99099393285858,9.51690071702185,9.8765029185897,9.80025128536067,9.64460918824446,9.66013580388149,9.43176576808894,9.49305155813316,9.56615730707778
"PRNT",4.14601029626409,4.40179509479731,4.29891230429897,4.39538757505022,4.32010474718376,4.44668943660523,3.61504898479883,4.51796213931519,4.34543618947776,4.75680687938149,4.42462888505468,4.14791401719213,4.38581368028763,4.15317341074462,4.44543226871597,3.94719100833952,4.43558359246518,4.07282328134099
"PRO0132",4.50537879004756,4.666735689695,4.38751302052964,4.02214832912507,4.19794242946358,3.58443822627401,3.99370777972325,4.47621031684645,4.57771129064626,4.33894420481456,4.31297223629029,4.39202136512118,4.49901841965134,4.83215455847458,3.44532943085928,3.97775753679073,4.25356872134063,4.13531462361517
"PRO0611",4.18550733294542,4.14441393258383,4.64906304827158,3.69315572687766,4.6036074333184,3.85958517578112,4.2823381603723,3.13882593441677,4.28167673931832,4.33540872102286,4.37972214676438,4.76671589360993,4.48051576208097,4.0083205083362,4.63228834328185,3.83612025935788,4.37537430631063,4.73848737556114
"PRO0628",5.97200514251362,6.62876528539423,6.32814765271706,6.16329120918468,5.91745204463832,6.70194516151833,6.64099219609387,6.31024613149514,6.98530869578051,5.59498887456321,6.43840930058422,5.91803720697136,6.81345529769151,6.86979690119264,5.91174262649152,6.42335193382119,6.28988166915097,6.07400741168694
"PRO1768",3.95832525336501,4.03176755622757,4.56093038349777,4.35098266058253,4.63341423737296,4.22646275125897,4.2007751236899,4.44336967465736,3.93263259753048,4.26244067478059,3.86955293211658,4.37978430946684,4.24551924104683,4.25315198798729,3.6801994379028,4.3350943172463,4.05867677797551,3.78053677545549
"PRO1853",6.50913287204594,7.23973179040791,7.10422090405724,7.01395974748175,6.47159425864122,7.01759860121812,6.93088171809584,6.97978597403491,7.22579702558382,6.77084780623064,7.11221387092155,6.71222694369537,6.89099039771824,7.2078748959095,6.69253111682194,6.75377994227325,6.73163496361669,6.46500897199823
"PRO1880",3.83937775780927,3.68213502902001,3.73261544817985,3.67702782771107,4.13745376630725,4.14123175770844,3.94635947274296,3.91508095031852,4.15941250697834,4.36589357396848,3.88240310188801,3.37890830984807,4.05930301012664,4.17193087604579,3.20929271064182,3.80710294366992,4.12619713310378,3.58566924815221
"PROC",4.24187381047262,4.25784656563833,4.56678616041909,3.66402879785084,4.2506323832871,3.3130339313182,4.28787975016502,3.92581109659697,4.2943508569733,4.41269028723192,2.85068142688436,4.36839205409212,4.33474109411711,4.48429612279819,4.08178537248814,4.48756120907837,4.02919056178157,4.57134654789204
"PROCA1",6.09718896576411,5.91847019838102,6.14926404059151,5.64840475422023,6.0158191176772,5.79677501732169,5.78604322276669,5.62146935107997,6.127662579013,6.4247272977977,5.84101855198187,6.20432914242576,5.86250991128508,6.17549086861723,5.85570247476507,5.84024845019111,5.89873898477763,5.59416423749874
"PROCR",9.94911402720837,9.42933258571079,10.0873578972814,9.77331983731848,10.3845397122095,10.4023436473809,10.3859161610559,9.68798703261332,8.86935003725144,8.55727206986703,9.87617197842765,8.9292784138695,9.18225742744986,9.04312180095449,9.62226575453577,9.40966005852444,9.5815140609414,9.19787536526942
"PRODH",7.60928631743329,8.61031235070454,7.48464617594903,8.31769144755814,9.29000354414368,8.68302252465813,7.52138733694666,7.2645595124338,7.49395197251497,8.31836863641138,7.15330233139412,6.86327293312688,7.50318858585723,7.69940490701855,8.19787502134244,6.4763878446084,7.38593882479397,6.96684986955268
"PRODH2",5.33880055043981,5.05641610013445,5.26683975080345,5.15752520204054,4.9328443561198,4.93919389570701,4.49284853301003,4.90179427739695,4.68486602262278,5.01291089309154,5.35048946782519,5.00702129981642,4.95771052733443,4.96173967445032,5.18747124528205,4.97010773173728,4.79693450969858,5.08449420210092
"PROK1",7.24586032163943,8.81351654461487,8.13051681787491,9.44073352714265,10.2278888865652,9.59810659555758,7.81783657643205,8.52002010803361,7.20193922543641,7.02196890819446,8.71146379476126,7.85395299425474,9.31858587525804,6.52318649286388,8.66952062255293,8.73534602669251,8.5532098051077,7.9265175567464
"PROK2",5.24198238724588,4.96048061881624,4.81803175862946,5.64602696599974,5.48360362907758,5.33267141831642,4.73838312086561,5.33628338786443,4.68890807007347,5.01649823647571,5.21289379202562,5.34853129701137,4.84557776413641,4.78932058638059,5.35845991300044,4.60503209840459,5.36241237618269,5.38498815158033
"PROKR1",2.66761967872793,3.45490758574912,3.16475571224665,2.13142156618783,3.46882700371738,3.58493244426138,4.01044740781467,2.69730900475972,3.30262759236157,2.85454827510481,3.34642366718004,3.1715415169051,4.10427526009134,4.03105203896696,3.56778393014828,3.79990366946961,3.64681471855859,3.30297553620337
"PROKR2",5.15296338325516,5.1241047646944,5.19267945425061,4.39436027463274,4.62406578628147,4.49907871138573,3.69273628203133,4.41218488483553,5.20412193156625,5.22205682689804,5.12921335370254,4.90814091834135,4.8750389682654,4.76508993522752,4.4334865625584,4.0061043647797,4.83599711641894,4.60692107484546
"PROL1",8.47147509261479,4.68033369719509,8.72769641112642,5.98177412471362,4.64684264923536,4.74779522830827,5.23600462175199,7.06391015280983,8.68372964433108,10.5969387379424,9.88966588296365,9.07115303488826,8.92820111031549,8.4116904557386,10.8793756060436,9.18950302933323,8.6312405838271,8.461137498272
"PROM1",10.8827667276511,12.5424512556062,10.3770845439839,11.5040740449811,11.4278700442707,10.8827667276511,11.4102540990293,10.7376756592935,10.0642737250661,9.70789772971829,9.84487435924681,9.28697482384337,10.5008218270517,9.63824521946135,9.43608865473966,10.1448772558623,9.79582677532752,8.31179580624571
"PROM2",8.1510782549748,7.378823364292,7.51278596474677,6.60573462473382,6.93935882654928,5.58414684693271,5.97661040347075,7.80393516284426,8.74464536684417,9.86023819659219,8.50661090696372,9.34363202669095,9.53666715854983,8.61432026385847,9.24840736701936,8.31061169111798,8.21922496843225,9.37813564123079
"PROP1",6.01671247618582,5.36769081363378,5.51859650886644,5.58433689668613,5.13928284288938,5.2741703249589,5.57167286651821,5.0045441331278,5.62713403291942,5.77806398419036,5.51060278272259,5.344351661453,5.51658883209011,5.72479486138048,5.07970109186467,5.03628436331369,5.35149335278849,5.2039747722603
"PROS1",10.4177342470107,11.6229563601089,10.9297087995074,10.8768935789346,11.5663632233094,11.6307457564126,11.5766396903294,10.5031686852287,10.5254981603669,10.2517059104405,10.5098975589347,10.0553812241871,10.0147470205465,9.55929804129282,9.90044776192851,10.6746873789808,10.504370977651,10.3412028523315
"PROSAPIP1",7.49734059733132,7.79830757887558,7.51185114892679,6.92348794103194,6.76001983353744,7.05331729689267,6.98352904020552,7.05898702840322,7.73159505158527,7.73080948300043,7.35876775451666,7.44462698406156,7.44751853199663,7.36632186450152,7.52614441968035,7.19381470826495,7.20758601211364,7.30543123298857
"PROSC",11.4952583731044,11.4178650962286,11.5034783663544,11.7042377677347,11.6610961563523,11.2721351135296,11.270569739519,11.3491158043109,11.1816963398213,11.072870756198,11.40411752049,11.4769318997434,11.4516685076102,11.1424631292231,11.3816629148332,11.4142581031441,11.2952235798604,11.4288824321812
"PROX1",6.05229567904784,4.92908306096438,5.27380641355982,6.86435702888163,5.29451268055322,6.68726159315723,7.1931592563669,7.01308880805308,5.46443890730551,4.37704189226191,5.36838946969284,4.43675657517047,4.76384899108143,4.71652937760163,5.93767748252727,5.95387120198867,5.17078915736011,6.20899845505983
"PROX2",4.73809458414833,4.69796453932679,4.95532973027278,4.23206137668304,4.90269182741085,4.58364560896433,4.9328443561198,5.00379883995182,4.37207695496636,4.21351269609663,4.54018542744244,4.19207214663701,4.18240420640689,4.38368003426008,4.75156644579344,4.42873809673738,4.47534589372696,4.31822174326449
"PROZ",3.88004366234145,3.64659010170512,3.37697239012211,4.14225731446481,3.34747148879471,3.98420160244833,4.10334992165412,4.03711307540618,4.034283428134,3.8318862580075,3.78315561621145,3.96495259097224,3.72486415015085,4.17048946566202,3.86451145118688,4.09035559784498,3.76902375550384,4.41452788997106
"PRPF18",6.61524854596078,6.5697644878719,6.81470101676325,7.26346414472138,6.71671151661466,6.74173568018353,6.98782517525369,7.2823235914627,6.50454491904788,7.08807755295247,6.85323581230656,7.12805372939348,7.06066956308778,6.95097410863716,7.07027511001281,7.31289983199555,7.00764134011696,7.11467477262131
"PRPF19",9.92579765256341,9.41906745265399,9.87914357414573,9.77088595341642,9.4405124145615,9.47575624644071,9.3956591421957,9.87874504845188,9.44439574099007,10.223802457552,9.74329272753438,9.86939760486348,9.59287793633719,9.67769261948083,9.61086033545806,9.75450867819221,9.63967635172688,10.0420257467014
"PRPF3",10.5833205574671,10.6807127779029,10.5181572829538,10.6039442035551,10.2596454254095,10.3571317364874,10.3330142724421,10.4330604884005,10.4728236910237,10.8793756060436,10.3412028523315,10.2828809188587,10.2382528900695,10.5162878925743,10.096533139452,10.2936714971149,10.2936714971149,10.467889639299
"PRPF31",10.5291336485834,10.1045933287063,10.5160209204521,10.4775851124142,10.5419202268574,9.58924226569083,10.4569835804475,9.83217079697839,10.5399273262658,10.6887275086969,10.4668227164256,9.95899119908281,10.3351355826279,10.1234487506059,10.3260011768302,10.1483187795727,10.4213757042464,10.1695666125223
"PRPF38A",8.90048996787136,8.61531829755543,8.90800602879539,8.84889161344981,8.47030241623389,8.53754480491781,8.51770583884954,8.67870174913647,9.02599124856309,9.53534801507074,9.1597938024475,9.3261352102444,9.25712511626305,9.12598413271004,8.85797713964429,8.77964306590736,8.79118555464668,9.20133284359498
"PRPF38B",7.95662508960995,7.81641321411678,7.83974019452014,8.20870774805516,7.8925535021146,7.76190727489593,7.826083572233,8.01070745606811,7.79213864103328,7.67695394696235,7.62099731475519,7.7222710562006,7.73798251602052,7.63902995756949,7.64482939206678,8.01997739664043,8.11655741232337,7.95109619049776
"PRPF39",5.36752937596754,5.6602834754538,5.24856443658554,5.65120700580684,5.40563844767482,5.22472911088054,5.4253186405128,5.5583236629322,5.52099921115797,5.48302312504766,5.56639232762291,5.59794110118825,5.54379311479788,5.83031922164717,5.3204265502447,5.52907786092729,5.73982974493605,5.49110494514652
"PRPF4",10.8459603085588,10.7679972420875,10.8594073297494,11.0072816158626,11.1563725092833,10.7767618866601,10.7784770686896,10.5419202268574,10.6924148703206,10.8670345575848,10.6591297122723,10.8057896991556,10.9231371886738,10.7624923836344,10.6773601209301,10.5254981603669,10.6762126212934,10.7849438469014
"PRPF40A",8.56089321716469,7.98845554133935,9.00164564949148,9.3401215067911,8.40072986629773,9.02147101036128,8.84952195060414,8.95104995918421,8.85500379704853,8.55134436054356,9.01818504226126,8.9624361199839,9.28106150650935,8.51032648733382,9.11451502479406,9.49118060365345,9.27013167935998,9.36543481508689
"PRPF40B",4.95989610737479,6.01155490011229,4.5984322166661,5.63341202854546,5.82547604561499,5.75602945083581,5.28929482877325,5.6396168113476,5.38061275114071,5.49792845938325,5.35102083621679,5.01061546776198,5.25738407093598,5.55512347064293,5.59377952431479,5.52255046050632,5.77912653025039,5.81848324642895
"PRPF4B",7.21180713154368,7.92163424504955,7.50197774629973,7.39089257329335,7.43665125163015,7.63870060705072,7.59891718785143,7.36652645043208,8.03086275574176,6.69158245866237,7.51634267978353,7.03719726050873,7.35407796768841,7.39603581049364,6.98247411097051,7.62336839178487,8.29326498952695,7.80248185634784
"PRPF6",7.3669905955342,7.21887278608252,7.13469388709977,7.30396846893858,7.20341124033826,7.45989517388089,7.47263853171572,7.15305502063021,7.155243869053,6.56228883398173,7.37523896139263,7.21284711260948,7.15555860367818,7.2760449152415,7.54925530676111,7.13185860646316,6.97431890411444,7.04378915356954
"PRPF8",11.4469353630599,11.2783198537794,11.3192413139498,11.4674883059699,11.7487659805414,11.6377088894881,11.4134247633732,11.2318978764057,11.280837371468,11.7540631689053,11.1583476694883,11.3431967438597,11.15105768747,11.0906297514607,11.5048993414237,11.4153830883076,11.7130839640708,11.7352669736404
"PRPH",4.71134479247869,4.14888295056531,3.68124909576486,4.45232750710194,4.05058884857028,3.93866114491138,4.33446015529332,4.21529799482639,5.29028173456139,5.35826648952748,5.02903150075993,4.53034217115178,4.67064174774768,5.16492663164412,5.30808123345759,4.50899425431934,4.95920668946669,4.39910805145535
"PRPH2",6.32970629868557,6.84584491027853,5.99146084911379,5.90354905381081,5.58568186549612,6.35441707309858,6.10466647084858,5.9482936347378,7.05740326468777,6.64858149247634,5.81547091165759,5.61871673344413,6.89976257288338,5.92747718658245,5.73777949538574,6.3329803374321,6.12965848099234,6.95533210187294
"PRPS1",9.47820893201863,9.73931407982665,9.45986059268699,9.88012172462755,9.88570988519796,9.79345026982606,9.55056549455223,9.56170810829176,8.88258760234712,8.21782085944214,9.3384916272602,9.44363495314864,9.09532886900753,9.00529684618255,9.62693453998497,9.49361603404401,9.86203824355247,9.55094193996842
"PRPS1L1",4.87955404010284,4.69517115337564,4.44182346351166,4.39264103106956,4.89016673598531,5.09631119602883,4.85521483774501,4.91245102559391,4.56383669412578,4.73854163474422,4.91068086208189,4.57867114380724,4.48950324556949,4.59263282903969,4.76928929710253,4.35829997122817,5.2954383506674,5.02250905705629
"PRPS2",10.9710425902795,11.4250626337293,11.044590741468,11.0215615235241,11.2852212117044,11.5407963583003,10.1386530462844,11.0468674359564,10.467889639299,10.3845397122095,11.2080403558626,10.9376995926515,10.8538443140238,10.9602972921929,10.5419202268574,10.9503049964689,11.0832465227236,10.7227442390059
"PRPSAP1",11.3310467260258,11.0092672844154,11.2122318121282,10.7608736548998,10.7172847347391,10.8845024229192,11.3305375943647,10.8748675407991,11.6270458481835,11.5484784618603,11.3746253901629,11.6725596424957,11.716277110082,11.9696807363689,11.7727285407802,11.1424631292231,11.1825773852789,11.4060587404094
"PRPSAP2",9.06771899939883,8.98737760384456,9.28130729724162,9.59580006402063,9.36661522645375,9.31273019392017,9.74884637660409,9.53575702414123,9.19993401813304,9.36543481508689,9.10511771594409,9.3194704004681,9.3394206036309,9.39105571531216,9.55897197001,8.79150368907328,9.72605064709246,9.87681521595152
"PRR10",4.68336302411169,4.60027959111398,4.53160286680135,3.56503656042457,4.43055732515642,4.13710574412516,4.35544159351594,4.5857440073089,4.67715392382193,4.51637179161097,4.4799923933037,4.51652806379505,4.47010086714366,4.12465229134995,4.31716511832817,4.01519807703979,3.68446419038863,4.10555681468245
"PRR11",4.15506017803261,5.22840236482194,4.89010382946527,5.75931751526637,6.75489538353152,6.55200980238815,6.54449311405565,5.12680398697944,5.27796987407835,3.98800757449112,5.46443890730551,5.08118578745951,5.28166375851974,4.88016849138742,5.69433169732361,5.48499781923991,4.97332978018491,5.45856213291628
"PRR12",5.72561411087071,5.48243496529341,5.17258432132383,5.77619849729861,5.96450421956822,5.75021415848522,5.66584979464651,5.68119314453384,5.29946777170898,5.34273784405756,5.07309094827403,5.57451542102493,5.26570430095687,5.43952374108772,5.82933432832627,5.60082308889518,5.45645955858794,6.12364323000932
"PRR13",13.1899815515021,12.9885884553776,13.0934304165316,12.6992108363215,12.7370326257997,12.7005660481314,12.6711239118606,12.9308611032196,13.2107114982388,13.5019876476613,13.2067082123848,13.3266766370275,13.464336409081,13.3387294002472,13.2393496846601,12.8760445132142,12.97400812206,13.5990980588144
"PRR14",11.3065429974949,11.2528066559221,11.1681003541721,10.8024807092724,10.7789681539508,11.0298054410625,10.9811604302031,11.1767627380081,11.1856911892418,11.4054520240758,10.9775309849779,10.8915952749413,10.88590213334,11.022125628016,10.5606766132745,10.7511991267125,10.550207943968,10.7380853839966
"PRR15",5.98976278359342,5.30853598780282,5.6045727984513,5.2314193516301,5.35580176360543,4.85258773412148,5.16364484606096,5.66272049315826,5.88477275292316,6.92418957609678,6.57704823869739,6.70218182991017,7.05300008821546,6.69416047611783,6.33731308314762,6.39601473954009,6.37420451250116,6.73084561360161
"PRR15L",8.53258525758064,8.16539474656455,8.45738769235308,6.98888074365778,7.2468845995816,6.28348326857667,6.23488792390464,7.68945125060071,9.11861502832096,10.0041528392811,9.26657213465976,10.3876725692472,10.1306681891595,10.4524655667023,9.76907441798971,8.72433874092463,9.32925359448385,10.4010083980644
"PRR16",7.91455591321933,8.64756872904603,8.02537081800372,8.09338988550637,9.76873806779563,9.11742794068816,9.72115159655854,7.80099797397155,8.95971643560984,7.83054474191401,7.67634047783589,7.28357049847685,8.15935046011653,7.12299940008601,7.5518140617852,8.65378039630574,8.07842282552739,7.93447911274909
"PRR17",4.84802555979691,4.16962344666519,4.70925727025727,4.59341003140407,4.59266975706012,4.65734743540074,4.64965902664624,4.98381210894766,4.75567184784989,4.95081738096198,4.61622839683545,4.20624577176582,4.86270777051571,4.71599196231926,4.39948578581205,4.69836096233163,4.54670817201484,4.90028043551821
"PRR18",4.89654374552364,5.58848978247,5.49322396689793,5.30278110734205,5.61890521936809,5.46090798595753,5.39279343360479,5.11163564830036,5.19876915099273,5.3872767128183,5.24929514734897,4.83459017722843,5.19091980075404,4.92671494121935,5.10280675992534,5.42017919813327,5.13557550039326,5.50925657005625
"PRR19",6.05943878052097,5.65512739192733,6.0440467377788,5.53973422307399,5.76767148128839,5.81072765586155,5.64647778016283,5.37734832830224,5.35947970499957,5.72851455925254,5.76582484740981,5.75111125260906,5.6444951621559,5.68908162151135,5.43431763950562,5.09694069794514,5.34892640054156,5.54701326517556
"PRR20B",4.08868064065461,4.30929349628886,4.11683382249764,4.28394058350635,4.55544700608864,4.4755067965744,4.89132653640657,4.05947962163237,3.93394431095538,4.45401733281432,4.29479342088408,4.52106792849554,4.4258377208779,4.15284213725188,4.31539624428221,4.65062143115582,4.38208168744811,4.40497258558526
"PRR20C",5.07045579338186,5.27972385660214,4.87190617379398,5.27462247628867,5.1211890943045,5.44002331357887,5.18068216739062,4.96749907967542,5.05597055622414,5.24525225214938,5.45344876806662,5.43130871480159,5.19485926736344,5.41031735802737,5.29728240768675,5.29946777170898,5.41711866300671,5.13965448605996
"PRR20D",4.28859458669575,4.73456114368768,5.0836248393899,4.36655120860751,5.0315844758233,4.63001329031481,3.96210374537258,3.99618887052636,4.24719854051526,4.49848723310825,4.65363726632552,4.48039309738991,4.31068461018072,4.58980078807803,4.50252340224941,4.21771161197412,5.05400153485544,4.40844170399545
"PRR20E",4.58808310507874,4.46019938710795,4.36615075942558,4.68429356156127,4.31766853149691,3.9831208455757,4.11757985516096,4.67997765199948,3.98218023570405,4.71192087931181,4.50003895617862,4.16404012437313,4.49630108239147,4.5558511117769,4.62791787112701,4.61423744020111,4.41654367537649,4.34143637990229
"PRR22",6.13955258022384,6.29768886245256,5.67680984041698,5.42169121542646,5.61223040124214,6.01904690496816,5.549578306414,5.77826614635255,6.16248337631028,6.95664053756632,5.660874723524,5.48551892485146,5.38888315926469,5.96817164210329,5.78882376219866,5.70792174245995,5.48543842020881,5.79179532121274
"PRR23A",4.35453523868993,3.85023225290831,4.18791205683111,4.03264854002248,4.2832467767875,4.29003816877643,3.99946781789149,4.19537980660198,3.95043005997524,4.12668159600914,4.28921152309285,4.20051808541233,4.283464080995,4.27063949493061,4.46644884385959,3.51773299915124,4.28464367978417,3.94830237309953
"PRR25",3.89718087686597,4.39915817104333,4.09586493924,3.99062254859033,3.40926872620527,3.14332974016406,3.66380456876757,3.61231239056523,4.21578481480834,4.60471674971151,3.77132676922457,4.30385583941282,4.28174238328237,3.87871592617243,3.97625254210423,4.22990987850541,4.55789010803827,4.37837664172062
"PRR3",7.76462787076798,7.89624375037647,8.06586824740424,7.39302708851685,6.91732815642766,7.35286231739692,7.61100162544644,7.15439141319282,7.45647894358036,7.91533541312398,7.47783725841091,8.02234817004687,7.5617008157647,7.73602004862046,7.28976310311341,7.00532654856361,7.15605434854313,6.75978061772702
"PRR4",5.70352987741379,6.11994230846027,5.76219491642097,5.46212464810944,5.76685855408207,5.71462798724895,5.70331225868694,5.89154118857932,5.86392111023514,6.35461101332081,6.11006522656073,6.37233732454686,6.11169573416709,5.78521704035441,6.14844892284345,5.59705466650854,5.7156441163121,6.45882752757548
"PRR5",7.96629583132929,8.31239498778691,7.88098948269804,8.33428919844745,7.87336696164308,7.5542239878722,7.97609413639372,7.94145238474918,7.74629368445353,8.00179526328716,7.36652645043208,7.75736707275015,7.60645155587111,8.0770515385455,7.58526423287882,7.63264890877688,7.6203617782491,7.81889119746022
"PRR7",7.18144409660605,6.92029067972556,7.38961292770875,7.37472009109211,7.20594041877327,6.56745950519087,6.73032448471525,6.80565617941923,7.11784836242295,6.90333249299961,7.10156982142959,7.38282942579042,7.24021948237537,6.96227554197844,6.91990887177642,6.62777622229398,7.16899757147102,6.63805399274498
"PRR8",4.74853733745383,5.21313027785786,5.33732789226149,5.42176088492987,4.89463517202847,5.38999177979007,5.52491807908143,5.62323858866301,5.27007887093348,5.12622043069579,4.96683921298547,5.21470262268779,5.05641610013445,5.0919523894312,5.47012814121751,5.09399827586191,5.22811756272425,5.02777598233099
"PRRC1",9.22470224855496,9.31520745008274,9.46556428259731,9.8118389145278,9.75670018456982,9.67553837899912,9.65928642564532,10.002779664927,9.4273056358803,9.8943296497455,9.47991818231539,9.92158935076883,9.93595096430085,10.22583868581,9.81356342401095,10.1173026579132,10.002779664927,10.3062791712781
"PRRG1",9.14027446272674,9.34446094278868,9.1489642450711,9.50465427468382,9.44620982134968,9.44402295743696,9.31580091544057,9.51007708768458,8.75669094554189,8.16658821951992,8.93059530788794,8.61701138770641,8.6876855714944,8.51818598908489,9.12730171270073,9.12271428266707,9.3718850002766,8.51818598908489
"PRRG2",10.1978566211295,9.27695385605402,10.0856249664929,9.24750736225341,8.19836135043432,8.78982561038074,8.96668124667151,9.51641619893951,10.0367545032349,10.3881753917512,9.97030330912942,10.2976991094654,10.1583280133248,10.3499942272467,9.95078370677847,9.42383562806432,9.03001228546678,9.37265170825652
"PRRG3",4.90492584658787,5.09648535900559,5.01319415267808,4.82990119969234,5.08952399776379,4.65500233348431,5.21248840870374,4.9450870573849,4.67127395145608,5.50761421276772,4.82858141954413,4.95942640793143,5.25162858999967,4.14153006819694,4.61061186324885,4.6295897057938,5.1349191140685,4.95532973027278
"PRRG4",7.42045090555005,7.79698871648353,7.43233944955438,7.54092665779963,7.08752500309451,6.86720014621596,7.58349772246797,7.24487811834334,7.8209298620918,5.80065196797197,7.20418728740168,7.13761069725574,7.97990964229315,7.99567140135772,7.74703460522915,7.85356319788567,6.95214319821473,6.66657141520458
"PRRT1",6.42704678538069,6.44072385287855,5.8424999484757,6.05509780211127,6.05910906734558,5.55791273396545,5.6999782593764,6.00120572432777,6.44032985176263,6.63542066416643,6.21295816824256,6.02345098126027,6.0707063853969,6.64067500495129,5.78533763650686,5.8819684928858,5.85380581952129,6.17826626856272
"PRRT2",6.95819842142627,6.47336693014011,6.56406471725022,5.85195912248834,5.40444880326505,6.39885363179788,5.69625844990638,6.41352858695423,6.99161095596036,7.48764358887926,6.68137392385611,6.14595292659147,6.32577297894276,7.5172966404855,6.20814889167601,5.85591571743741,6.49144219033069,5.64014079808504
"PRRT3",7.61929605834471,7.26399081346665,7.28976310311341,7.0548881896248,6.70731909501225,7.16002225698082,7.48202992161853,7.08006345247515,7.02829685317228,7.62450129516532,7.29968572324745,7.4148007313409,7.37833699803357,7.41413350292433,7.27483806492792,6.99885169888896,6.63523214677979,6.9527233116533
"PRRX1",11.3884903148644,11.7893102381652,11.4890490701355,11.2122318121282,11.5362044005273,11.0906297514607,11.5213633373562,11.3361577603491,11.4769318997434,11.1088693163747,11.2794491596333,10.9428545102515,10.9779874005083,10.8978060308759,11.0122480063817,11.1477333456183,11.2209640300442,10.9640815204103
"PRRX2",8.63725868702677,9.47575624644071,8.56377003225572,8.02821473343682,8.34654413803105,9.13063197577782,8.89951632058913,7.31692554283265,8.24449018731294,8.48643024609777,7.6521764112312,8.33361407676379,7.54796073429343,8.46272662439353,7.50985305419427,7.85175441247851,7.37501648709877,6.70333316369212
"PRSS1",4.3594517327326,4.34249920690699,4.41092209573042,3.75460855415639,3.84579030098986,3.84204877291777,4.16330091170567,4.45601823313178,4.41963320293398,4.07090826126667,4.72332854194348,4.2426154619277,4.30427694992936,4.59394606873082,4.13542979938692,4.34036806891909,3.75957238648037,4.31178187685452
"PRSS12",6.93270267544554,6.69745093927434,6.25903647597347,6.59771187223057,5.48600829641408,5.60039792260997,6.35553416391134,6.54215293972206,7.826083572233,8.06420416584139,7.23422116956524,6.89572419414556,7.36348439813895,6.66357290466261,6.73129594771974,6.84867501420858,6.91757854763238,6.81287296932083
