"","GSM3045867","GSM3045868","GSM3045869","GSM3045870","GSM3045871","GSM3045872","GSM3045873","GSM3045874","GSM3045875","GSM3045876","GSM3045877","GSM3045878","GSM3045879","GSM3045880","GSM3045881","GSM3045882","GSM3045883","GSM3045884","GSM3045885","GSM3045886","GSM3045887","GSM3045888","GSM3045889","GSM3045890","GSM3045891","GSM3045892","GSM3045893","GSM3045894","GSM3045895","GSM3045896","GSM3045897","GSM3045898","GSM3045899","GSM3045900","GSM3045901","GSM3045902","GSM3045903","GSM3045904","GSM3045905","GSM3045906","GSM3045907","GSM3045908","GSM3045909","GSM3045910","GSM3045911","GSM3045912","GSM3045913","GSM3045914"
"XLOC_002496",4.7057,3.897,5.2608,5.7103,4.7045,5.0243,4.8476,4.328,4.4959,3.9543,4.7577,5.1121,4.8908,5.0367,5.2349,5.0616,4.5515,4.3945,5.2349,5.1259,4.521,4.9897,5.3004,5.0252,5.4329,4.7522,5.0164,5.1544,3.776,5.2249,5.1422,4.944,5.1456,5.2279,5.0531,5.1055,5.1956,4.9759,5.4741,5.0005,5.2676,5.1224,6.3218,5.7668,5.6221,4.5145,5.102,5.4228
"XLOC_002497",5.0598,5.6309,4.8776,5.7641,5.7282,5.4902,5.7811,5.295,4.6672,5.5746,4.7234,5.8186,5.4168,5.5981,5.5743,4.9352,5.6027,5.553,5.7166,5.7811,5.6292,5.0449,5.0381,5.4242,5.9147,5.2432,6.1669,6.0333,5.7982,5.1956,5.8462,5.4649,5.7787,5.7176,6.0314,6.2183,5.84,6.2106,5.3959,4.9726,5.2005,4.6439,5.6442,4.8699,5.1164,5.4875,6.0027,5.7411
"XLOC_002498",5.102026825,5.534016489,5.404828244,5.23546257,5.232467659,6.569399459,5.882800174,4.972557158,5.425256789,5.326473271,4.961506082,5.554306458,5.832657167,5.178713357,5.937892858,5.273063929,5.618115325,5.144707906,5.081313396,5.125894248,5.715709484,5.525232667,5.570841399,4.655898523,5.815147606,5.977546326,5.754641718,5.503201927,5.983258925,5.928793935,5.564821735,5.417542044,6.203983535,6.036200383,5.672165098,5.549822172,5.698449121,4.975903795,5.994734547,5.450907738,5.542424737,5.658841306,4.805269292,5.698449121,6.77918815,6.06027191,6.142557437,6.100030837
"XLOC_002499",5.194394455,4.774302185,4.979242688,4.878621594,4.63185422,5.568309864,4.724296071,4.663627423,5.359426328,4.296240883,5.245400944,4.648727215,4.585661703,4.986845548,4.863214168,5.598709135,5.260965351,4.663627423,5.18533671,5.363629917,5.060298237,4.827669215,5.402698342,4.719455509,5.394861687,5.142156808,4.437486395,5.326098702,4.733646344,5.858011285,5.055335272,5.286025135,5.306106096,5.227863352,5.318210211,4.748258219,5.326098702,4.928822775,5.153601389,5.172059456,4.960058376,5.550784264,6.727937029,5.456052121,4.917678839,4.721165798,5.389852469,5.381945532
"XLOC_002504",4.7348,5.971,5.4216,5.3881,5.4847,5.4116,5.1915,5.4168,5.242,4.8403,5.5065,5.4825,5.3834,5.344,5.8226,5.8066,5.4043,5.3536,5.4457,4.8921,5.568,5.7723,6.5619,5.4872,5.4094,5.4802,4.7149,5.5032,5.5699,4.9928,5.0553,4.9892,5.4852,5.6437,5.3536,5.3141,4.9293,6.1711,5.0818,6.5271,5.4471,6.1121,6.3218,5.839,5.9154,5.1762,5.2283,5.2022
"XLOC_002505",5.0173,4.3224,3.5876,4.3366,3.1851,4.1874,4.5572,3.8192,4.8502,3.8362,4.0206,4.2152,4.1625,4.4534,4.2225,4.0675,3.2497,3.9279,3.5864,4.2265,4.2225,3.2536,4.0104,4.2425,4.6505,4.8497,4.7611,4.0876,4.0399,1.612,3.9897,4.3451,4.252,4.2622,4.8668,4.3974,3.9368,4.4492,3.7483,4.2006,4.7842,4.0463,4.1086,4.9372,4.6403,4.6965,3.4759,4.4588
"XLOC_002509",4.930794938,4.697035259,4.90343848,5.171642566,4.443024268,5.411552264,5.191518609,4.71774319,4.79122634,4.776497135,4.501914727,5.112055825,4.282406524,4.986845548,4.378018,5.147678496,4.877088235,4.894624231,4.215223076,4.954252982,4.488253162,4.643926462,4.296240883,3.641590867,4.831368954,4.939146686,5.086187944,4.562952722,5.312549049,4.889816706,6.370890232,3.896954885,4.662441054,5.350245617,5.540811568,4.368591511,4.146455738,5.06074857,4.651719593,4.787422073,5.389135445,4.827669215,6.017531521,5.417190391,5.288911013,4.413005098,4.596262389,5.107703954
"XLOC_002514",4.3062,4.666,4.716,4.9523,4.1388,4.3167,4.4472,4.6941,4.7622,4.9019,4.8771,4.8037,4.3518,4.5875,4.1371,4.0675,4.2684,4.3554,4.2152,5.1528,4.3054,4.7057,4.4609,4.203,4.9194,5.0467,4.6947,4.856,3.3236,4.0929,4.7022,4.5981,4.8256,5.3906,4.8419,4.7483,4.4785,4.9484,3.9465,3.9601,4.7594,4.4866,4.9396,4.4772,4.3715,5.0371,4.2361,4.5981
"XLOC_002515",4.78415327,4.896895901,4.593775108,4.505888882,4.892854901,4.97781268,5.353924915,5.390569137,4.420042247,4.334732807,4.697035259,4.831896715,7.022612508,4.740408681,5.542102248,4.868882681,4.355436925,4.635486512,4.61416806,5.125894248,4.800962925,7.018329661,5.402698342,5.197264579,5.105959523,4.752167031,3.785852347,4.741532662,4.939146686,4.655898523,5.390569137,4.840314731,4.44371501,4.236107421,4.685109047,4.787966154,5.01128173,5.469003046,4.75773274,5.566091122,4.78415327,4.85855967,4.849726657,3.910009975,5.116394608,5.011747624,4.82819833,5.42280657
"XLOC_002517",4.7348,4.6403,4.316,5.4578,5.5716,3.5093,5.2858,5.3649,4.6999,4.0581,4.7577,4.328,5.5131,4.4534,5.0954,5.2931,4.7189,4.7847,4.2152,4.8921,4.9634,4.5756,4.0104,5.7778,5.1754,4.5282,5.3129,5.106,5.5699,4.8898,5.3099,5.0594,5.4253,5.3388,5.4172,5.9276,5.9112,5.469,5.8432,5.37,5.349,4.2337,4.8497,5.3099,5.1164,5.3144,5.0844,5.2452
"XLOC_002523",4.5674,5.1025,4.6866,5.067,3.9726,5.1155,5.5463,5.1528,4.42,5.0784,4.7577,4.7727,4.5857,4.7404,5.3959,4.9352,4.8771,4.3945,5.646,5.4374,5.2598,5.3175,5.2361,4.8923,4.4933,5.0015,4.8648,5.015,4.2598,5.5928,5.3819,5.5035,5.0339,4.42,4.9064,4.5052,8.592,6.2791,5.3959,5.3963,5.4274,4.9586,5.2808,6.2214,5.3246,5.1762,5.9552,5.568
"XLOC_002524",4.7842,4.8761,3.9721,3.1958,4.099,4.6264,5.1915,4.8627,3.9289,4.9019,5.088,3.6784,3.7006,4.5217,4.8873,4.5366,4.7505,4.5321,3.6988,4.5718,4.6877,3.9601,4.334,4.2425,4.6988,4.2361,4.4081,4.5046,4.9391,4.5418,5.0862,4.8791,4.6403,4.5604,4.8245,3.2887,3.9745,4.9759,4.8756,4.6547,4.8128,4.5642,5.1806,5.2005,4.8149,5.0598,5.1762,4.5308
"XLOC_002526",2.2894,3.9421,3.9721,3.5328,4.8929,4.3167,5.3539,4.0977,3.9289,3.4514,3.1576,4.132,4.9663,4.3039,2.7864,2.3962,1.9192,1.7791,3.6988,3.7771,4.0867,4.1016,5.5032,5.1268,3.8736,4.1216,1.6402,3.8736,4.4179,4.4081,6.6743,3.2986,4.5052,3.8715,4.1583,2.6734,6.2266,4.4492,4.4602,5.3421,1.6301,3.9417,3.2145,4.5553,2.9202,4.857,4.7297,4.3099
"XLOC_002528",4.9759,5.1439,5.0522,4.2337,4.4745,4.5276,4.3708,3.8192,4.3392,4.6403,5.4533,3.7859,5.6851,7.4625,4.6233,3.5914,4.1328,4.8149,4.7069,4.8314,4.521,5.1645,4.378,5.27,4.4933,5.0621,4.1532,4.1667,4.7566,5.5798,4.3235,5.6481,4.4758,4.5392,4.0845,4.0581,5.3715,4.6246,4.6517,5.6157,4.3377,4.9268,5.3906,4.2855,5.1849,5.3594,4.2361,4.2305
"XLOC_002530",5.084,4.7212,4.3917,3.9417,3.6831,5.001,4.5572,4.8837,4.4959,4.9019,3.5483,4.401,5.1263,4.1767,4.2225,4.8689,4.1328,3.9678,4.5819,4.8314,4.4883,3.3296,4.7611,4.2425,4.5981,4.7229,4.4939,4.0876,4.1147,4.5671,4.5399,4.4235,4.4116,4.6936,4.7765,3.5988,4.5944,4.5674,3.3824,5.3421,4.2349,4.9586,4.7172,4.1541,3.5963,5.0371,4.2747,5.0531
"XLOC_002534",5.2448,5.6481,5.3354,5.214,5.2172,4.6535,5.095,5.1181,4.6999,5.2808,5.4892,5.3931,4.7885,4.7092,5.1443,5.6306,5.1899,5.2939,5.3506,5.3388,4.8549,4.5079,5.1375,5.0517,4.5725,5.3425,5.5485,5.2067,5.0621,5.1536,4.9601,5.2653,5.5828,5.6789,4.4547,5.0201,4.6982,4.8314,4.8497,5.3421,5.0504,4.6819,5.2293,5.0024,5.4675,5.0371,4.5046,5.1536
"XLOC_002536",4.374399713,6.203983535,6.381744256,7.120682511,6.893063452,4.593152618,6.48802704,4.328014311,4.420042247,4.961988328,4.106882985,6.590605279,4.493266315,5.343969195,6.868901876,6.961524083,4.226506045,6.699589356,6.296747406,6.22864173,5.536608866,8.24246044,6.076173567,5.528817719,5.896866416,7.771084783,4.714884802,6.569399459,6.338386696,6.435690557,4.927341881,5.369094516,6.406757189,5.875779271,4.421445568,6.269539106,7.51833489,4.677788284,6.862846141,5.086187944,6.124146499,4.046320894,4.894876816,4.591283532,6.130810114,5.530769454,7.147482338,5.107703954
"XLOC_002538",5.3125,4.7743,5.1155,5.7787,4.4102,4.9273,4.697,5.2808,5.3594,5.0784,5.8883,6.6942,4.9199,5.0594,5.0954,5.3687,5.0141,4.7286,4.5819,5.3388,4.8549,5.0449,4.4609,5.4666,5.1754,5.1783,4.9797,4.4472,4.7086,4.8898,5.1944,5.3587,5.3495,4.9816,5.4444,5.5498,4.9293,4.6778,4.9391,5.5075,4.5363,6.3751,4.1086,5.2731,6.1308,4.5145,5.2283,4.3099
"XLOC_002540",4.443,4.8277,4.7727,4.1541,5.027,4.9778,4.6306,5.6046,4.6999,4.5687,4.8771,5.1582,4.9663,5.109,5.0706,4.6445,4.8771,4.5981,3.8571,5.5291,5.4849,4.9372,4.378,5.1025,5.106,5.0243,4.2217,4.3171,4.9391,4.6999,4.6559,4.8403,4.561,4.7286,4.9064,4.873,5.0522,5.0862,5.4872,5.8829,4.9601,4.9911,5.128,5.561,7.3433,5.5308,4.6246,4.9484
"XLOC_002541",5.8086,5.5987,5.9464,5.2535,5.7569,5.6046,5.3984,5.3118,7.6166,5.3265,7.1082,4.9658,5.6722,6.6841,5.6394,5.4982,6.2668,6.2522,5.646,5.9502,6.2043,5.7404,6.6161,6.1263,5.4094,5.0015,6.2131,5.3959,5.952,5.027,5.9765,6.7373,6.284,6.0632,5.7657,5.7947,6.1863,4.6246,5.5432,5.9269,5.4663,5.5508,4.4123,4.443,4.9807,5.6364,5.2099,6.0222
"XLOC_002542",4.5975,4.8969,3.8797,5.0485,3.508,4.5276,4.4084,3.7138,4.5321,4.2504,3.7989,4.4758,3.7006,4.2225,4.2225,4.5072,4.4751,3.0983,4.3693,5.1259,5.8523,4.3183,5.3685,4.6924,5.1553,4.8929,4.6487,4.6953,4.5604,4.5418,4.8766,4.8403,3.765,4.6684,4.7765,4.5572,4.5674,5.214,4.5981,3.8519,4.4396,4.8277,5.1806,5.2365,4.9807,5.27,5.3715,4.1422
"XLOC_002543",8.1084,8.2084,7.5672,8.1467,8.365,8.4722,7.4775,7.5739,7.9331,7.3333,7.2416,7.0659,6.4969,7.3758,6.5797,7.2317,7.4402,7.4066,7.5683,7.2324,7.4246,7.5414,6.9555,7.1135,9.1451,8.2908,7.869,7.8531,7.6015,7.6694,7.9602,7.6044,8.4957,8.5703,9.5017,8.696,9.3528,8.1952,7.3277,8.4167,8.006,6.5836,6.8477,8.1602,7.6251,6.9512,6.443,7.2352
"XLOC_002552",5.3417,4.7743,4.5623,5.1302,4.1734,4.8256,4.9039,4.9288,4.824,4.2063,5.3537,4.2504,4.2824,4.8534,4.8324,5.2731,4.6854,4.4626,4.9179,4.6737,4.3407,4.9639,4.378,5.3594,4.8766,4.9821,5.2958,5.0531,4.7966,5.1708,4.7466,4.8944,4.6624,4.8042,5.0875,5.1654,4.5944,4.3167,4.5693,4.3265,5.3891,5.1923,4.6337,4.5164,4.0563,4.3444,4.4088,4.3867
"XLOC_002554",5.9989,5.4253,5.3167,5.5715,5.2325,5.6391,5.6666,5.6686,5.9634,5.7418,5.6892,5.7342,6.0796,5.3886,5.7369,5.6163,5.6181,5.5696,6.0355,5.8999,5.8274,5.3399,5.435,5.9185,4.6988,5.5511,5.7016,5.3695,5.4087,5.444,5.4147,5.1528,5.4852,5.0293,4.983,5.7788,5.4695,5.5082,5.8082,5.7302,5.4852,5.993,6.0175,5.1368,5.0504,5.1298,5.0431,5.4625
"XLOC_002560",3.6971,4.9897,4.9293,4.1924,5.6351,4.3924,5.095,5.8008,5.8086,4.7765,4.7577,4.5794,4.4933,4.7705,4.2591,3.7999,4.3167,4.4284,5.3506,4.2669,6.7578,5.2735,5.4027,3.6416,4.316,4.4697,4.6487,4.7677,6.3656,7.021,4.2962,5.7723,5.1882,4.2083,2.6663,4.9859,5.1259,5.1077,4.1086,5.1997,4.5969,5.1224,3.4691,5.0661,4.9177,4.6642,4.679,5.1077
"XLOC_002562",5.1549,4.697,5.8101,4.7183,4.6319,4.7109,4.8213,4.5832,4.4959,5.2353,4.5019,4.6801,5.4509,4.413,4.3039,4.4772,4.8149,4.6636,4.8868,5.0127,5.3171,5.4835,4.5392,4.5987,4.4622,4.8497,4.4375,5.1216,4.2978,5.2738,5.2586,4.1541,5.0339,4.6264,4.5863,4.7483,5.0522,4.6246,4.2962,4.9391,4.9372,5.3325,5.5128,5.5956,4.7109,5.0853,4.1591,4.1422
"XLOC_002563",9.7647,9.8984,10.063,9.8661,10.165,10.435,9.7317,9.7002,10.602,10.282,10.023,9.7411,9.3166,10.605,10.066,9.7636,9.837,9.8124,10.101,9.907,9.618,10.235,10.074,10.182,10.93,10.106,9.7523,10.057,9.6801,9.679,9.9991,9.822,9.5831,10.093,11.194,10.071,10.605,9.6252,8.9917,9.9766,9.9799,9.3459,9.6077,10.721,10.409,9.8086,9.7687,9.9108
"XLOC_002565",5.8945947,6.101563611,5.684782775,5.334316832,5.905792353,5.530444348,4.903940529,5.528166554,5.012213368,5.574630392,5.353741173,4.965840503,4.890830149,5.388597442,5.144283036,5.405537513,5.82047601,5.755198301,5.532880858,5.98111935,6.056325415,5.232467659,7.948343923,5.243220368,6.262509287,6.146805585,5.717424216,6.14574472,6.037573699,6.00588577,6.241013265,6.048059248,6.507979078,6.555406675,6.01683542,5.990840705,5.626961345,5.548217257,5.913167897,6.291768706,5.778656749,5.93051976,7.108101529,6.535699325,6.231044515,5.403408659,7.902445269,5.885980234
"XLOC_002566",4.7057,5.2067,5.0706,4.5059,5.3395,4.1874,4.0617,5.008,4.3001,4.6403,5.2889,3.9465,5.0576,6.0943,5.4697,4.1473,4.9347,4.1566,4.9435,4.5718,5.1084,4.8837,4.1099,4.4704,4.5725,4.9821,4.9034,5.2067,5.5601,5.5511,5.2436,6.3025,4.9069,4.8949,4.983,4.6319,4.9069,5.7016,4.8497,4.4088,4.7594,4.9911,5.2293,5.3425,8.0116,4.7765,4.8766,4.8154
"XLOC_002569",5.0598,5.0576,5.3167,5.4419,4.4745,4.7109,4.1574,4.5832,5.2879,5.1849,4.6325,4.9157,5.0371,4.8282,4.2591,5.3122,5.3877,4.6994,5.6092,5.3891,4.3407,4.9372,6.1316,4.5687,4.6505,4.5585,4.9034,4.6684,5.1199,4.3518,4.2345,4.4527,4.5875,5.1409,4.4214,5.0024,4.7477,5.1077,5.0598,4.6252,4.4059,4.9268,7.1515,5.3099,4.6784,4.5145,4.443,5.4228
"XLOC_002571",4.1907,4.6403,4.7999,4.7466,4.2824,3.5093,5.1181,4.6403,4.7314,4.6037,4.1532,3.6784,4.3928,3.6831,4.59,4.5888,4.6191,4.4959,4.5151,4.9268,4.2598,4.2361,4.4999,4.5032,4.316,4.0814,4.962,4.1667,4.5604,4.6999,4.722,4.4003,4.5347,4.8627,4.002,3.8529,4.4513,4.3867,4.8756,4.2393,4.7594,4.4866,4.1086,4.7314,4.4088,4.1998,4.2361,4.3867
"XLOC_002573",7.383,7.8148,7.1187,7.6193,7.7472,8.0844,8.1656,7.6843,5.5348,7.9938,7.2347,7.2861,7.1006,6.5996,7.2001,7.985,7.9125,7.6545,8.1618,7.4035,8.0865,7.879,7.8327,7.9491,7.1506,6.9072,7.3085,6.7874,7.4792,7.6276,8.2376,8.4126,7.7401,8.0714,8.3635,8.0776,8.6804,8.4689,7.7205,8.6451,7.2645,7.3591,8.0833,7.8699,8.6108,6.7686,7.405,7.8851
"XLOC_002575",3.9869,4.7743,3.0699,5.0243,3.8833,2.9232,4.7869,4.0977,3.2064,4.3787,3.3296,4.4403,4.7057,4.9601,4.2225,4.72,4.396,4.5981,4.2152,4.7051,4.8549,4.1524,5.4671,4.1574,4.7694,4.4081,4.6684,4.3473,4.6877,4.2909,5.0862,6.314,4.3532,4.2909,4.5366,4.873,4.5085,5.1936,4.4602,4.2006,4.2006,4.6439,4.7172,4.9745,4.6018,4.4499,3.8086,3.2314
"XLOC_002577",5.177052756,3.753904229,4.716028837,5.04853996,6.526355273,5.530444348,5.066141633,4.789053702,5.791194615,5.235263103,5.245400944,5.136613905,5.312170848,5.464245168,5.2765575,5.424207205,5.283519362,5.703072113,5.350613969,4.892095952,5.536608866,5.652581173,7.80366813,5.667146117,4.624257447,5.062098727,4.221681288,5.369458088,5.238849305,5.486371443,6.370890232,6.302470791,5.762691227,4.916435294,5.182856515,4.770452967,5.415430842,6.050555411,5.559095632,5.783030115,5.389135445,4.564223754,5.229266219,4.1086263,8.274432363,5.359426328,6.613807403,6.197035813
"XLOC_002578",5.5707,4.6074,5.7342,5.6279,5.8151,5.2448,5.2641,5.3388,5.9308,5.6114,5.2289,5.2935,5.6169,5.5157,5.5256,5.5322,5.2121,5.2742,5.9295,4.2669,5.5366,5.6327,5.3685,5.6476,5.0303,5.7811,5.5485,5.6448,5.5699,5.7765,5.2212,4.5981,5.8151,5.5866,4.944,5.244,5.3122,5.1077,5.1383,5.5894,5.6511,5.8321,5.865,5.0024,5.6984,4.8314,5.5578,4.8949
"XLOC_002580",9.5005,10.066,9.606,10.15,9.9225,9.7663,9.8328,9.3502,10.194,9.879,9.6568,9.9685,10.182,9.7474,10.157,10.184,9.7932,10.071,9.7023,9.7405,9.9442,10.5,10.551,10.035,9.7437,10.209,8.8802,10.015,9.6823,9.8435,9.2002,9.3441,9.9965,9.9546,9.3069,9.7172,9.5262,9.2509,9.2594,9.6886,9.4542,9.4992,9.8931,9.5181,10.357,9.8107,10.186,10.013
"XLOC_002581",5.2808,5.8536,5.5737,5.7369,5.5716,5.2696,5.5878,5.2192,4.42,4.3787,5.6312,4.547,4.7057,4.4534,4.716,6.2837,5.6807,5.3536,5.7773,5.5737,5.1771,6.1254,4.5392,5.4666,5.6027,6.0824,5.1177,5.4802,7.1727,5.4758,4.2962,5.0173,4.944,4.8042,5.9268,5.2058,5.9571,5.0607,5.7031,5.1129,5.6154,5.0252,4.3183,5.0024,5.6221,5.2935,5.4815,4.8154
"XLOC_002585",4.3744,4.9229,2.8942,4.2337,5.5716,4.8771,4.2905,4.328,3.2064,2.6967,3.2458,4.4758,3.6404,3.6185,3.5445,4.5888,3.9764,1.5729,3.5864,4.4979,4.0867,4.3606,3.0824,3.8219,4.0381,3.547,3.5244,3.964,4.3931,3.1287,3.5914,3.0771,3.704,3.8715,3.4907,3.5445,3.8467,3.1718,4.4277,4.7577,4.3737,3.7109,4.1086,3.5864,3.7292,3.9407,5.261,3.5406
"XLOC_002587",7.401,7.5104,7.5422,7.9853,8.0105,7.4724,7.7488,7.6573,7.1479,7.0227,6.9885,7.6778,7.0226,6.9699,7.2755,7.6347,7.3109,7.4238,7.4173,7.3136,7.02,7.7417,7.5041,7.5085,7.665,8.1087,7.4517,7.8934,7.8882,7.9885,7.3026,7.1854,8.8274,7.2502,7.8967,7.7935,7.4996,7.8965,7.8541,7.348,7.4417,6.8017,7.5471,7.2356,7.5845,7.9111,7.5352,7.5141
"XLOC_002588",4.5674,5.2692,5.4364,5.2935,5.627,4.7109,5.8671,5.3649,3.8756,5.0784,5.3931,5.4126,5.5131,4.8837,5.3959,5.1293,5.534,4.9484,4.9435,5.0127,4.9892,5.3399,4.2063,4.8673,4.1138,5.1591,5.4625,5.4101,5.0517,5.7954,5.8637,5.0594,5.5828,5.1409,4.9064,5.7612,5.2643,6.402,5.3216,5.6157,4.7045,5.4385,5.2293,5.1025,5.222,4.9095,5.0844,6.1713
"XLOC_002592",3.89291405,4.251969069,4.593775108,4.440950056,4.474460992,5.050355175,4.821304647,3.199884066,4.850247746,5.106832002,3.798868088,4.915688652,4.556580713,4.883721053,4.259050309,4.247228859,3.340030641,4.563588378,4.76990224,4.081365289,4.34067865,4.101640364,4.897904385,4.242473023,4.493266315,4.699929196,4.520367835,4.385586993,4.393116484,4.462241115,4.78415327,4.769351302,4.033989054,4.318254245,4.685109047,4.831368954,4.989213249,5.086187944,4.1086263,4.519712844,4.405933455,4.36129822,4.503903173,4.658281059,6.347089238,4.934731196,4.126805041,4.530807456
"XLOC_002593",5.7619,5.8673,6.3422,6.488,5.8857,6.0824,5.7042,5.9326,5.4253,6.2364,5.7435,6.3308,5.7103,6.0025,5.7828,5.6629,5.9052,6.1415,5.9799,6.3649,5.7608,5.3175,6.4661,6.456,5.6335,5.7272,5.9598,6.4068,5.7299,5.7381,5.9293,6.0772,5.8829,6.295,5.3425,5.3999,5.4695,6.0992,5.0818,5.5075,6.0746,5.8986,6.3218,6.4228,5.1485,5.6172,5.795,5.886
"XLOC_002595",4.9308,4.3945,4.8776,5.8421,5.2735,5.2005,5.7627,5.687,4.824,5.2808,5.0607,4.7449,5.3122,6.0025,5.358,5.6961,5.3265,4.9778,5.157,5.0693,5.6886,5.7064,6.5619,5.1477,4.8766,4.9821,4.5521,4.7415,5.2758,7.8979,5.7034,5.3473,4.8868,5.0127,5.1829,4.0581,7.7703,5.5482,4.8497,6.5595,4.8637,5.1566,5.0303,4.5164,4.4088,5.224,5.0015,5.9214
"XLOC_002597",4.9963,5.1675,5.2381,5.1716,4.6319,4.3924,4.4084,4.6403,5.0612,4.6037,5.3537,5.1121,5.0127,4.5875,4.9204,4.6982,4.396,5.4077,5.157,5.0127,4.6233,4.6439,4.2063,4.5987,5.1405,4.9194,4.2504,5.6448,4.7566,4.6111,4.4098,5.3114,5.3061,5.0293,5.2935,4.9465,3.6866,5.214,4.8282,4.5572,4.4738,5.4768,5.2808,4.9745,5.2543,4.8063,4.0814,5.2696
"XLOC_002601",4.031693766,4.322391565,3.97213441,5.524906311,4.72571668,5.47408342,3.960114822,4.640315385,4.420042247,4.154916736,4.98874002,4.440257989,4.76327706,4.770452967,4.491931176,4.841625621,4.779236135,4.784698585,4.678962105,4.428441766,4.521022529,4.507871862,4.539234373,5.051715089,4.698772318,3.811767453,4.552103502,4.282406524,4.477162521,4.779236135,4.51446218,3.944582169,4.353232785,4.371498535,4.421445568,3.413796692,4.567396442,5.06074857,4.515119559,4.590971783,5.002401039,4.787422073,4.676025759,5.170391174,4.980671279,4.664220243,4.651121614,4.894876816
"XLOC_002602",8.8514,9.6715,9.5136,9.2955,9.0396,9.3143,9.421,8.8345,8.9353,8.7137,8.7221,9.1232,8.8214,8.8747,9.3871,8.8287,8.7124,9.3047,8.8239,9.672,8.9806,9.0738,9.7875,9.2855,9.0767,8.9646,8.4057,8.7508,8.863,8.7156,8.7084,8.806,9.3183,8.9306,8.1475,8.8635,8.9349,8.5988,8.1408,8.9489,8.8604,8.8865,8.9929,9.1694,9.2815,8.7474,8.8617,8.9867
"XLOC_002603",5.5962,5.4612,5.2381,5.5075,4.9357,4.5276,5.1708,4.7891,5.242,4.3787,4.8213,4.6117,4.7633,5.2444,5.8603,4.7934,5.0661,4.7594,5.0531,4.7705,4.6529,4.9372,4.2962,4.7195,5.2527,5.9242,5.2831,5.1413,5.6574,4.6111,5.344,4.944,5.4253,5.4301,5.4872,5.5702,5.0113,5.1302,4.7057,4.9391,5.4663,6.3326,6.0961,5.4902,5.4675,4.7212,5.7272,3.8378
"XLOC_002605",5.1771,3.5406,4.8518,4.1147,4.2144,4.7705,4.2464,4.0132,4.5321,4.9902,3.7427,4.8319,3.855,4.049,4.8873,4.2863,4.8149,4.3175,4.2152,3.8235,4.801,4.434,4.2962,4.4354,4.2168,2.9719,4.3787,4.7677,3.8128,2.2954,3.7826,4.0545,4.1086,3.621,3.7804,3.5988,3.8889,4.3867,4.3974,4.6936,3.6001,3.5914,3.2145,4.5913,3.9562,4.6056,4.2361,3.7804
"XLOC_002606",4.8837,4.7511,5.1993,4.6924,4.6825,4.7945,4.9887,3.8192,4.8786,4.7765,3.7989,5.0413,5.0576,4.7993,5.1443,4.2863,4.2684,4.9778,4.7699,5.2854,4.8549,5.7064,5.3004,5.2432,4.746,4.8031,5.1177,5.0367,4.5604,5.027,4.4622,4.7694,3.8638,4.9323,4.0845,4.3039,4.2225,4.9049,5.0238,4.7217,6.6738,4.4052,5.0804,4.7314,4.7109,4.4785,5.0844,4.5308
"XLOC_002612",4.625780005,4.922890056,4.877599536,4.746579767,5.07998111,5.451938083,5.944984545,5.416838653,4.339194485,5.07842522,4.821304647,5.373270069,6.205409804,6.692196566,5.469681464,5.147678496,4.685401107,5.189872691,5.106395829,4.954252982,5.2212314,5.445400101,6.322513489,5.506511533,4.876576753,4.722874061,4.648727215,4.979004451,6.288504087,5.170808425,5.086187944,4.250390729,4.928576064,4.768248795,3.915995786,4.910950924,5.548217257,4.417934704,4.89411893,5.000524434,4.704547456,5.26370617,5.128044561,4.832424282,6.200002905,5.403408659,5.190695885,6.419190694
"XLOC_002613",5.1549,4.7212,5.2608,4.8004,4.2824,4.8508,4.7869,4.8837,5.5126,5.1849,5.647,4.9391,5.4509,4.5572,4.9204,5.0233,5.3671,5.5243,4.8868,6.0983,5.2785,4.5756,5.1025,4.8372,4.2464,5.4802,5.627,5.015,4.5059,4.6111,5.4147,4.8944,5.5828,5.5151,5.2676,5.5065,4.5392,4.8314,4.1086,5.0005,6.0233,5.2637,8.5753,5.4172,4.7787,5.1977,5.1387,4.5981
"XLOC_002614",4.5674,5.408,4.6246,4.7743,4.9357,4.1507,5.5878,4.4003,4.824,4.746,4.9342,5.355,4.4602,4.5217,4.9431,4.8873,5.3671,5.3536,4.5151,4.354,4.6877,5.5431,4.7934,4.5687,5.106,5.4561,5.2099,4.8138,4.9754,4.6999,4.4622,4.2217,5.0853,5.5661,5.0875,5.1186,4.9069,5.4291,4.9391,4.1541,4.3077,4.9911,5.2293,4.8699,5.6221,5.8186,5.1544,4.5636
"XLOC_002615",4.7057,4.7212,4.5623,4.4751,4.816,4.9778,4.3288,5.1528,4.6999,4.7765,4.7874,4.5794,5.0576,4.413,4.049,4.1473,4.7792,4.3175,4.8868,5.1259,4.0867,4.8534,5.0693,3.704,4.3762,4.5863,5.0349,4.8979,4.7566,5.2738,5.3682,4.0545,4.4116,4.2083,5.2261,4.6529,4.9484,4.5079,7.4816,3.9601,4.7045,4.6439,5.0303,4.5913,5.1849,4.6056,7.3592,4.1422
