"","SRR3216048","SRR3216049","SRR3216051","SRR3216052","SRR3216053","SRR3216054","SRR3216055","SRR3216056"
"ANXA1",11.6070024490362,13.0603758736332,12.5197864364081,12.3564276880961,12.4743437468655,12.48220443379,13.1127800547497,12.1181172297121
"BTBD3",12.9363525837578,12.3930781321506,11.6126605722463,12.3278519426157,13.0549446439131,12.4674675866463,12.4204974096418,12.4661827068283
"HOMER2",12.1514083664957,12.5812820977918,12.3766329637982,13.296501592683,11.2716738201287,12.139185469982,12.797029424779,12.7493491260368
"MAOA",12.8217042393944,12.9978160893531,11.9164131081084,11.4727009743295,12.3794585717019,12.966991076174,12.8801370826331,11.8656790440007
"DDX3X",12.4325175425148,12.5822547824855,12.4329143256887,12.3904244779176,12.5289893153215,12.7109323600887,12.605075701286,12.4178548494476
"HIF1A",12.4788297436271,12.7458506539753,12.1788585346498,12.5316133972049,12.6384101862251,12.597638942767,12.5395065959648,12.3136417407525
"VMP1",12.2318107041347,12.7803534145726,12.230983029005,12.214221565937,12.2260432312124,12.9418624560239,12.7456479840951,12.3097019881731
"RPL5",12.6858880325786,12.3516991332223,12.0473039834806,12.1123848550029,12.6402480058323,12.8568759901884,12.5055584335381,12.5315587051718
"RPL11",12.7748879230542,12.4016260984486,12.0190888078047,12.1736646631788,12.6583688891871,12.7137727922954,12.5700615422067,12.458826523431
"UTRN",12.4082013952696,12.2137815660007,12.5844401775112,12.3405815505749,12.6062403219356,12.9387899735323,12.7164333018103,12.1043075933955
"NOTCH2",12.1463159452875,12.5593483022398,12.8769844533643,12.2710619472583,12.6992258735787,12.3003990757649,12.625447145525,12.3900841590941
"GSN",11.8245722665653,12.4373940409027,12.6354837561468,13.3118980390227,11.5720880114883,11.8573617903098,12.091354035714,13.1612824853482
"HUWE1",12.3469661436927,12.5315025346596,12.4749955688601,12.6266926247071,12.5087532390538,12.5145707429728,12.4273835028332,12.4912603879262
"MT-ND2",12.0937895491278,12.9399712585502,11.95401499098,12.1140802942867,13.2614725348132,12.7168750504815,12.4980925233434,11.8204493243746
"RPS11",12.6117752484117,12.4762688886785,12.0063171198228,12.3141551228506,12.5873259072729,12.7923177250939,12.4046811385239,12.4772974611296
"MCL1",12.394368924565,12.7645275052185,12.1456124963196,12.2255228309015,12.2877445909929,12.8549984221492,12.5551565894058,12.3834316635849
"MET",12.4614556147417,12.5450532227959,11.890138452508,11.3215580957577,12.7748341014789,12.883511555766,13.0274343717999,11.744359726896
"MTR",12.119406872958,12.6911057978812,12.3623885455238,12.8519368267013,11.9234441389867,11.92931249106,12.5714074170783,12.8366546448317
"RPL37",12.9090291093656,12.2361789460029,11.7725172010373,11.9987639517476,12.7131728751487,12.7463999285009,12.3848168389691,12.4932799042104
"ELK4",12.2569268900753,12.4666298259779,12.2535268764877,12.229918466401,12.7903736393147,12.6819215582647,12.52007876423,12.3323656596012
"C1S",12.9311514163384,11.9956258495374,12.4474041358074,11.9055990493033,12.4057444325891,12.8021332351265,12.6139496766982,11.9981585592527
"HMGCR",12.2125220629057,13.0111870377079,11.9180957735717,12.8936753307525,12.5700869228321,12.3530709104486,12.0097960857851,12.4311956271442
"DEPP1",11.8808252086504,12.6837670407573,11.7808516956591,10.617628354654,12.8235205537346,12.5916032641636,13.3952080904464,11.9775240056009
"FOSL2",12.2032620040721,12.7405044119699,12.2091242264537,11.5593448817725,13.1741279676629,12.5116352243784,12.7236625747499,11.9465663992616
"IVNS1ABP",12.2381694950128,12.827682626389,12.0756728944055,12.7308252906858,12.0424875531167,12.3470549678287,12.3535471515462,12.7334218376934
"BIRC6",12.416267640681,12.471776437053,12.3386787469651,12.615321676613,12.3759983710138,12.3628513791237,12.4735415419641,12.4343100875786
"HIPK3",12.5704330554275,12.3864959245966,12.0622225631507,12.2203415767613,12.5048590288192,12.2252118124652,12.8061990117196,12.3409017674468
"ENO1",12.7516792574296,12.5081060942131,11.7679843896777,11.9374491551885,12.5293965477587,12.6952430757136,12.3298777688438,12.5434362637735
"KRT19",11.4910505116831,13.1133321298135,12.389636823721,12.7513201975543,12.0356012098089,12.1042361190403,12.3143297723232,12.7701923097447
"UBR4",12.2971769867916,12.2913688487105,12.4845461705959,12.635849140822,12.5157193044345,12.2758262213186,12.5144563812005,12.2389688733598
"NPM1",12.5635612290444,12.3653506797233,11.971494293557,12.08192088915,12.4041803035121,12.6485097677586,12.4320880126092,12.4788313252071
"MAP2K6",11.0887284590979,12.2533477133925,12.4242156512306,13.7771002643288,10.17412287198,9.62545255718747,10.6708282840619,13.6192924165276
"HNRNPA1",12.5985075574275,12.3126102742194,12.1446850275416,12.2544585951097,12.3938264833269,12.5870433334702,12.4940689032626,12.2573680288527
"RPL23",12.6230061751728,12.183640041341,11.7598009757835,11.984491946799,12.5440432064803,12.7253073933464,12.4591978590642,12.4778155616451
"HNRNPC",12.5148287327525,12.2735679944262,12.167584674821,12.1740367977318,12.4034633509534,12.5954630906861,12.426439023425,12.4496467155924
"MATR3",12.4880015027447,12.2131739955056,12.2290471336763,12.3740122062076,12.3262388574529,12.3993452135024,12.484802722478,12.4614786232932
"BCAT1",12.9749777038229,12.4645532664392,11.4913176648649,11.7432977077288,12.2568107574374,12.3205774896671,12.7176043406118,12.1029504902796
"RESF1",12.2923566838937,12.570221304563,12.1353994268795,12.0607257794688,12.6116163441883,12.6032672742354,12.2557507950981,12.4238621230171
"CTNND1",12.0569152732407,12.4003937083778,12.4177070534995,12.7507125636989,12.2591938064046,12.3008363287015,12.3148978892035,12.450144896195
"H3-3B",12.4588742526333,12.5809192696124,12.0481498536202,12.3075582838491,12.3020686794896,12.64074834473,12.2825283592428,12.2397489180875
"RBM39",12.3789536927281,12.22623335736,12.4703163029206,12.4091353371529,12.1581663760563,12.3975847985453,12.5280645863982,12.3326834571532
"RPS3",12.6481046386019,12.1192226495497,12.0726759190902,12.0973487389334,12.5414567938238,12.7022952947104,12.2531782031691,12.3150835151021
"MME",12.5234233321384,11.9100736255161,12.7539853408134,12.495054462585,11.4547532625953,12.4020249469194,12.5036385388964,12.4959780289537
"PRRC2C",12.1886472277794,12.3792892513358,12.1826493298763,12.669173404005,12.2714671032703,12.2406993309352,12.4102000836372,12.5571654727109
"PLEC",12.1696285192489,12.3298240376263,12.3831296598712,11.9095075461993,12.8114258378893,12.5133853017931,12.4154507346595,12.1973441550802
"RPL27A",12.5056552030855,12.3917955791003,11.7295058901983,12.1784629922655,12.4545446978873,12.5787753363566,12.3284143405737,12.4038794618292
"LPP",12.4568527532752,12.4063279553708,12.104670116802,12.1880439116136,12.4207960815351,12.5529452338716,12.3937401747289,12.1260837801376
"C2orf88",11.9830342985888,12.7182565755595,12.2265980799422,13.0841652461299,12.1786004037422,11.7784955943746,12.1689555492891,12.3606435942811
"CTNNA1",11.9709758078036,12.4527037698018,12.2828257934254,12.2122779007849,12.3712743183989,12.3042859565047,12.7216755101658,12.3706790114408
"PRKX",11.7447939348406,12.4831194595898,12.1806884294376,13.2512884962783,11.0485472373029,11.9223933117506,12.6857222250407,12.6057542202623
"OGT",12.1280466425405,12.4422387817357,12.67901308607,12.2153314947373,12.0794033095977,12.4206038453094,12.5659077811888,12.0914233082802
"TM9SF3",12.035153709422,12.4350438713923,12.000194882707,12.7284272281963,12.229220896382,12.1845892999961,12.240470212464,12.6273540996887
"SERINC5",11.6871383713233,12.5967806009115,12.1018720765131,12.6244695730372,12.9622251199618,12.0114889052842,12.1760415179443,12.371159630753
"BLTP1",12.1898758438371,12.2611747946864,12.5694182330591,12.4849059080629,12.144783930647,12.0662721894762,12.4892739549807,12.3942314765246
"CD81",12.1970321616662,12.3828630394459,11.9204789535378,12.8196488112754,12.19788819075,11.9850359761395,12.0368981028027,12.779620590813
"C3",12.4156310329812,11.6133292342574,11.1923678419101,10.7927185260651,12.1296951212002,13.7099171117913,12.8146066917789,11.5413570533452
"RPL32",12.5158510012736,12.1825633766083,11.5374179017239,11.8487683282575,12.697565833984,12.7175715096253,12.3647859311449,12.2935716672093
"RPS27",12.5203496663035,12.1503589746387,11.7127293486944,12.0386336332557,12.4247898986876,12.5334729476331,12.3544393410521,12.4750555888861
"PRUNE2",11.6829007294985,12.43574128702,12.2751207211129,13.1136843830131,11.3235451092283,12.043239960697,12.7241581917424,12.1277991769347
"FBLN1",12.6447482994806,12.1475135478701,12.3930445101964,11.7979941270126,12.2185944752078,12.7235862358175,12.3066348755509,12.021945273904
"TPM4",12.6745825739398,12.3517244975763,11.8217720681402,11.8983755721191,12.3164818772977,12.4623875232687,12.3925751461662,12.2206011809652
"RPL10A",12.597149017657,12.2654554806331,11.940031797609,12.1215329191704,12.2476162836315,12.5510299277037,12.3021111730358,12.1886697712985
"CTNNB1",12.2109926803625,12.1613328479957,12.2991679223173,12.4088920113613,12.2094286681078,12.1992953516762,12.4619056506248,12.3222103900325
"STAT3",12.2716929414231,12.3703534372291,12.0797695982766,12.1109311644754,12.3802990202657,12.3992236620905,12.3428436757643,12.2837993375195
"RPL8",12.4297125924061,12.2756001390404,11.6457789426656,11.9313695955162,12.529914111909,12.5204877643658,12.2702439642304,12.2940290963938
"HLA-E",12.2649928493617,12.2062216572555,12.2254795797587,11.8911159947462,12.4728633693344,12.3110768399729,12.4191579645601,12.2441399843022
"RPS23",12.4770329173339,12.1964477891253,11.7551019443954,11.8969638343975,12.4452182433395,12.5622290586713,12.2824797829955,12.3047777748475
"LAMA2",12.8073106992929,11.6393244353885,12.6950696082004,11.8749824543129,11.7058933692163,12.3831765857531,12.412644671744,11.982545122754
"CRISP3",11.6798716768704,13.1561064463801,11.7582306189849,11.9544576298746,12.7169162512381,10.9968867678026,11.653414626113,12.9884447162635
"EHF",11.7179077627385,12.30436763889,12.1699386674802,13.1936421829367,11.8234962577001,11.6403004312125,12.0838392465762,12.5572674357372
"TUBA1B",12.3081222859641,12.3354935567248,11.7220382516818,12.5889305530516,11.996101868295,12.2784630981319,12.0989731482302,12.449905804231
"LAMC1",12.4072444932502,12.1835774134209,12.0289093132769,11.699039653374,12.448533504164,12.7087837345284,12.4166119104973,11.816267139599
"APLP2",12.2273597122085,12.2190318480905,12.0218598080815,12.105278529048,12.4128560133561,12.5161661525978,12.1995521885049,12.2006505747078
"RPN1",12.2780489320059,12.3534981340263,11.6553924616078,12.5635574263864,11.9147878813244,12.3729858977943,12.1317193578153,12.4399490953388
"CLDN4",12.2021347462429,12.2387082636891,11.7749222423412,11.2243248734784,12.7437668574583,12.8812548419369,12.4768855850903,11.7013134973129
"TUBB",12.3125513129053,12.3013409547723,12.0126855396693,12.47086295289,12.2265661803446,12.3641586853539,11.9876042465878,12.272711360604
"ADAMTS9",12.8504480187039,11.6433380248864,11.6751506592355,10.9956410789646,12.8882148051558,12.8931129749828,12.0439997855506,11.6133467268892
"HNRNPH1",12.3095949771555,12.0381000313098,12.6116111267949,12.3663086616689,12.1562713927312,12.2051586391769,12.2256535302724,11.9771846704223
"SMG1",12.2928260182178,12.1830806241488,12.3364225692045,12.1451294693367,12.2803490092672,12.3854217623811,12.2601068840685,11.9813866345611
"SLC40A1",12.0569917286719,11.1301716991645,11.5382811074727,10.7971617475704,13.1636067754278,12.8222859890952,12.9498532530493,11.0484975614184
"HSPG2",12.1067785563122,11.7394705769006,11.8427881262327,11.5563869591429,13.1453927879584,12.5585556988174,12.3777629131605,11.8714818754375
"NUMA1",11.8943031134306,12.1324304343294,12.740168278095,12.5785082528055,12.0812747343421,11.8648699464581,12.2427919833347,12.1876028075463
"AFDN",11.616526192617,12.3553950328205,12.5308184228389,12.7699368772195,11.841519494906,11.8619742560824,12.3669351454179,12.2552891249781
"SPTBN1",12.4238505604358,12.0064548624897,12.3734549030086,11.8361486889913,12.2468895233256,12.5022781841744,12.3287404490794,11.8655211156113
"CAPZA2",12.0482805730937,12.3405880018811,11.6373260794999,12.2082045630225,12.4656026192224,12.2770472917589,12.300451550056,12.2085607999535
"HNRNPA2B1",12.2741764818965,12.1705607625982,12.3517997266245,12.1875369030264,12.2290107277143,12.3673207584988,12.2743553186978,11.8592251189437
"CDH1",11.7400250561813,12.8210549514027,12.0769465142271,11.699507835815,12.5130114367087,12.503474304987,12.3185641873799,11.8084826140316
"DYNLT3",12.0549734132836,12.4034164269069,11.4422235283662,11.4712794778542,12.9012573921243,12.379733256453,12.547815437466,11.6510653031275
"VPS13D",12.1476497469191,12.322338344732,12.231853255429,11.9969816382411,12.3808403089933,12.1913643621356,12.3325123011942,12.0404622876213
"SEPTIN2",12.3057186680677,12.3024032960669,12.0946560564585,12.2060069864057,12.174647660956,12.2049001964934,12.068367682275,12.2290241133381
"HNRNPK",12.1361026132941,12.2487208605043,12.0378731222628,12.1908940836837,12.1053375768597,12.312418233013,12.2392457616251,12.2710563417069
"CXCL14",12.5053623196352,12.5565370331515,11.0826832348399,9.56709470235506,12.9241974781065,12.942030352936,12.2561677273057,11.2434256186161
"RPS15A",12.4374465745901,12.0458242554957,11.5006935799329,11.7078833126464,12.3770806770421,12.5268227003032,12.2529238019795,12.2925398196691
"IGFBP5",12.2369462255104,12.1452532148885,12.7800104140103,12.3498912281673,11.2216687934032,11.9198231939121,11.9879636661459,12.4556640097933
"HLA-C",12.2796366829731,11.5988469336558,11.9616127003405,11.8419864713017,12.4797046071834,12.8426616239254,12.2517631855849,11.8310305047256
"FTL",12.4310760248689,12.2235183175182,11.9061130372651,11.9918785355342,12.2892101805909,12.0188248965064,12.1614336998359,12.2939305883335
"KLF6",11.7950892878069,12.6457529778422,11.9265670704167,11.1288289535611,12.5763978127369,12.7787217450936,12.3984231518051,11.4582293926179
"APCDD1",12.8081540689071,11.8815420203397,11.8121824046163,11.8874530802702,12.1767791715883,12.73132296189,11.7299406835867,12.0080263824865
"PABPC1",12.0926478509835,11.9770327493122,11.9531852645083,12.110844482437,12.5371781010546,12.1208304490717,12.1708043905041,12.369626028941
"TMEM101",11.6933823853718,12.6637537161725,11.7531833551324,12.7936834985836,11.9461186697785,11.8804221155257,11.9519854909818,12.3399995680995
"ALCAM",11.3714556784635,12.3031700245425,12.1502639356632,12.6963064546625,12.1736842377101,11.79080172579,12.6165333501802,11.9133075535188
"SECISBP2L",11.6646785111543,12.2506686774666,11.9831971014937,12.8679907592272,12.3847229332825,11.6103699569797,12.2273745720631,12.1218550313228
"TC2N",12.4099627731613,12.5472377920882,11.5128755143772,11.6133290009142,12.1236880818217,12.5117876197621,12.3802454249586,11.6887251459087
"ITGA6",11.8483375925973,12.086352717764,12.0968321817531,11.8802113755499,12.6391016910419,12.2271667050715,12.4175524791061,11.9721925759655
"RPS6KA5",11.4399299498094,12.5944014227209,12.1233065783476,12.4295437469465,12.2453404560247,11.5927694091755,12.5321077424893,12.0476235782758
"PAX8",11.9880100214938,12.5189765224581,12.0521605093034,11.5630961125201,12.5920426332377,12.4388101760826,12.1779768622371,11.8171910875413
"SON",12.3236973469237,11.9564898470867,12.2852078001068,12.0908981010336,12.0130161715019,12.2934945748463,12.1600417836413,12.1664163627157
"MED13L",12.1772253886915,12.176656374083,12.302385187971,12.1076334685577,12.1940603027766,12.1544173034624,12.2807921032175,11.8655115397971
"RNVU1-7",12.3707226169541,11.8323748579042,11.8648857905706,11.4828771013576,12.8182564859689,11.5695041978314,12.322192448461,12.3207499741516
"RPSA",12.4503255401725,12.1526111794633,11.4290134863811,11.882645679481,12.3045832368344,12.4020688572949,12.1120801372757,12.1753576952586
"TLN1",12.2332934109253,12.0358126914078,12.2581638532611,11.8838129625336,12.2554610790701,12.4187985687074,12.1310162312896,11.9746683005097
"PPP1CB",12.1681110817232,12.217874662617,11.9115288629113,11.8439216085973,12.0563544387849,12.2301131771856,12.3158327832638,12.2435319158536
"PDIA3",12.3859873631945,11.8729495706425,11.5953819287827,12.1816451561177,12.1510600335083,12.4682195008488,12.1155645715594,12.2056998900579
"XBP1",12.0564379667945,11.9590807373203,11.7068802283232,12.515552285927,11.9583948355581,12.0651600078502,12.3443702508552,12.2616649154578
"SULF2",12.4023814963314,11.7804004894477,12.2994007641794,12.0535748015882,11.9558135073719,12.3720833197657,12.1513864744034,11.9752227768575
"WDFY3",11.914022638787,12.0661363843402,12.2591733934707,12.2970551133982,12.0733006687071,12.200622006294,12.1164704601129,12.1701788002079
"PCM1",12.1672639466427,11.9891567888052,12.2732803955346,12.1097814157058,11.9852057103987,12.1761037986659,12.1480077567243,12.1222943767215
"TAOK1",11.9118629167432,11.9322162526216,12.0884170380383,11.9163115682104,12.153639422743,12.2640186988803,12.5273549012539,12.0502257794086
"PRKDC",12.2479642323167,11.9426872058726,11.862704499526,11.834381484183,12.2855944033436,12.529380587136,12.3077194899623,11.9210501834715
"ASRGL1",11.2173545558868,12.4146945921452,11.961460036712,12.7670480892218,11.5556809370576,11.2995221747546,12.1850520239678,12.7042621246482
