"","SRR6286050","SRR6286052","SRR6286054","SRR6286056","SRR6286058","SRR6286060","SRR6286062","SRR6286064","SRR6286066","SRR6286068","SRR6286070","SRR6286072","SRR6286074","SRR6286076","SRR6286078","SRR6286079","SRR6286080","SRR6286081","SRR6286082","SRR6286083","SRR6286084","SRR6286085","SRR6286086","SRR6286087","SRR6286088","SRR6286089","SRR6286090","SRR6286091","SRR6286092","SRR6286093","SRR6286094","SRR6286095","SRR6286096","SRR6286097","SRR6286098"
"RCOR2",6.38823982710651,7.78450224698508,7.03011379747766,6.57885385843441,7.82267306918154,7.98461440199802,7.64825998680843,7.96118979729442,7.67474405867112,6.53815163615955,7.76383318882369,7.71296276087915,6.29744623804557,9.56001585598913,8.6603736273895,7.15850813346301,7.33612073898395,8.78221530801582,7.01874564985208,7.99883234976977,8.61216940831472,8.21005833975271,8.16496371931748,9.03574913435095,7.85326054880022,8.07960230671932,7.38523210987821,8.72793944798104,7.72784794759238,9.17614374768883,7.98894079129451,9.29069342818761,7.80647923623479,8.91860829137875,7.85112715250685
"MSS51",7.34441445989723,8.06892910457605,7.8525304452098,7.899411534424,7.71104384669515,7.98051886170136,7.97778036571127,7.86312297694346,7.99076659420704,7.87253463550976,7.85324092791498,7.62456760374697,7.71442811807201,8.13277599093249,7.89758621042869,7.86274599192513,8.29812070360781,8.15022029965848,8.24169268091703,7.51091188887944,8.51216041034426,8.23877348108565,8.91795480479389,8.13439893953984,7.97513743425047,7.8829246230303,7.95034122390591,7.49730005032217,7.98405232699157,8.14415902311607,7.69966032888222,8.07732528414723,7.60438771596263,8.76473556934623,8.32471203755853
"HSD11B1L",7.21110253670538,7.41879876128856,7.01760100103171,7.68507509966613,7.59784914514679,7.55540019823646,7.53527998458684,7.6576558521376,8.18245086718959,7.56132029760939,7.63967253145504,7.90490773027839,7.11263980923652,8.31776132680917,8.02198456567908,7.4811880152296,8.32016638060555,8.11577391398128,7.94806560489287,7.05325404551227,8.32453344355791,8.37040525294893,8.79944712022917,8.34225582991829,8.16636396065234,8.18617764472273,8.22997550291944,7.70817214494167,8.19011630935469,9.55119763250197,8.76579482190941,8.48625006310616,7.65181423791946,8.96351725881014,8.59653035749699
"METTL18",8.07544200034806,7.83230345091127,8.06083811440024,7.97747497410221,8.19599684234833,7.95985725262628,8.01498518464169,8.0800094066075,7.99725202352157,7.97130742331867,7.91766865438336,8.17697421011118,7.99501622249702,7.99000199289473,7.83562952301387,8.09694571150977,7.82086743531486,8.00256262535583,7.99088416791198,7.94439769028982,8.25576248834283,7.90993094642773,7.60517292942564,7.73243519920996,8.01078937887003,7.96941213746766,8.19949631251114,8.1689444914507,8.02725760122295,7.81714309002775,8.12019376416811,7.85222137604565,7.84561878027451,7.6217798644683,8.21895111784073
"IMMP2L",7.7427387571675,8.03953753005764,7.71650442630971,8.12121807306057,8.20822384154661,7.84608868736062,7.7668425781233,8.0601450323552,7.94596313201914,7.98347717061915,7.84353283597111,8.00321785225761,8.16492232712556,7.48341626872815,7.09405021940227,7.68727666596289,8.24483323892139,8.11094960930082,8.17664816582638,7.61283241374768,7.84056015436565,7.49001574654445,7.81155559396208,8.13018718812027,7.44869561864393,7.89187082192071,7.91837216534924,8.18380200662174,8.52238544720818,7.54931364478773,8.35917166586186,8.68060500656984,7.92977879526998,7.72653516760933,7.90466617589462
"RAB42",8.16855885356681,7.91865498122421,7.63908609135707,7.59188425059262,9.22263815901028,7.82897306122256,6.97927660642147,8.05205057150913,8.44827890918367,7.49343040838088,8.07179370534005,7.54902751491396,7.33584391015445,7.99131301786069,8.04093997913908,8.38111056185442,7.54065500381704,7.81201473848441,8.7222103849799,8.33877338801549,7.39134714085426,7.82315746930526,6.80243492750937,8.07157294585539,7.47037036438987,8.08790911805685,8.00960374830261,7.30318056022181,7.14529250088115,7.51661593655582,8.15831832770238,7.6132910517537,7.72246513517193,7.34836145092042,7.53283128284835
"DNAI7",7.3491524456138,6.84903566171368,6.18972636133365,6.87885344280194,7.86016184452381,7.78044290150044,7.06081994946091,6.90260159468235,5.33230370313845,7.14619608619038,8.26648072326474,7.51798706361259,7.37483147771619,7.88369681372944,8.32039909569352,7.26534370258789,7.56357618844015,8.52669256754479,8.39481952779584,8.75709783719715,7.22215247457088,8.42820394197637,7.99461267354449,7.81885924923789,8.56705999637476,8.53500758476979,7.98921318513615,8.95920790096116,8.24430885477142,7.58498178503819,9.80132037709016,8.59682934273654,8.62069236693171,8.76617168116632,8.07243662847258
"ZNF2",7.82877968021082,7.77050072649307,8.12986699926854,7.86519532456428,8.029336336877,8.03502021568085,8.15423740353879,8.11449430487537,8.23755757287462,7.81713467028869,7.84579427095404,8.18724088911999,7.81973693223688,7.98262861109252,7.71019669379499,7.96675167030081,7.82806455468685,7.77808492758609,7.87113311995306,7.66412021429153,8.16892071967308,7.91814435250754,8.11954017107087,7.77765149621441,7.98481984272466,7.93106598521773,7.92739151742217,8.15080789888829,7.86682139222515,8.05843636962624,7.83337762967881,8.05024491889932,8.01405313126983,7.85194208131828,7.78767048601064
"CCDC34",7.6812971753196,7.27699598523571,7.55493254136996,7.9963058012069,8.20573701287211,7.73973014419948,7.73824718192828,7.53119221251347,7.58615244094419,7.6944391253833,7.95353992688811,7.36611739616313,7.48784735445848,7.44570791590177,8.45046176143744,7.70300829385352,8.001322193862,8.14524517475513,7.97689378949371,7.26308710497496,7.95293345842589,8.00554851547585,8.40090134496134,7.90134798437842,7.9004741677999,7.91164302551004,7.7202471290495,9.22435726974565,8.0499040310954,8.34908490919029,9.12711874969718,8.43490964635825,7.44557395481295,8.44958190797774,8.41955310922424
"CPEB3",8.12881493191021,7.99465243905219,7.36627731859955,7.92068751230557,8.31685092339811,8.52454721333961,8.20185498426447,7.96547691036148,6.82756658045257,8.01992662237345,8.42502624676125,8.39730248283987,8.13555572073576,7.17142192731517,7.82467212292754,7.57113627540331,7.90567596187921,7.22948414730342,8.40597196226094,8.27368904784319,7.80530085721433,7.56349623851348,7.21961450269196,7.7031808577824,7.98283994127775,7.73275297814966,7.22663847728075,7.5690957686205,7.74694211347392,6.96021634402099,7.49324397097133,7.38455303150855,8.46405398640647,7.62938227714329,7.3684459631868
"FGD3",9.23278831374908,6.78689739167124,8.49859159486027,8.96061097540527,7.69630595087735,6.9923827963504,7.20038155626857,7.63123534820648,6.87051193630509,7.55297299545585,6.47712091793807,7.18155550263374,10.0817213003357,7.05667875523622,7.44526287272042,7.46664435453769,6.84700886582211,6.95988284232775,7.44062446395154,6.97926712643986,6.74289818996716,7.31275288993658,7.67749545066422,7.2349864670543,7.20013890094225,6.53885215829584,6.61164542235033,7.39664680122212,7.48967939052169,6.46029543347254,6.93688240812711,6.91323463215918,6.91609734969942,6.55241849750042,7.27715466515251
"HES1",8.50358848884765,7.75232235087041,7.67183247985274,9.02917400909354,7.40763167588743,7.54303019900444,7.50746402379369,7.41904651316111,8.20757902883084,7.81752815278887,7.01600183369742,7.14945875280737,8.95957949106018,7.56365775182079,8.14716730412522,7.85674409990704,7.54000750285777,7.37664010895139,7.3571947149348,7.46799391816074,7.67005082549918,7.54611935082273,7.49371842810506,7.4745693320323,7.05744983371333,7.45661745984623,8.00683184193353,8.93550195563462,7.82879275641998,7.11235037263662,8.75787040266495,8.33444315153831,7.32219481455251,7.8395623133969,8.05549574736133
"CCDC33",7.32528064270085,7.02336932784022,6.31713153264099,8.16089184912591,7.11968491735407,6.99087554954689,7.02692743992679,6.90862225525644,7.09914122714688,7.59233676080406,7.38551771167522,7.41195422926797,8.02360863657824,7.19684500860969,8.54836434416018,7.93754964201954,7.50768406274547,7.92946108092136,8.68033790355023,7.75265180998321,6.700475087739,8.1678008186858,8.15489369054933,6.98063007587001,8.09783910624944,8.30462760126661,7.69805911333491,8.70609085389823,8.44423822371342,7.8203778056699,10.5609565312443,8.82291890719716,7.78340524826351,6.59502937151346,7.82546271388737
"ESPL1",7.66452476619742,7.35792091629476,8.39930696902912,7.64019162834155,9.27877306931628,6.82392047258198,6.87109678402217,7.80453738576954,7.85904597033023,7.50578185470787,7.12083220887214,7.87368250826117,7.60232951545138,7.57230692294539,8.6386904128956,7.77354771998849,6.72710945023081,6.89458780856802,6.650143682199,6.88556074982505,7.21212817136964,7.19292768579092,8.64712442947791,6.99803018042556,7.46170742384476,6.96034633511072,7.55838828825372,10.1645007589137,6.73820853137598,6.9600702374382,7.08379830528623,6.86219117166239,6.9709240524826,7.4170382481444,7.74661190290863
"CHAF1B",7.64732539649613,7.27360207372175,7.42338820917309,7.48822625053305,8.38953807481757,7.67033094493061,7.41936621456053,8.04751847696578,7.08316549584833,7.35036078880047,7.77775381774636,8.82105871661226,7.09920030806354,7.38068450241503,8.15501337295608,6.99130091243381,7.09274991469485,7.53981534830416,7.44566921428414,7.52530660828014,7.71981266984538,7.86080653992125,8.29799795383735,7.72730857932137,7.88899289670589,8.48771367748258,7.5692312593723,9.2807349885192,7.755199778917,8.12630504407619,7.77068122699185,7.90225807451007,9.44343034746641,7.86257041353866,8.39811743155942
"SAC3D1",7.26597012407083,7.55389593435367,7.59611521184888,7.35911992264353,7.67037699557935,7.48504876793969,7.44442311391266,7.71079573962761,8.3708794168786,7.74444053032436,7.34865825849289,7.33656943622355,7.76665948254681,8.31767795964192,7.51395721666188,7.62715390717174,8.47969197558037,8.32619504563961,7.8551198734777,7.62561124401049,8.2548500127003,8.4515100813425,8.24491938738214,8.31638733662834,8.17174081860036,8.30431132453168,8.25678455875235,8.39203939109029,8.27828285643808,9.82058317088378,8.72499593465729,8.44570888950128,7.35782575097412,8.71201382398951,8.26812120455912
"NAT1",8.89577936791398,8.06082352243226,7.92113520177458,7.85410008562746,8.05827988332415,7.6537405496414,7.81487660894044,7.99099671724279,8.07575355401625,8.24115714747267,7.51414368867527,7.73538635494018,8.34110904007066,7.11222592233455,8.0141137232791,7.97238889089472,7.88193162832484,7.96973150283023,7.68341792077963,7.85938019060726,7.68256778407657,8.05613901060513,7.72596685357255,7.7771943231712,7.63922788547404,7.50048162466631,8.38320253426389,8.14770523447362,8.24468340343466,7.41863204493518,8.29528581705926,7.69018072440858,7.47692988994687,7.85795913000321,7.98150121989385
"KCNN3",7.49963249648311,6.60961481717663,6.37588518923784,6.55530412350928,8.84136061125768,8.10783361586271,6.81444989022108,6.38321427819587,5.34232669078677,6.33055006951083,8.54519398529135,8.87357410878234,6.94553634864093,7.29895813482959,7.76665306197462,6.48748603841064,7.0530087433776,7.62412458997233,7.29981399856291,8.99003959435012,7.60994815861794,7.95365884784192,7.25485181717339,6.88995108946318,8.09080374758472,8.41018214550591,8.18651128582171,8.3302919832579,8.27766822719403,9.22247005550487,9.58112893088619,7.56988161031893,8.93671366996094,8.78221857650265,7.13600022154764
"FAM161A",7.67677088249793,8.02387930397176,8.30968242788361,8.39843934860524,7.87818541698784,7.85144791596275,8.09504852842715,7.34619432491912,7.9642659757227,8.10921988238727,7.92182757259808,7.69966812299342,8.1033858538899,8.1608130692462,8.76908703004528,7.69862668943943,7.65066378109181,7.91460682807496,7.7552108535612,8.20777920915409,8.07230400012142,7.97562379173073,7.87664753173009,8.3176272659534,7.30985538286539,7.28491017920369,7.66678338930881,9.25197302532515,7.24898970973478,7.43275640083593,7.84397191839726,7.54157351243146,7.94506897361463,7.71297857129933,7.419498933791
"ZNF154",8.27490600074089,7.76084983549905,8.11202861066932,9.13930645634145,7.53324415789702,7.64092595419227,7.9565476725088,7.29297762068299,7.84732414897796,7.5195452830763,8.33509701562988,7.70817088055032,8.92807593628913,7.68780741461101,8.92902317886828,7.669527536763,7.52719479806519,7.73332924438242,6.95130553935248,8.34298899608747,8.07146969066646,7.30856848102074,7.94676601979771,7.49829631247386,7.34229005165329,7.37523088280256,7.50750450270918,7.4705556184146,6.97204982527913,6.45937342412234,6.60778736676509,7.00934604500811,7.80628664885175,7.56913238387385,8.08465934163561
"NEMP2",7.86401298274776,7.33968440984743,8.82670999375485,7.80519381357156,8.42920989639367,8.43683190727983,7.97549619230622,8.05577261158748,7.30355318281037,7.51273334782007,8.22490360844063,7.35428239893585,7.23092265147252,7.94349642651849,9.19944465605739,7.99110883854289,7.66611891238757,8.19009796749071,7.66097145658029,8.11937556748413,7.55471132736579,7.47378664363658,7.23193527827681,8.26396301780484,7.8385881417184,8.46321396724822,7.73062645719297,9.39141313716174,7.67874176525033,7.39068360314712,7.52804928733215,7.77365724113284,8.33975569139431,8.1582350138053,7.70094597133448
"ZNF285",8.46090109452916,7.78206494732466,7.50808892291484,8.11761854469159,7.99264304739314,8.00507989755697,8.5370640153764,7.9318182588143,7.21972040713332,8.05273395793567,8.05239075720168,8.01301081422683,7.39229831306931,7.46511416614983,7.54124075722597,8.38915992998488,7.98196732699674,7.59526986234162,8.05454242435624,7.7391302329116,7.92952001513899,7.41982901579731,8.62721761846847,7.65948741784307,8.062954907173,7.88272021283319,7.77871391961706,8.19190208796161,7.69616004317122,7.09526887645264,7.80462898633631,7.51140806045987,7.92627748728571,7.89756750286813,8.27301456088955
"MYCL",8.42222230010786,7.35567092916005,7.14661720014415,7.91494410618141,8.03490783210349,8.11518325795596,7.60321177822338,7.7308293519215,6.6235495011917,7.6654988467209,7.7445226910307,7.76836251001595,7.69241991246185,7.43021421311604,7.81466507147387,7.73562476528415,7.56281802440841,7.40145163318356,8.71577432998073,8.2453967518107,7.07306828501461,7.33224241935088,7.35262653203247,7.82172625653116,8.15090830600141,8.69131087278219,7.33599936884847,8.52097593491653,7.87214363071398,7.05932010959112,8.62132674567076,7.68402405310686,8.58770693690369,7.58032166121291,7.53626257255882
"SHC3",6.56368683780718,7.50765252821844,7.65880202467666,8.49523066821935,9.25528809556924,7.43057081412655,8.27795806667572,7.44030224007048,7.77151983221007,8.23459783745971,7.01698777992949,7.03255078784456,7.31263032220072,9.35988590366098,8.19844927498441,7.91405641408065,8.23832645752887,7.27866463884668,8.1589623192172,7.587099633404,7.96396348660392,7.41850683446507,7.78939443715425,8.01399532555818,7.43223773850287,7.42735913679094,7.80192965745685,7.56198554091564,7.6994947773618,7.9479152171282,6.83911183966178,7.92725288578787,7.56114115555535,7.53862889045834,8.61916544477871
"PGBD1",7.58507462315653,8.03755488833692,8.00532834425787,7.95671062540864,7.89849596360761,7.7871222710403,7.90024606317091,7.87086905867345,8.23548153103203,8.03600568453434,7.65909597072954,7.68006852985235,7.79355917236474,8.49329228963778,8.12158729449328,7.62639332693505,8.09152621443919,8.13801054273649,7.90988832250891,7.6016500483951,8.48846661260657,8.10375096933744,8.33550342240957,8.1788483039804,8.12666945782618,7.70441571788242,8.17975451942608,8.32319219543089,7.87564624426345,7.65876579675134,7.31780084768013,7.94671659957209,7.57607563567278,8.18528135085447,8.26323170464157
"NRSN2-AS1",7.98620743449942,8.23293808123995,7.80206441394398,7.89904440251141,8.1111197694905,8.25943185588386,8.2371427556616,7.89856100514904,8.15043991573846,8.04530553364182,7.86855499732072,7.81714962992719,7.93375707917002,7.78276506253008,7.9605817116183,8.22509608418814,7.70833588801616,7.91478266377831,7.54967534256813,7.88614809957355,7.7058699891939,7.2275770984849,7.22149174120267,7.67704140252452,7.45881504821713,7.43545249895474,7.55685006202238,7.87053318777865,7.3738370180238,7.78531174884655,7.72302986897872,7.01936600208692,7.71420308949553,7.68233468480955,7.18402302142634
"LRRC74B",7.64416394915747,6.97700118545808,5.75157278763549,7.23813542213338,5.44441410861009,6.82268016284571,7.26692436016932,6.03826297411828,8.09543891514256,7.52588180837143,7.29464008017267,6.82418900044008,8.04878939789583,7.08406370191735,9.29331051589792,8.63948913256209,8.73883848641329,8.92040887593794,8.61868653296627,7.06026173606192,6.81480191631211,8.1894583918104,8.91983217856801,7.15459373367356,8.12497878960868,8.42983780102358,8.22077285720349,8.42031520527874,8.31294377964301,6.86995877023485,10.4872300315899,9.12967136053703,7.49852678854145,7.48291139645131,7.84745372818706
"HAGHL",7.1927829314384,8.01433491411287,7.86826216168278,7.51943914048772,7.09918538190754,7.26255034523316,7.74014323916341,7.5665176692032,8.7344367999176,7.59412562328073,6.70513584390935,6.93589183050717,7.5439209767972,7.74040124292648,7.84150645658012,8.6719727669412,7.88537089631256,8.1067694265263,7.77829576130381,7.40928178070624,7.78725645401655,7.98344569538127,9.48338898453057,7.60755499326314,7.66415810269518,7.92000762892027,8.65235823629178,7.22234978519127,7.8536466642394,9.30809608603347,9.67100850624866,8.18211776179098,7.62708358979483,8.60825830604414,8.87100798534475
