"","Endothelial","Epithelial","Lymphoid","Myeloid","Stromal"
"TOMM7",2.43071428571429,2.70020675396292,1.7716006161601,2.27929984779302,2.55858671971187
"NDUFC2",2.27542857136045,5.21523087496259,0.797997479177705,1.13964992389651,2.29597576731738
"RHOA",2.9257142857143,2.00702963473474,1.36997619381031,2.52359208523594,2.87660635912977
"ATP5F1D",2.44214285714286,2.86049850682091,1.27027027027022,1.64535768645359,3.43423005272961
"FCER1G",0.256428571428572,0.0406616126809097,3.79022545861921,7.42770167427698,0.105332954437817
"COX6A1",2.64665476251926,3.31541566932975,1.15058581906862,1.585489598969,2.82935847015043
"HMGN1",2.30285714285714,3.26436940041365,1.1719647108248,1.64802130898023,3.10056518581662
"SRRM2",2.29785714285714,2.29400413507936,1.25304579190586,1.64307458143076,3.98740172397481
"SCGB1D2",0.172857142857143,10.7935217091659,0.102366615319983,0.192541856925419,0.157999431656723
"NUCKS1",2.48714285714286,2.61130254996566,0.973673155020339,1.48554033485541,3.85961921000291
"PGRMC1",1.05499999999999,2.27663680220548,0.206133594734633,0.704718417047188,7.14053866312964
"RBM39",2.61035714285715,2.27891109579611,1.61791065677067,1.76902587519027,3.09887594329191
"CANX",2.96714285714287,2.96181943487262,0.615179946786184,1.54490106544902,3.28021165525978
"CCL5",0.463522895212685,0.151611701185994,9.87319367775524,0.531358462762616,0.246345226425582
"PSAP",1.71357142857141,1.72377670572024,0.310040610558753,5.14383561643835,2.33317546020002
"RNASET2",0.253214285714286,7.57193167651602,0.329715726088792,2.63461863722434,0.39814025449153
"HNRNPK",2.79642857142858,2.75658166781545,1.0330485926341,1.4695585996956,3.02431246250509
"SUB1",2.06642857142856,3.59476223294293,1.22055734490965,1.72222222222224,2.45503773167871
"ARPC1B",3.0908878603487,1.00673852486566,1.4013754784635,4.31962705976294,1.21413116378009
"S100A10",5.08357142857143,2.15837353549287,1.35079120571343,2.28919330289195,0.134981528843425
"ATP6V0E1",2.14214285714286,2.92019297036541,1.23484105867522,2.24505327245055,2.44536010861654
"RAMP1",0.831428571428567,0.276498966230182,0.289735331186116,0.779299847793003,8.71507056928987
"GPX4",1.5692857142857,2.9980702963475,0.836017364514801,2.11491628614918,3.36629724353509
"MTDH",2.42,2.79807029634746,0.820893432292425,1.70395738203959,3.11651037226478
"ATP5PF",2.41142857142857,2.92956581667831,1.11328945525835,1.4474885844749,2.93786113479202
"JUNB",1.37499999999999,2.8449345279119,1.12603276851982,3.26560121765604,2.21492848347039
"APRT",2.42071428571429,2.55244658855977,1.38355972552857,1.49543378995435,2.95825834359505
"PRDX2",2.36642857142857,3.66023432115796,0.512253185828331,0.719178082191786,3.54099965267912
"P4HB",1.8542857142857,3.69717436250869,0.583391681837297,1.23972602739727,3.12200435729848
"NPC2",1.3792857142857,1.06891798759481,0.285954348130521,5.66514459665143,2.08714596949867
"FUS",2.7107142857143,1.71991729841494,1.40932642487039,1.38964992389651,3.25231284140065
"GAS5",1.95571428571427,3.19917298414897,0.608598235541261,0.964231354642322,3.7342995169082
"NFKBIA",1.13785714285714,2.5564438318402,0.777482145357811,5.10121765601219,0.878374538221237
"CD24",0.242142857142858,6.89806455300619,0.110138636045371,0.436834094368343,2.70540873354177
"DAD1",2.27428571428572,2.48394210889056,1.14437753815991,1.25342465753426,3.21357077452561
"CD99",1.55642857142855,2.51288766368037,1.39546282033322,0.933789954337906,3.95282750781475
"EIF4G2",2.83142857142858,2.30640937284644,0.789945385800337,1.33942161339423,3.08364118594297
"COL4A2",5.05714285714285,0.411440385940719,0.137095644867665,0.351598173515983,4.39064128066662
"PRRC2C",3.08571428571429,1.99738111647146,1.24352331606215,1.43835616438358,2.56487217538434
"COMMD6",2.08928571428571,2.16113025499664,1.44517574569381,2.12024353120245,2.50847778725006
"COL6A1",1.25571428571427,0.206064782908337,0.221817672594879,0.705479452054799,7.92832559754931
"PTGES3",2.245,2.5938662991042,1.04383139616302,1.54984779299849,2.85025309824526
"CIRBP",2.06642857142856,2.51150930392847,0.999159781543238,1.28158295281584,3.34094281835112
"DNAJA1",3.01785714285715,2.52749827705044,0.725808710264695,1.47031963470321,2.45407470556647
"CFD",0.694285714285711,0.131219848380428,0.250805209354437,1.0654490106545,8.02513340279731
"S100A13",2.45178571428571,1.65125201012996,0.219717126452882,0.642694063926945,5.18737600509182
"FN1",6.20285714285716,0.0865609924190217,0.107127853241842,0.382039573820398,3.33083893782965
"HSPE1",2.73313756236009,2.75010089624932,0.847507734865313,1.21953322319953,2.49659266946557
"ZFP36L1",2.61214285714286,1.38731909028262,0.551603416888407,2.7047184170472,2.78819740456562
"COTL1",1.76999999999998,0.163197794624396,3.17490547542359,3.92617960426182,1.00236809699739
"EIF3E",2.35892855746405,2.59393506391887,0.600406104953103,1.25837138508372,3.20882099469186
"NDUFB11",2.01214285714284,2.69703652653358,0.942024926480919,1.38736681887368,2.97047772410084
"PDLIM1",3.05857142857144,2.22977257064103,0.314801848480613,0.478691019786912,3.89359350825695
"PRDX5",1.86999999999998,2.92212267401808,0.976753956028603,1.22983257229834,2.97019355246118
"NEDD8",2.12774159610271,2.34844859300373,1.17320169919744,1.54883307953405,2.7609769763592
"COX8A",1.84499999999998,2.63962784286714,1.28042290995654,1.82610350076105,2.33278077736719
"SKP1",1.95881041544981,2.96299235517728,0.758807971111563,1.05613978077833,3.16121785947623
"SSR3",1.00714285714285,2.94279807029647,0.446296036969625,1.23668188736683,4.25358108890609
"LY6E",2.19214285714286,0.629083390765,1.43901414367728,1.06164383561645,4.55839727195193
"CCL4",0.258571428571429,0.103101309441765,4.38980695056471,5.01280580554017,0.104134782700383
"C1QA",0.0464285714285715,0.0339076498966231,0.0304579190589553,9.70662100456619,0.0407786302926961
"C1QB",0.0464285714285715,0.0350103376981393,0.0273070998459599,9.67884322678843,0.0371001862902966
"SRGN",2.19071428571429,0.0563749138525154,2.72902954768234,4.72907153729072,0.0973445739004166
"UQCR10",1.77214285714284,2.86574776016556,1.09746534098865,1.88660578386607,2.17053455842866
"C12orf57",2.17357142857143,2.10461750516894,0.761377958269176,0.81278538812786,3.92753623188412
"SFPQ",2.38571428571429,2.10516884906968,0.889371236521526,1.2785388127854,3.06962205171924
"SNRPD2",1.83857142857141,2.61047553411456,1.11665032908555,1.22374429223745,2.91711660509613
"HNRNPC",2.19,2.26903859407315,1.01729449650235,1.56164383561645,2.66374338247181
"OSTC",1.40785714285713,2.58773259820828,0.539560285674292,0.977168949771695,4.17539705092977
"PPA1",1.4267857142857,4.7922046098767,0.40029407645989,1.18264840182649,1.8528938145303
"SEC11A",1.97857142857141,2.41722949689883,0.859683517714633,1.34627092846272,3.00776630567942
"POLR2L",2.82785714285715,1.58676774638188,1.23624142276988,1.22983257229833,2.72864765874141
"POMP",2.56214285714287,2.17918676774648,0.90505531438177,1.59665144596653,2.33453316914517
"SNX3",4.88214285714287,0.884631288766407,0.463380478924534,1.53196347031965,1.80568974771838
"KTN1",4.23999999999999,1.86781529979331,0.634504971292557,0.984018264840189,1.81614094913296
"ZFAS1",1.97785714285713,2.14059269469341,0.885870326284865,1.4627092846271,3.07315630492109
"MT2A",4.08642857142858,3.34853683329725,0.42066937403726,0.611111111111114,1.05843636435895
"LIMS1",2.24811479915465,5.09644366849654,0.276259160790108,0.875333583801765,1.02311778230735
"PPP1R14B",1.7992857142857,2.08587181254317,0.933412687298726,1.62785388127855,3.03799764381531
"XRCC5",2.53214285714286,2.16664369400423,0.99789945385804,1.22222222222223,2.54819866755067
"CLTA",2.24785714285714,2.41405926946948,0.617700602156582,1.62252663622528,2.52862239903996
"GNAI2",3.40071428571429,0.864539398155427,0.920272604217418,2.58904109589043,1.649163272397
"ARPC5",1.74214285714284,1.35851137146802,1.21985716286231,2.50608828006091,2.59142433140719
"UQCRQ",2.35357142857144,2.57808407994501,0.828735471222544,1.18264840182649,2.45798995926874
"GOLGB1",1.86797619053294,3.27702132921075,0.586169070647304,0.885464231354647,2.78287702872889
"BSG",2.57928571428572,1.88600964851834,0.695280773001003,0.764079147640797,3.42669950427833
"EIF3F",2.06499999999999,2.1546703423081,0.797227279092586,1.44482496194826,2.88078869408777
"RPS10-NUDT3",2.33065037511209,1.76782528936623,1.17183297921014,1.89192444076879,2.17906391371418
"PSMB1",2.07142857142856,2.29524465885609,1.02450637165665,1.24353120243532,2.7008619873069
"SEM1",2.31214285714286,2.63721571330133,0.709424450357116,1.04414003044141,2.6235673013166
"CRIP1",0.522849725655144,3.84277522039758,2.78111311598438,1.16929742934316,0.99225766752082
"APP",5.49714285714287,1.15313576843561,0.111609018344769,0.45357686453577,2.08190458147805
"GABARAP",1.54571427890233,1.91370382331972,0.541590800657272,2.43868505827729,2.8491777283739
"MLEC",3.47428571428573,1.90254996554106,0.463240442515066,1.10882800608829,2.33235451990767
"CKB",0.462142857142859,4.16388697450036,0.156420669374038,0.532724505327248,3.96501531369395
"MORF4L1",2.35982142857143,1.79496898690565,0.710591420437389,1.22602739726028,3.16415411485044
"ZBTB20",2.74607127938951,0.453733055165186,0.303738971965825,0.656392692249482,5.05817072990481
"SPCS2",1.68749999999999,2.38333333089062,0.848830693510307,1.11085743265429,3.15465322201319
"PCOLCE",0.757142857142851,0.221502412129563,0.271390561546008,0.632420091324205,7.28155094565927
"ZFP36L2",2.45071428571429,1.57091660923507,1.23274051253325,2.2047184170472,1.70199867386543
"KRT19",0.185714285714286,6.91385251550639,0.0952247584371934,0.219939117199391,1.72394303937333
"PKM",3.0407142857143,2.34941419710558,0.650049012743332,1.65677321156775,1.42862555650256
"TAGLN2",3.54321428571429,1.44865609924197,1.28434392942159,1.42998477929986,1.40780209024006
"KLF6",0.79928571428571,2.45802894555488,1.16342248984736,3.92085235920854,0.742066875059315
"SRSF3",1.95142857142856,2.26436940041362,1.127293096205,1.34627092846272,2.38192668371677
"COX5A",1.85214285714284,2.88421778084096,0.947766419269041,1.48782343987825,1.88017429193865
"SON",2.48642857142858,1.4311509303929,1.13401484385939,1.46347031963472,2.51210886931246
"MTCO3P12",1.61049128021513,2.93116311640843,0.502447206939643,1.17739554282556,2.72866334666287
"FCGRT",2.67642857142856,0.838180565127522,0.094804649208794,3.29604261796044,2.04025764895303
"SLC25A5",1.90928571428569,2.60661612680925,0.810250665172969,1.86073059360732,1.75577026301631
"PPDPF",1.55071428571427,2.588973121985,0.844699621901722,0.725266362252668,3.22136970730317
"IGFBP5",0.460714285714287,0.334941419710539,0.0892031928301356,0.394977168949773,7.58608821950622
"SEC61G",1.66214285714284,2.65816678153015,0.734070858423214,1.05175038051751,2.75365476303244
"APCDD1",4.45857142857143,0.0996554100620268,0.113289455258366,0.328767123287673,3.85614600107364
"RRBP1",2.12857142857143,2.45044796691946,0.358353171824684,0.817351598173522,3.09901802911179
"BRK1",2.21714285714286,1.83583735354936,0.856182607477973,1.47792998477931,2.44823339963991
"PNISR",2.27071428571429,1.3731219848381,1.07155860523737,1.23896499238966,2.87373306810641
"RABAC1",1.81499999999998,1.54197105444528,0.941324744433587,0.83181126331812,3.68084367402356
"MT-ND4L",2.28499999999999,2.06878015161963,0.830976053774012,1.23744292237444,2.38726279561723
"COL6A2",1.77214285714284,0.160441075120606,0.187368715866127,0.489345509893457,6.18707966278251
"TPM2",0.822857142857136,0.491660923501019,0.307239882369424,0.848554033485545,6.31928262448241
"RBM3",1.75107142857141,2.99159200551356,0.779232600476148,1.2420091324201,2.02323892519943
"PGR",0.274285714285715,5.08380427291506,0.0882229379638705,0.315068493150685,3.0147137760096
"PRDX6",2.15642857142856,2.29951757408696,0.60579750735193,0.976407914764086,2.72571121846477
"EIF3A",2.20857142857143,1.91095796002763,0.729169584091887,1.1978691019787,2.69697830823144
"ATP5MF",1.58249999999998,2.38605887566178,0.909046352051562,1.56240487062406,2.28926166887807
"RNASE1",5.07285714285715,0.0504479669193659,0.0354292115950147,3.53196347031964,0.0353004325723843
"TPM1",0.819776090482643,0.642818831280145,0.317512424504654,0.72617960426407,6.19605434642442
"C19orf53",2.01999999999999,2.35079255685747,0.993418288755112,1.14992389649925,2.18490101354532
"THY1",3.87857142857143,0.180427291523086,0.113429491667833,0.334855403348555,4.17874396135258
"PSME2",1.6367857142857,1.32474155754659,1.55237361710698,2.09208523592087,2.07716838748353
"KRTCAP2",2.07928570017218,2.08651450151087,0.860943826444156,1.03031455987393,2.60094358971852
"PNRC1",1.62571428571427,1.16443831840116,1.0056014563787,2.11719939117201,2.72754254680931
"ARGLU1",1.84857142857141,2.02729152308758,0.972972972973009,0.964992389649929,2.82491869533632
"YWHAE",2.60285714285715,2.48807718814626,0.414507772020737,0.952815829528165,2.173913043478
"SERPINH1",3.42714285714287,0.397794624396957,0.158941324744435,0.440639269406395,4.20652963278702
"FABP5",0.851520198562312,0.284596829965634,0.507316902640863,1.15017757520557,5.83653918250405
"PFDN5",1.52336419345642,1.46557661304791,1.2202378982913,2.27329513840503,2.12766591724546
"C1R",0.870607142789017,0.153445899314012,0.20907435933343,0.565956861824027,6.78526828760647
"STMN1",1.55571428571427,2.47250172294981,0.949306819773154,1.24277016742771,2.34176375864361
"SRSF7",1.69499999999998,1.66340454858725,1.57428931522186,1.51141552511417,2.09696567838056
"ATP6V1G1",1.45499999999998,2.98924879393538,0.702842739112195,1.3006088280061,2.07963120836074
"DUSP1",1.14428571428571,1.8902825637492,0.706483685758315,3.57001522070018,1.19794133434366
"SERP1",1.49499999999999,2.5334252239836,0.712505251365378,1.81887366818875,1.94060812730855
"REV3L",1.1267857142857,0.688146106133715,0.229379638706068,0.647640791476411,5.79003153363397
"SOD1",1.68714285714284,2.18690558235711,0.949586892592109,1.04794520547946,2.58829844337076
"SEC62",2.52285714285714,1.63197794624403,0.527657190869643,0.980974124809748,2.78497679264935
"GZMA",0.305714285714287,0.0457615437629221,7.60901834476971,0.334855403348554,0.145590603391116
"MACF1",3.21071428571429,0.928325292901482,1.19269009942584,1.10197869101979,2.00592024249286
"GRN",2.40857142857143,1.8917987594763,0.0981655230359889,2.88508371385086,1.10163872312214
"MICOS10",1.55070607517447,2.62521246756304,0.768610426281499,1.32343987750863,2.06938461059961
"KCNQ1OT1",1.64714285714285,0.948409143137502,0.125776035105241,0.530441400304417,5.07540388545087
"TMEM258",1.73357142857141,2.39614059269482,0.770200252065562,1.08980213089803,2.31880900508341
"TTC3",1.77618262299468,2.07475243755088,0.393852401624433,0.880999492909454,3.17550959250893
"FOSB",0.677857142857141,2.65858028945563,0.655230359893589,2.69482496194827,1.60961131634593
"N4BP2L2",2.26428571428571,1.20103376981398,1.18659851561404,1.17846270928464,2.4370875564395
"ATP5IF1",1.56785714285713,2.84851826326687,0.959529477664227,0.942922374429232,1.94837548545956
"AP2S1",2.25571428571429,1.51784975878711,0.6272230780003,1.96727549467277,1.86615515771493
"RAMP2",7.05642857142859,0.24272915230875,0.0574149278812495,0.110350076103501,0.715417890183564
"TLN1",1.4642857142857,0.708339076498987,1.56742753115799,1.93835616438358,2.49550061570505
"TCF4",4.62928571428571,0.310130944176423,0.115950147038229,1.04109589041096,2.0685485144136
"TSC22D1",4.61642857142858,2.16181943487259,0.113009382439433,0.21765601217656,0.988191089640518
"CTSZ",0.915714285714278,1.37946243969681,0.269290015404011,4.59893455098934,0.929746455748332
"PIK3R1",0.594999999999998,1.13687112336325,0.8619241002661,0.802130898021316,4.67869659941252
"MYH9",3.96066666671209,0.852239834596864,0.737431732250412,0.822678843226795,1.69996211044783
"BEX3",2.07499999999999,1.79944865609931,0.151099285814312,0.433789954337902,3.60683274920273
"CTSB",1.22357142857142,1.00799448656103,0.1595014703823,3.77473363774735,1.8998768589558
"HNRNPDL",1.68285714285713,1.96113025499663,0.871446576109819,1.24733637747337,2.28669760980059
"ARHGDIB",1.65571428571427,0.0567884217780839,2.77496148998734,3.35540334855407,0.197909759717088
"EIF4B",1.99270238150442,2.21765908586584,0.445133735155421,1.02502536800899,2.33182598348755
"BRI3",2.24571428571428,1.2956581667816,0.317602576669943,2.39802130898023,1.7320577184172
"COX7B",1.6842857142857,1.97587870434191,0.835177146058004,1.42998477929986,2.04995105932844
"CCT3",2.10428571428571,1.68380427291529,0.690939644307541,0.919330289193311,2.54649363771262
"DDX3X",2.01071428571427,1.73218470020682,1.02842739112172,1.36225266362254,1.80262700893529
"ATRX",2.44857142857143,1.24934527911791,0.747514353731996,1.00989345509894,2.42739414606408
"TRIR",1.93071428571427,1.59283252929022,1.15768099705922,1.21080669710808,1.98032900760914
"PSMD8",1.61714285714284,1.69345279117857,0.869626102786756,1.01217656012177,2.66123583088622
"COPE",1.35535714285713,2.43452791178512,0.86801568407789,1.19672754946728,1.99347194594389
"CITED4",3.34000000000001,4.12777394900068,0.121131494188488,0.13089802130898,0.119983581194159
"PRELID1",1.71702380953089,1.55593383876237,1.17691266396484,1.57153729071538,1.80759204380225
"CD59",4.91539319123542,0.597978402038525,0.238061896092989,0.68949770274228,1.38147328675377
"LUM",0.505714285714288,0.24534803583735,0.158381179106568,0.525875190258755,6.37374885541918
"CTSD",0.931785714285707,1.50370434183328,1.2069424179952,3.28506575109753,0.873020798002869
"CNBP",1.85857142857141,1.80647829083399,0.73197031228122,1.02587519025876,2.37434877332557
